ObjectID,b.mean,b.sd,b.mad,b.q001,b.q005,b.q01,b.q02,b.q05,b.q08,b.q09,b.q095,b.q099,b.tran.mean,b.tran.sd,b.tran.mad,b.center,b.periphery,b.diff.cp,b.tran.q005,b.tran.q01,b.tran.q05,b.tran.q09,b.tran.q095,t.bump.number,t.bump.onset,s.area,s.perimeter,s.radius.mean,s.radius.sd,s.radius.min,s.radius.max,m.cx,m.cy,m.majoraxis,m.eccentricity,m.theta
46,0.2885109536191666,0.07835391866108221,0.06222799464347095,0.1810500544743389,0.202127181021587,0.21471841883916287,0.22860764644806422,0.27294381200037365,0.3245645142130094,0.3441525074618529,0.463255478179645,0.5906528369169086,0.6204491238778261,0.10605111209684213,0.12224352025635153,0.4920729381246662,0.87519645990692,0.3831235217822538,0.49460593575951783,0.5021286335545891,0.5921416037232013,0.7518120088502327,0.8255741206988632,2,0.6551724137931034,3236,179,31.64557543267923,0.4840270948326437,30.41049380791562,32.61900137894652,1059.0938523449386,1316.7365803255768,67.43298789032582,0.24320880991559307,-0.6591279622695522
47,0.27096573106272004,0.041722923982720185,0.03904799048129057,0.17582251464734525,0.2044621863953751,0.22261452654808564,0.23852750908205367,0.2660485008022995,0.31164962176071864,0.32593468004426457,0.33671092201396546,0.3757175925118773,0.5872635996032655,0.09217785300761487,0.07209958342870212,0.5022507057297627,0.7959563591973754,0.2937056534676127,0.4997940032043946,0.5002822919050889,0.5499809262226292,0.7324025329976348,0.7550164034485389,0,NA,3236,179,31.648977284357706,0.45754193510760377,30.405893624298553,32.88780552981632,938.6105439820303,2058.3851529664284,65.19253059897207,0.21258981324519802,-0.48846013777802627
48,0.2867086789064434,0.06754342190621984,0.05398986780398211,0.1930254366612845,0.21250393157389325,0.22213752980295592,0.23559627946581008,0.2731827364026639,0.32006740477572704,0.3361138342644152,0.41258620122240186,0.5622898919772656,0.5761672388799878,0.06584402330176564,0.0486168825818265,0.517769130998703,0.7200579842832074,0.2022888532845044,0.5108110170138094,0.5158312352178226,0.5486228732738232,0.6823376821545739,0.7020065613794155,0,NA,2276,165,26.756965040027236,4.140865680855725,17.416376617195475,32.96880792027695,762.4884148515174,839.6834344746408,66.94888912181807,0.7122556526245022,-1.3340606841555362
49,0.28313612640428043,0.0671174269258423,0.05905478189735111,0.18381811244990287,0.20683508754576574,0.2174776239953686,0.2305457923907345,0.2680717422184338,0.320115519737315,0.33498704816885166,0.4110651041990511,0.5471300136863386,0.5973582818341344,0.09863776563559085,0.11486841382467375,0.4864881361104753,0.8142671854734111,0.32777904936293584,0.4865796902418555,0.4886396581979095,0.5707179369802395,0.738933394369421,0.753002212558175,1,0.6451612903225806,3112,176,31.019142593124162,0.5745121612123995,29.610344498018225,32.23017010392108,1249.0039494490231,1546.610186312339,65.94450520995588,0.25534558898218507,-1.4666306685012012
50,0.2827153941583812,0.06790522637303814,0.054344276273243265,0.18145800792871364,0.20272034283693305,0.21996679217190812,0.23433766398461292,0.2685669614025953,0.3161662909009768,0.32931414862537756,0.4219865035796872,0.5612295201395506,0.603071985666364,0.09642179473272008,0.0996091828793774,0.4956282902265965,0.8283817807278554,0.3327534905012589,0.49829861905851836,0.4985732814526589,0.5759365224689097,0.7436636911573968,0.7522850385290303,0,NA,2985,172,30.374869883471874,0.6453383239962406,28.867433640462,31.822777850193408,1150.945084399147,1868.6706119886724,65.29788654975107,0.3301321104917936,-0.5305582357897863
51,0.287408521897332,0.05393332275318801,0.053841835709045854,0.20559715086246316,0.2191389844385111,0.2303968526239904,0.24203577377856095,0.27618125829142437,0.32327072198273565,0.33760709292423297,0.3681286570722683,0.4907040075373632,0.6424605962068176,0.1261268422689563,0.11223283131151301,0.5120164797436484,0.9710231174181735,0.4590066376745251,0.5132829785610742,0.5166552224002442,0.6059662775616083,0.7969176775768674,0.9024948500801099,0,NA,3168,178,31.308012840540478,1.1552314597405013,28.63439939008246,33.16246452165238,553.5932420414886,749.1471830847531,68.09967727090309,0.4197318332173781,1.318874400467334
52,0.2865322994473351,0.05433927713810176,0.05458870172395878,0.20363674639371332,0.21789430711235067,0.22750057882829608,0.23960077876730954,0.275596464361079,0.3252137458640246,0.3375677544942729,0.3696091046672033,0.4906570693203436,0.62963400497641,0.11650931271232502,0.1230918837262532,0.5077286945906767,0.9242236972610056,0.4164950026703289,0.5084458686198214,0.5099870298313878,0.5964141298542763,0.7834744792858778,0.8190585183489738,0,NA,3017,173,30.54753441495854,0.6709689794175505,28.902151442073553,31.75082211221249,664.6515445444852,758.8839656777861,65.32571215919472,0.3358957160088901,-0.8067590301600075
53,0.28990058491120274,0.06753967762867519,0.05636047363874469,0.19215931420592708,0.2112533785498088,0.2233627811953438,0.2364503695235964,0.28136207331182944,0.32656348518919254,0.34684764989607025,0.40986732526274394,0.545295406787146,0.6610390220140735,0.12090839669620528,0.12304663767452503,0.5202258335240711,0.9587243457694362,0.43849851224536507,0.5252918287937743,0.5381094071869993,0.6274357213702602,0.7978332188906692,0.9017776760509651,2,0.52,2171,160,26.1111630060069,4.037003944602567,16.571730918193197,32.12199037458612,724.6539795839406,830.046489334566,65.31582005867925,0.699062685428424,-1.2886812981550742
54,0.2844626121712736,0.060652654405701216,0.05641655936699192,0.18855113611500515,0.2087656087466539,0.2225988208643244,0.23609787236309665,0.2733224386114778,0.3230898435427305,0.3335024140640497,0.390161965594057,0.5215756929624653,0.5978312499846179,0.10194760447637993,0.0859901213092241,0.507515068284123,0.8366063935301747,0.3290913252460518,0.5028000305180438,0.5014572365911345,0.5607995727473869,0.7529259174486915,0.7683070115205616,0,NA,3015,173,30.52793408540742,0.7287823639890573,28.422386173896392,31.833648373475512,994.8195323461042,1858.3329326840983,65.2598839930296,0.3242356483706734,0.3185654877948645
55,0.2818958108432045,0.06241470403675821,0.058072310373770544,0.19107882390764697,0.20478051969242353,0.2175030595686239,0.22943625754024138,0.2716665264747155,0.3199418789822046,0.33277242697225307,0.40571882327123077,0.5172365294367796,0.6279061201832135,0.1184810627949173,0.12227745479514752,0.49660486762798506,0.9305714503700313,0.43396658274204625,0.49658960860608836,0.5027237354085603,0.5990539406424048,0.7701686121919585,0.8670481422140841,0,NA,2878,168,29.83191869966581,0.6949065552760635,28.456879127395585,31.36624919748644,746.9852386089162,939.9136419405603,64.03147831255473,0.3407904347636528,-0.39428607579436015
56,0.2831335222745631,0.04703391258178239,0.05217325113468695,0.20476209346472682,0.21881014651226732,0.2295605358496724,0.24106648652992566,0.2736866602403992,0.32328632440126226,0.33507436414914743,0.3482713234866357,0.44166369705584935,0.6440759673230871,0.11685157422180534,0.11460824902723743,0.5150072480354009,0.93501182574197,0.42000457770656907,0.5174334325169757,0.525261310749981,0.6113221942473488,0.7867856870374609,0.8720683604180972,0,NA,2712,164,28.93013085605768,0.44190832113494644,27.91797308718609,30.10507698580484,606.4524631650754,706.5371260557935,60.40813056759779,0.20643027127706776,1.427140231751052
57,0.28349786196534504,0.06891251539814856,0.06015357344701319,0.18511725720025926,0.2037384359757847,0.21783348949081,0.22927809115038517,0.26869069273225477,0.3188246268894107,0.33521007117471935,0.4264797469740103,0.5597069177983297,0.6113700760057142,0.09697409944200627,0.10632822156099789,0.5014419775692378,0.8273289082169832,0.32588693064774543,0.5066147859922179,0.50942244602121,0.5884946974898909,0.7425040054932479,0.7893797207598993,0,NA,2657,164,28.61669279361536,0.7380139060366845,27.09790262347466,30.2036378806504,1134.9689623549245,1808.4463588168974,61.46001618145621,0.3127865930210882,-0.8812920501479312
58,0.28427758422669386,0.07120511279847114,0.06059043490952551,0.18379002217114104,0.2037776348145623,0.21594405364284897,0.22688050795229375,0.27388422821968195,0.3214511151388073,0.3363108789752306,0.4313436399365226,0.5561413244236812,0.6407544060425726,0.1370619546391129,0.1435430991073472,0.49666590371557184,0.9747005416952773,0.47803463797970547,0.4968490119783322,0.4997634851606012,0.6018921187151903,0.8565346761272602,0.9139543755245289,1,0.5416666666666666,2751,166,29.17352924842001,1.340567176241132,25.62589284474945,31.581024094949246,824.5237652018473,1499.0077177009482,64.02684227955831,0.4125669445618351,1.183204181663414
59,0.2860463669114174,0.06185764578771193,0.05780551963273422,0.19833607483434434,0.21312802434755984,0.2211764654549912,0.23371117761858595,0.2758708913886746,0.3254062195984635,0.33858511496726784,0.40477576323626,0.5121998621739203,0.638149734602012,0.11432731364864765,0.12456238040741593,0.508720531013962,0.921034561684596,0.412314030670634,0.5104448004882887,0.5215686274509804,0.6215762569619288,0.7747615777828641,0.8727092393377585,1,0.6666666666666666,2681,162,28.77262601373874,0.48655843523374737,27.522794033931834,29.86819595666664,699.5555604150418,894.1680940187582,60.455531378979735,0.18087707685579554,-0.38103752084695897
60,0.2864336191231538,0.06753024880016119,0.06093884621572059,0.1907743868325957,0.20549000641947193,0.21700477627169446,0.229862285461787,0.27683225979342385,0.32696747497136863,0.3419101179156589,0.40797605229745526,0.5439036334027172,0.6481981638310318,0.10747188296602374,0.11666694438086526,0.5263294422827497,0.9211108567940794,0.39478141451132975,0.5280689707789731,0.5387502861066605,0.6243076218814374,0.7686427100022889,0.8602578774700542,2,0.5384615384615384,2150,147,25.98692233752446,3.212031784730236,18.90152060396506,31.213911921908334,820.3162152704524,1187.5103859448955,63.06846151272243,0.667457162687385,-0.9375605236467941
61,0.294578215901793,0.0770797542607435,0.06257455257405238,0.1912463384897072,0.20997599364885186,0.21726718686393096,0.23078908186225083,0.28544719570127847,0.33125846345330706,0.3897305028177179,0.4522264018877099,0.5662960565819494,0.6556382085908293,0.11605936693448174,0.12791058823529408,0.5152208743419546,0.9452658884565499,0.4300450141145953,0.5160753795681697,0.5270466163118944,0.6444647898069734,0.7937285420004577,0.8883344777599755,3,0.5185185185185185,2324,158,26.80680020132068,2.5385218127313345,20.429613101861445,30.312749172218375,865.2446678182976,1082.3120144918398,62.475346517446795,0.5595782093815667,-1.191854043404606
62,0.2876994441700773,0.06884782303640093,0.06190807178887632,0.19021003865365144,0.20715071898017584,0.21660981256290046,0.23041816186991898,0.2789116109746609,0.32813475273875525,0.36146235439510166,0.43034203089079054,0.5293177401972107,0.5941721435655974,0.09484321405872066,0.08349027695124746,0.5072404058899824,0.8039063096055543,0.2966659037155719,0.5053940642404822,0.49799343862058443,0.5668574044403754,0.7305714503700312,0.7677424277103838,0,NA,2334,157,26.868343624019012,2.6942633119062616,20.17894308445914,30.865414632545697,905.3206695828503,1097.8562053794194,62.44992505202616,0.563772913934824,-1.1734581791466387
63,0.2876792354018283,0.07256396934060187,0.059246506468153916,0.18602828172731503,0.2063083105874333,0.2184693640212475,0.23289993781482043,0.2740022471874535,0.32096030774410933,0.3372261065121821,0.4337188616646649,0.5682272127873611,0.6508317825523037,0.11280856236706398,0.1216213870450903,0.5187151903562982,0.9346761272602426,0.4159609369039444,0.5249256122682536,0.5276112001220722,0.6348058289463645,0.7932402532997634,0.8518654154268711,1,0.5454545454545454,2506,159,27.837574818372573,1.8399447669462776,22.96247431037536,30.98840937774686,979.4716349646002,1747.8821556109467,61.41220576628601,0.41970122158326617,0.336804339442032
64,0.2867647013885042,0.07831460908814737,0.06501337294673833,0.17797044754262872,0.19465764576165198,0.20901072446847185,0.22501986579555522,0.274259618925765,0.3261571676408977,0.3434519653978605,0.4635781558635368,0.577178848940103,0.6062827609787249,0.09540288198961328,0.10881675440604267,0.5035782406347753,0.8119172961013199,0.3083390554665446,0.5043869687953002,0.5054093232623789,0.5810177767605097,0.7360952162966354,0.7725642786297399,0,NA,2466,156,27.567957099866362,0.4046285282956342,26.589672501944747,28.520535411715933,1081.2085741597232,1396.597000128723,58.60943755235464,0.22872411537124251,-0.7909798348075877
65,0.28039873899980605,0.07163506838792691,0.06437888512560729,0.18053276792219847,0.1926037944763407,0.20161758200356766,0.21921453961546283,0.27237506706698034,0.32111305108542443,0.3358607354970823,0.4270649262152104,0.53950209335813,0.6236144263152732,0.11518138311939574,0.12555779354543362,0.4894331273365377,0.8943312733653773,0.4048981460288396,0.48931105516136414,0.49585717555504694,0.6036469062333104,0.7621271076523994,0.8173800259403372,1,0.7,2468,157,27.565607341728565,0.4308721868905255,26.434922814809216,28.637578052429546,857.5106291233394,1360.6983565419869,58.562477513204826,0.23051786037609073,0.26392616437382627
66,0.28285421875965183,0.06529676560533645,0.06056265078861961,0.1925704099139116,0.20717008221639197,0.215603721028455,0.2266757345349179,0.2739040223931365,0.32421714969949117,0.33667551185237077,0.41473532452137807,0.5267098805577414,0.6165540484507117,0.10631107897184408,0.11490234836346981,0.49585717555504694,0.8527504386968795,0.35689326314183256,0.4981460288395514,0.5050125886930648,0.589242389562829,0.7536278324559396,0.7957427328908216,1,0.6818181818181818,2456,155,27.521884480313805,0.41514705445153044,26.285148115360002,28.315605725031705,724.3491134359363,1028.0304221953172,58.39321781971648,0.24088174880872412,-0.7481818601203941
67,0.292841797589165,0.07725281702450401,0.062348013557544275,0.18544459875426295,0.2018914180639732,0.21478763167657525,0.2306105713416779,0.282747458494607,0.32912722083663914,0.38866210634124804,0.4409653426760428,0.5628927654086753,0.6288207710501141,0.09523135720496947,0.11327349050125887,0.5159685664148929,0.8403753719386587,0.3244068055237659,0.5147631036850537,0.5208056763561456,0.6021972991531243,0.7418631265735867,0.7956206607156481,1,0.68,2043,145,25.337814309269923,3.0007083250895863,18.417698152371447,29.769422261501607,851.5427358883562,1210.657819100238,61.03359806650116,0.6398499817375116,-0.9458011100302379
68,0.282381058942258,0.07184304241409903,0.061133279931930615,0.17876942686086392,0.1961679969266007,0.2119706608431613,0.22625950505527387,0.27327318261293043,0.3208919017865294,0.3339195192294604,0.4403574438651754,0.5487398041457168,0.6405675225847652,0.11887420256046492,0.1287476401922637,0.5053177691309987,0.9314106965743496,0.4260929274433509,0.5116807812619211,0.5164721141374838,0.6129243915465019,0.7786068513008316,0.874692912184329,2,0.5384615384615384,2384,154,27.09175568522917,0.4911138865055009,25.993320755522525,28.114159611354665,903.2441458209706,1270.3578751899806,58.09936366258372,0.3041526559720124,-0.26497647225950394
69,0.2947335790740844,0.08259681993509511,0.05761865252651709,0.20065192456954756,0.21545600613967852,0.2230205860421503,0.23503976609587124,0.28306042909859486,0.32728773222723473,0.34513774186326696,0.4400992674991393,0.65273704356816,0.6484245059891661,0.11527592762461979,0.12772960402838182,0.518776226443885,0.9313496604867628,0.41257343404287783,0.5198901350423438,0.5255970092317083,0.6318608377203021,0.786175326161593,0.8787823300526436,1,0.6666666666666666,2492,159,27.723279493610775,0.8231863424282537,25.322821387413917,28.964845315501695,664.361529376938,993.4392822397581,59.17416349411805,0.25048963622929105,0.8571715838038239
70,0.2974766792873059,0.08908598201599527,0.06447428218888605,0.1870053379039558,0.20576020783631177,0.21734721977394816,0.22907927385013643,0.2792335613778534,0.3293839546259152,0.40520512496007655,0.5097790951723821,0.597772498763579,0.5994280918593118,0.09243101861557398,0.08085469443808656,0.5117875944151979,0.7895017929350728,0.2777141985198749,0.5098191805905241,0.5095902952620737,0.5647364003967346,0.7399252307927062,0.7659876401922637,0,NA,2310,159,26.694054190854125,1.4004962009791952,21.796241514074627,29.312039181797218,1003.2377376970554,1706.73084432797,57.55178936311005,0.2684033640439931,0.5111937285772793
71,0.28075986470468733,0.06504916996143044,0.06249414378491463,0.17740690829467615,0.20030257996901701,0.215524759699903,0.22725517702273518,0.2671532384553762,0.3240786868361638,0.33631418310062206,0.41063197021348374,0.5140967700692535,0.6233021613314587,0.1180319350675891,0.11339791714351119,0.5022049286640726,0.9170824750133516,0.414877546349279,0.5009842069123369,0.5088273441672388,0.5920347905699245,0.7681696803234913,0.8598458838788434,1,0.6666666666666666,2468,156,27.56883938651866,0.8133838187977005,24.239246922857273,28.695618607806338,1077.1458162080166,1666.0646015686536,59.279786729617804,0.3443366530405485,0.3322214978380048
72,0.2824189886747684,0.07065729001385784,0.06585735074188749,0.1790670201123838,0.19713792473247985,0.2099686653091187,0.22357669952647108,0.2724730133631353,0.323642845560558,0.33852266156714783,0.4289813865994666,0.5491385550863678,0.6124085192293021,0.09586514392320421,0.10001639734493016,0.5098344396124208,0.8222934309910734,0.31245899137865263,0.5068436713206683,0.5138170443274586,0.5811703669794767,0.7366445410849165,0.7808651865415427,1,0.68,2231,148,26.19657003200785,0.46192676639201347,25.185916625659207,27.378589317775557,1007.402030416126,1579.4631408807024,55.94223734421909,0.28431456346034184,-0.3049649857106707
73,0.28544651470645144,0.08028339705090633,0.06453281426759562,0.17860615970512064,0.19986216305365492,0.21236247052770907,0.22355628647035436,0.2700469558763735,0.32238682458448464,0.33770303032026394,0.4584173001972915,0.5831887749474728,0.6220892507456939,0.11534840124888006,0.12533156328679335,0.504097047379263,0.899320973525597,0.39522392614633406,0.5030289158464942,0.5035172045471885,0.5934691386282139,0.7620050354772259,0.8168154421301594,1,0.7,2317,154,26.67963603862323,0.6742482179296528,25.33096908139923,28.23778107991296,1132.5022368465518,1581.448045104254,57.494379450075364,0.29509709734908185,0.3709299251315481
74,0.28140469832424553,0.08219070242524648,0.0623756006443503,0.1758197586114015,0.19148143246074154,0.20689598645504637,0.22217950288927518,0.265323897375759,0.31645350978193526,0.3341748858994994,0.45081100545864966,0.5769544460130361,0.6375652704661631,0.1294392973966516,0.12374795147631025,0.4998550392919814,0.9591515983825437,0.45929655909056233,0.503242542153048,0.5060959792477302,0.5999237048905165,0.8203250171663996,0.9027237354085603,0,NA,2238,150,26.21962244606665,0.5238096634233516,24.80612200423303,27.304645921324198,1125.4340832336413,1528.9551941178386,55.53945505014316,0.16026643606098342,-0.3056467881569799
75,0.2846344747271524,0.07113708319941475,0.06441281333064787,0.18398329533750463,0.20296665045050122,0.2168130561413551,0.22746928837194325,0.2707471770624389,0.32409597840764937,0.33633786712274794,0.43239424014645483,0.5450782378430982,0.6374984594256738,0.1234955774418039,0.1186125246051728,0.51386282139314865,0.961348897535668,0.44748607614251934,0.5170061799038682,0.518074311436637,0.5937285420004578,0.7732356755931945,0.878309300373846,1,0.68,2242,149,26.267736771652636,0.9755193359226291,24.357805505998773,28.106473097983248,1002.5467660361195,1797.264773675185,57.631147077490304,0.4143865897824119,-0.17312547684819832
76,0.28947261553747433,0.09595717542969012,0.0625665975010022,0.17328257242793804,0.19633306278498347,0.20958226140240874,0.2240471032357353,0.27187598696707604,0.3195091199761606,0.3513480524820326,0.4964278819454506,0.704676883909342,0.6108072022583353,0.10080298140316556,0.10809281757839333,0.5009079118028534,0.8406958113984894,0.33978789959563593,0.49951934081025406,0.5002365148393988,0.5905241474021515,0.7365987640192264,0.7947661554894331,2,0.6296296296296297,2317,158,26.658984994403706,1.328846115537117,22.710083155787782,28.488523622831444,867.5189280205884,1470.4542252932822,57.603245565462544,0.2703321760293668,1.4051001347024883
77,0.2778395207013072,0.06311240050114932,0.0625568989245735,0.1843190505040666,0.19826008479281879,0.21090414295310414,0.22297411548215768,0.2704793893796391,0.3213876913607442,0.3346321974130526,0.39024049933314875,0.5016554247060321,0.6450344599577834,0.13222919237869218,0.13211847104600596,0.5102311741817349,0.9741969939726863,0.4639658197909514,0.5126573586633096,0.5142595559624628,0.6103761348897536,0.803219653620203,0.8791943236438544,1,0.7,2114,145,25.481508038840616,0.46992944030707356,24.153021883643696,26.877426445228423,934.1059459405424,1173.511536659333,53.83651364093263,0.22853338915152427,-1.1425210766108085
78,0.28235709515510615,0.06457768685103735,0.06173451567800433,0.19041409823408711,0.20258657450950313,0.21598057630624862,0.2286008664187455,0.27046469673668216,0.3212166340627321,0.33200537012409925,0.40875454995013494,0.5195738909367952,0.6501195290048575,0.12707522138048438,0.1253428747997254,0.5182269016556039,0.9763027389944304,0.4580758373388265,0.515602349889372,0.5177233539330129,0.6091554131380178,0.8306706340123599,0.883939879453727,1,0.6521739130434783,2179,148,25.885071055199905,0.9508959535300451,24.060834528704078,27.4618551439521,1075.9274777747255,1806.0944647481176,56.73895111358239,0.4206531406329098,-1.3375215037922936
79,0.27429385092934194,0.07064114018824122,0.06498912800223695,0.1585295570644092,0.1789998400686866,0.19600259731383468,0.218907570335436,0.2671713262786576,0.31770268145437053,0.33099806966342904,0.4075456746927559,0.5219678945609046,0.6345591414257012,0.10212118751472427,0.11003839780270094,0.5217822537575342,0.8672770275425346,0.3454947737850004,0.5224536507209888,0.5219653620202945,0.6005645838101777,0.776424811169604,0.8131380178530556,1,0.6521739130434783,1878,136,24.000620610628395,0.4773757852253957,22.880275971821558,25.08147838462626,1008.5654652601795,1419.346023833447,50.711575292034226,0.23936819573393817,0.42097713546817317
80,0.2841645629373004,0.07674397685117013,0.06806480841502023,0.17239337957643988,0.18982460386303243,0.20471390063778058,0.21870013340426064,0.2779044463214166,0.32418338584254214,0.37231807868574723,0.45638955651211505,0.5442506509518573,0.6478620029547015,0.09610897536405996,0.1161918608377202,0.530083161669337,0.8560769054703593,0.3259937438010223,0.5316853589684901,0.544655527580682,0.6303501945525292,0.7672846570534829,0.8153963530937667,2,0.6190476190476191,1665,131,22.57918448001807,1.7670119891523017,17.870529000876473,25.104455169682243,952.2218339025529,1478.8501007823932,51.04730958184488,0.4851139324204651,1.4075870539921669
81,0.277889835041031,0.07312083836469875,0.06559199698169112,0.17068515469474715,0.1867024873762353,0.20107028669269758,0.21952130395332115,0.2704688391828878,0.31897591052673224,0.3346965967089402,0.4260743233723,0.5445383866811893,0.64638211908008,0.11803264147624104,0.12476598764019231,0.5226672770275426,0.9465018692301823,0.42383459220263975,0.5232166018158236,0.5239795529106585,0.6179293507286183,0.7913633936064698,0.8582742046234836,1,0.6818181818181818,1819,134,23.627733345239708,0.9005077602200091,21.816087889439192,25.108746553468215,1006.4626007817557,1520.5945821950056,52.29290436696141,0.45041566461462007,-0.37773234682393736
82,0.2864244765334242,0.08570195226262321,0.06978225622952368,0.15745318037210904,0.17821897922067886,0.1987765359924102,0.21903966542537046,0.2779014198583438,0.32279433172338334,0.4145719600443515,0.471126679481769,0.5391135654565965,0.6577096208133059,0.1131044613814244,0.1195853147173266,0.5335469596398871,0.9419241626611734,0.40837720302128633,0.5403982604715037,0.544304570077058,0.6233615625238422,0.8064240482185092,0.862027924010071,1,0.6666666666666666,1408,120,20.716120666984843,1.363404667991609,16.687824070927306,22.77791632749199,986.3614058849661,1466.5843021722417,45.62651778666008,0.37576218437769693,1.1668396814056095
