"Plate","Well","Wavelength","Abs","Transfer","Layout","MixPlate","MixIsolate","Isolate1","Isolate2","Community","Isolate1Freq","Isolate2Freq"
"T5_13B_P1","C06",450,0.24,"5","13B","1",TRUE,"11","6","C11R2","50","50"
"T5_13B_P1","C07",450,0.243,"5","13B","1",TRUE,"11","7","C11R2","50","50"
"T5_13B_P1","C08",450,0.246,"5","13B","1",TRUE,"11","8","C11R2","50","50"
"T5_13B_P1","C09",450,0.238,"5","13B","1",TRUE,"11","9","C11R2","50","50"
"T5_13B_P1","C10",450,0.244,"5","13B","1",TRUE,"11","10","C11R2","50","50"
"T5_13B_P1","C11",450,0.247,"5","13B","1",TRUE,"11","11","C11R2","50","50"
"T5_13B_P1","C12",450,0.254,"5","13B","1",TRUE,"11","12","C11R2","50","50"
"T5_13B_P1","D01",450,0.351,"5","13B","1",TRUE,"12","1","C11R2","50","50"
"T5_13B_P1","D02",450,0.246,"5","13B","1",TRUE,"12","2","C11R2","50","50"
"T5_13B_P1","D03",450,0.223,"5","13B","1",TRUE,"12","3","C11R2","50","50"
"T5_13B_P1","D04",450,0.362,"5","13B","1",TRUE,"12","4","C11R2","50","50"
"T5_13B_P1","D05",450,0.21,"5","13B","1",TRUE,"12","5","C11R2","50","50"
"T5_13B_P1","D06",450,0.322,"5","13B","1",TRUE,"12","6","C11R2","50","50"
"T5_13B_P1","D07",450,0.212,"5","13B","1",TRUE,"12","7","C11R2","50","50"
"T5_13B_P1","D08",450,0.227,"5","13B","1",TRUE,"12","8","C11R2","50","50"
"T5_13B_P1","D09",450,0.223,"5","13B","1",TRUE,"12","9","C11R2","50","50"
"T5_13B_P1","D10",450,0.23,"5","13B","1",TRUE,"12","10","C11R2","50","50"
"T5_13B_P1","D11",450,0.257,"5","13B","1",TRUE,"12","11","C11R2","50","50"
"T5_13B_P1","D12",450,0.234,"5","13B","1",TRUE,"12","12","C11R2","50","50"
"T5_13B_P1","E01",450,0.277,"5","13B","1",TRUE,"13","1","C11R2","50","50"
"T5_13B_P1","E02",450,0.007,"5","13B","1",TRUE,"13","2","C11R2","50","50"
"T5_13B_P1","E03",450,0.232,"5","13B","1",TRUE,"13","3","C11R2","50","50"
"T5_13B_P1","E04",450,0.318,"5","13B","1",TRUE,"13","4","C11R2","50","50"
"T5_13B_P1","E05",450,0.222,"5","13B","1",TRUE,"13","5","C11R2","50","50"
"T5_13B_P1","E06",450,0.265,"5","13B","1",TRUE,"13","6","C11R2","50","50"
"T5_13B_P1","E07",450,0.225,"5","13B","1",TRUE,"13","7","C11R2","50","50"
"T5_13B_P1","E08",450,0.004,"5","13B","1",TRUE,"13","8","C11R2","50","50"
"T5_13B_P1","E09",450,0,"5","13B","1",TRUE,"13","9","C11R2","50","50"
"T5_13B_P1","E10",450,0.003,"5","13B","1",TRUE,"13","10","C11R2","50","50"
"T5_13B_P1","E11",450,0.245,"5","13B","1",TRUE,"13","11","C11R2","50","50"
"T5_13B_P1","E12",450,0.227,"5","13B","1",TRUE,"13","12","C11R2","50","50"
"T5_13B_P1","F01",450,0.002,"5","13B","1",TRUE,"13","13","C11R2","50","50"
"T5_13B_P1","F02",450,0,"5","13B","1",FALSE,"13","13","C11R2","single","single"
"T5_13B_P1","F03",450,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F04",450,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F05",450,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F06",450,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F07",450,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F08",450,-0.003,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F09",450,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F10",450,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F11",450,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F12",450,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","G01",450,0.299,"5","13B","1",TRUE,"1","13","C11R2","50","50"
"T5_13B_P1","G02",450,0.008,"5","13B","1",TRUE,"2","13","C11R2","50","50"
"T5_13B_P1","G03",450,0.237,"5","13B","1",TRUE,"3","13","C11R2","50","50"
"T5_13B_P1","G04",450,0.327,"5","13B","1",TRUE,"4","13","C11R2","50","50"
"T5_13B_P1","G05",450,0.241,"5","13B","1",TRUE,"5","13","C11R2","50","50"
"T5_13B_P1","G06",450,0.253,"5","13B","1",TRUE,"6","13","C11R2","50","50"
"T5_13B_P1","G07",450,0.222,"5","13B","1",TRUE,"7","13","C11R2","50","50"
"T5_13B_P1","G08",450,0.00600000000000001,"5","13B","1",TRUE,"8","13","C11R2","50","50"
"T5_13B_P1","G09",450,0.001,"5","13B","1",TRUE,"9","13","C11R2","50","50"
"T5_13B_P1","G10",450,0.003,"5","13B","1",TRUE,"10","13","C11R2","50","50"
"T5_13B_P1","G11",450,0.257,"5","13B","1",TRUE,"11","13","C11R2","50","50"
"T5_13B_P1","G12",450,0.227,"5","13B","1",TRUE,"12","13","C11R2","50","50"
"T5_13B_P1","H01",450,0.301,"5","13B","1",FALSE,"1","1","C11R2","single","single"
"T5_13B_P1","H02",450,0.007,"5","13B","1",FALSE,"2","2","C11R2","single","single"
"T5_13B_P1","H03",450,0.238,"5","13B","1",FALSE,"3","3","C11R2","single","single"
"T5_13B_P1","H04",450,0.345,"5","13B","1",FALSE,"4","4","C11R2","single","single"
"T5_13B_P1","H05",450,0.224,"5","13B","1",FALSE,"5","5","C11R2","single","single"
"T5_13B_P1","H06",450,0.273,"5","13B","1",FALSE,"6","6","C11R2","single","single"
"T5_13B_P1","H07",450,0.234,"5","13B","1",FALSE,"7","7","C11R2","single","single"
"T5_13B_P1","H08",450,0.008,"5","13B","1",FALSE,"8","8","C11R2","single","single"
"T5_13B_P1","H09",450,0.003,"5","13B","1",FALSE,"9","9","C11R2","single","single"
"T5_13B_P1","H10",450,0.004,"5","13B","1",FALSE,"10","10","C11R2","single","single"
"T5_13B_P1","H11",450,0.251,"5","13B","1",FALSE,"11","11","C11R2","single","single"
"T5_13B_P1","H12",450,0.226,"5","13B","1",FALSE,"12","12","C11R2","single","single"
"T5_13B_P1","A01",541,0.21,"5","13B","1",TRUE,"9","1","C11R2","50","50"
"T5_13B_P1","A02",541,0.004,"5","13B","1",TRUE,"9","2","C11R2","50","50"
"T5_13B_P1","A03",541,0.164,"5","13B","1",TRUE,"9","3","C11R2","50","50"
"T5_13B_P1","A04",541,0.24,"5","13B","1",TRUE,"9","4","C11R2","50","50"
"T5_13B_P1","A05",541,0.166,"5","13B","1",TRUE,"9","5","C11R2","50","50"
"T5_13B_P1","A06",541,0.184,"5","13B","1",TRUE,"9","6","C11R2","50","50"
"T5_13B_P1","A07",541,0.163,"5","13B","1",TRUE,"9","7","C11R2","50","50"
"T5_13B_P1","A08",541,0.003,"5","13B","1",TRUE,"9","8","C11R2","50","50"
"T5_13B_P1","A09",541,0,"5","13B","1",TRUE,"9","9","C11R2","50","50"
"T5_13B_P1","A10",541,0.00199999999999999,"5","13B","1",TRUE,"9","10","C11R2","50","50"
"T5_13B_P1","A11",541,0.19,"5","13B","1",TRUE,"9","11","C11R2","50","50"
"T5_13B_P1","A12",541,0.16,"5","13B","1",TRUE,"9","12","C11R2","50","50"
"T5_13B_P1","B01",541,0.207,"5","13B","1",TRUE,"10","1","C11R2","50","50"
"T5_13B_P1","B02",541,0.003,"5","13B","1",TRUE,"10","2","C11R2","50","50"
"T5_13B_P1","B03",541,0.161,"5","13B","1",TRUE,"10","3","C11R2","50","50"
"T5_13B_P1","B04",541,0.244,"5","13B","1",TRUE,"10","4","C11R2","50","50"
"T5_13B_P1","B05",541,0.143,"5","13B","1",TRUE,"10","5","C11R2","50","50"
"T5_13B_P1","B06",541,0.175,"5","13B","1",TRUE,"10","6","C11R2","50","50"
"T5_13B_P1","B07",541,0.157,"5","13B","1",TRUE,"10","7","C11R2","50","50"
"T5_13B_P1","B08",541,0.003,"5","13B","1",TRUE,"10","8","C11R2","50","50"
"T5_13B_P1","B09",541,0.003,"5","13B","1",TRUE,"10","9","C11R2","50","50"
"T5_13B_P1","B10",541,0.003,"5","13B","1",TRUE,"10","10","C11R2","50","50"
"T5_13B_P1","B11",541,0.19,"5","13B","1",TRUE,"10","11","C11R2","50","50"
"T5_13B_P1","B12",541,0.157,"5","13B","1",TRUE,"10","12","C11R2","50","50"
"T5_13B_P1","C01",541,0.198,"5","13B","1",TRUE,"11","1","C11R2","50","50"
"T5_13B_P1","C02",541,0.201,"5","13B","1",TRUE,"11","2","C11R2","50","50"
"T5_13B_P1","C03",541,0.178,"5","13B","1",TRUE,"11","3","C11R2","50","50"
"T5_13B_P1","C04",541,0.189,"5","13B","1",TRUE,"11","4","C11R2","50","50"
"T5_13B_P1","C05",541,0.159,"5","13B","1",TRUE,"11","5","C11R2","50","50"
"T5_13B_P1","C06",541,0.176,"5","13B","1",TRUE,"11","6","C11R2","50","50"
"T5_13B_P1","C07",541,0.18,"5","13B","1",TRUE,"11","7","C11R2","50","50"
"T5_13B_P1","C08",541,0.182,"5","13B","1",TRUE,"11","8","C11R2","50","50"
"T5_13B_P1","C09",541,0.176,"5","13B","1",TRUE,"11","9","C11R2","50","50"
"T5_13B_P1","C10",541,0.181,"5","13B","1",TRUE,"11","10","C11R2","50","50"
"T5_13B_P1","C11",541,0.183,"5","13B","1",TRUE,"11","11","C11R2","50","50"
"T5_13B_P1","C12",541,0.189,"5","13B","1",TRUE,"11","12","C11R2","50","50"
"T5_13B_P1","D01",541,0.259,"5","13B","1",TRUE,"12","1","C11R2","50","50"
"T5_13B_P1","D02",541,0.179,"5","13B","1",TRUE,"12","2","C11R2","50","50"
"T5_13B_P1","D03",541,0.162,"5","13B","1",TRUE,"12","3","C11R2","50","50"
"T5_13B_P1","D04",541,0.274,"5","13B","1",TRUE,"12","4","C11R2","50","50"
"T5_13B_P1","D05",541,0.153,"5","13B","1",TRUE,"12","5","C11R2","50","50"
"T5_13B_P1","D06",541,0.235,"5","13B","1",TRUE,"12","6","C11R2","50","50"
"T5_13B_P1","D07",541,0.153,"5","13B","1",TRUE,"12","7","C11R2","50","50"
"T5_13B_P1","D08",541,0.165,"5","13B","1",TRUE,"12","8","C11R2","50","50"
"T5_13B_P1","D09",541,0.161,"5","13B","1",TRUE,"12","9","C11R2","50","50"
"T5_13B_P1","D10",541,0.166,"5","13B","1",TRUE,"12","10","C11R2","50","50"
"T5_13B_P1","D11",541,0.19,"5","13B","1",TRUE,"12","11","C11R2","50","50"
"T5_13B_P1","D12",541,0.17,"5","13B","1",TRUE,"12","12","C11R2","50","50"
"T5_13B_P1","E01",541,0.206,"5","13B","1",TRUE,"13","1","C11R2","50","50"
"T5_13B_P1","E02",541,0.005,"5","13B","1",TRUE,"13","2","C11R2","50","50"
"T5_13B_P1","E03",541,0.168,"5","13B","1",TRUE,"13","3","C11R2","50","50"
"T5_13B_P1","E04",541,0.241,"5","13B","1",TRUE,"13","4","C11R2","50","50"
"T5_13B_P1","E05",541,0.162,"5","13B","1",TRUE,"13","5","C11R2","50","50"
"T5_13B_P1","E06",541,0.192,"5","13B","1",TRUE,"13","6","C11R2","50","50"
"T5_13B_P1","E07",541,0.163,"5","13B","1",TRUE,"13","7","C11R2","50","50"
"T5_13B_P1","E08",541,0.003,"5","13B","1",TRUE,"13","8","C11R2","50","50"
"T5_13B_P1","E09",541,0,"5","13B","1",TRUE,"13","9","C11R2","50","50"
"T5_13B_P1","E10",541,0.00199999999999999,"5","13B","1",TRUE,"13","10","C11R2","50","50"
"T5_13B_P1","E11",541,0.183,"5","13B","1",TRUE,"13","11","C11R2","50","50"
"T5_13B_P1","E12",541,0.165,"5","13B","1",TRUE,"13","12","C11R2","50","50"
"T5_13B_P1","F01",541,0,"5","13B","1",TRUE,"13","13","C11R2","50","50"
"T5_13B_P1","F02",541,0,"5","13B","1",FALSE,"13","13","C11R2","single","single"
"T5_13B_P1","F03",541,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F04",541,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F05",541,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F06",541,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F07",541,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F08",541,-0.005,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F09",541,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F10",541,-0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F11",541,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F12",541,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","G01",541,0.222,"5","13B","1",TRUE,"1","13","C11R2","50","50"
"T5_13B_P1","G02",541,0.005,"5","13B","1",TRUE,"2","13","C11R2","50","50"
"T5_13B_P1","G03",541,0.171,"5","13B","1",TRUE,"3","13","C11R2","50","50"
"T5_13B_P1","G04",541,0.248,"5","13B","1",TRUE,"4","13","C11R2","50","50"
"T5_13B_P1","G05",541,0.176,"5","13B","1",TRUE,"5","13","C11R2","50","50"
"T5_13B_P1","G06",541,0.183,"5","13B","1",TRUE,"6","13","C11R2","50","50"
"T5_13B_P1","G07",541,0.16,"5","13B","1",TRUE,"7","13","C11R2","50","50"
"T5_13B_P1","G08",541,0.003,"5","13B","1",TRUE,"8","13","C11R2","50","50"
"T5_13B_P1","G09",541,0,"5","13B","1",TRUE,"9","13","C11R2","50","50"
"T5_13B_P1","G10",541,0.000999999999999994,"5","13B","1",TRUE,"10","13","C11R2","50","50"
"T5_13B_P1","G11",541,0.189,"5","13B","1",TRUE,"11","13","C11R2","50","50"
"T5_13B_P1","G12",541,0.165,"5","13B","1",TRUE,"12","13","C11R2","50","50"
"T5_13B_P1","H01",541,0.224,"5","13B","1",FALSE,"1","1","C11R2","single","single"
"T5_13B_P1","H02",541,0.005,"5","13B","1",FALSE,"2","2","C11R2","single","single"
"T5_13B_P1","H03",541,0.173,"5","13B","1",FALSE,"3","3","C11R2","single","single"
"T5_13B_P1","H04",541,0.261,"5","13B","1",FALSE,"4","4","C11R2","single","single"
"T5_13B_P1","H05",541,0.164,"5","13B","1",FALSE,"5","5","C11R2","single","single"
"T5_13B_P1","H06",541,0.196,"5","13B","1",FALSE,"6","6","C11R2","single","single"
"T5_13B_P1","H07",541,0.169,"5","13B","1",FALSE,"7","7","C11R2","single","single"
"T5_13B_P1","H08",541,0.005,"5","13B","1",FALSE,"8","8","C11R2","single","single"
"T5_13B_P1","H09",541,0.000999999999999994,"5","13B","1",FALSE,"9","9","C11R2","single","single"
"T5_13B_P1","H10",541,0.003,"5","13B","1",FALSE,"10","10","C11R2","single","single"
"T5_13B_P1","H11",541,0.186,"5","13B","1",FALSE,"11","11","C11R2","single","single"
"T5_13B_P1","H12",541,0.164,"5","13B","1",FALSE,"12","12","C11R2","single","single"
"T5_13B_P1","A01",551,0.205,"5","13B","1",TRUE,"9","1","C11R2","50","50"
"T5_13B_P1","A02",551,0.004,"5","13B","1",TRUE,"9","2","C11R2","50","50"
"T5_13B_P1","A03",551,0.16,"5","13B","1",TRUE,"9","3","C11R2","50","50"
"T5_13B_P1","A04",551,0.234,"5","13B","1",TRUE,"9","4","C11R2","50","50"
"T5_13B_P1","A05",551,0.162,"5","13B","1",TRUE,"9","5","C11R2","50","50"
"T5_13B_P1","A06",551,0.179,"5","13B","1",TRUE,"9","6","C11R2","50","50"
"T5_13B_P1","A07",551,0.158,"5","13B","1",TRUE,"9","7","C11R2","50","50"
"T5_13B_P1","A08",551,0.003,"5","13B","1",TRUE,"9","8","C11R2","50","50"
"T5_13B_P1","A09",551,0,"5","13B","1",TRUE,"9","9","C11R2","50","50"
"T5_13B_P1","A10",551,0.00199999999999999,"5","13B","1",TRUE,"9","10","C11R2","50","50"
"T5_13B_P1","A11",551,0.185,"5","13B","1",TRUE,"9","11","C11R2","50","50"
"T5_13B_P1","A12",551,0.155,"5","13B","1",TRUE,"9","12","C11R2","50","50"
"T5_13B_P1","B01",551,0.203,"5","13B","1",TRUE,"10","1","C11R2","50","50"
"T5_13B_P1","B02",551,0.003,"5","13B","1",TRUE,"10","2","C11R2","50","50"
"T5_13B_P1","B03",551,0.156,"5","13B","1",TRUE,"10","3","C11R2","50","50"
"T5_13B_P1","B04",551,0.238,"5","13B","1",TRUE,"10","4","C11R2","50","50"
"T5_13B_P1","B05",551,0.139,"5","13B","1",TRUE,"10","5","C11R2","50","50"
"T5_13B_P1","B06",551,0.169,"5","13B","1",TRUE,"10","6","C11R2","50","50"
"T5_13B_P1","B07",551,0.152,"5","13B","1",TRUE,"10","7","C11R2","50","50"
"T5_13B_P1","B08",551,0.00199999999999999,"5","13B","1",TRUE,"10","8","C11R2","50","50"
"T5_13B_P1","B09",551,0.003,"5","13B","1",TRUE,"10","9","C11R2","50","50"
"T5_13B_P1","B10",551,0.00199999999999999,"5","13B","1",TRUE,"10","10","C11R2","50","50"
"T5_13B_P1","B11",551,0.185,"5","13B","1",TRUE,"10","11","C11R2","50","50"
"T5_13B_P1","B12",551,0.153,"5","13B","1",TRUE,"10","12","C11R2","50","50"
"T5_13B_P1","C01",551,0.192,"5","13B","1",TRUE,"11","1","C11R2","50","50"
"T5_13B_P1","C02",551,0.195,"5","13B","1",TRUE,"11","2","C11R2","50","50"
"T5_13B_P1","C03",551,0.173,"5","13B","1",TRUE,"11","3","C11R2","50","50"
"T5_13B_P1","C04",551,0.184,"5","13B","1",TRUE,"11","4","C11R2","50","50"
"T5_13B_P1","C05",551,0.155,"5","13B","1",TRUE,"11","5","C11R2","50","50"
"T5_13B_P1","C06",551,0.172,"5","13B","1",TRUE,"11","6","C11R2","50","50"
"T5_13B_P1","C07",551,0.176,"5","13B","1",TRUE,"11","7","C11R2","50","50"
"T5_13B_P1","C08",551,0.177,"5","13B","1",TRUE,"11","8","C11R2","50","50"
"T5_13B_P1","C09",551,0.171,"5","13B","1",TRUE,"11","9","C11R2","50","50"
"T5_13B_P1","C10",551,0.177,"5","13B","1",TRUE,"11","10","C11R2","50","50"
"T5_13B_P1","C11",551,0.178,"5","13B","1",TRUE,"11","11","C11R2","50","50"
"T5_13B_P1","C12",551,0.184,"5","13B","1",TRUE,"11","12","C11R2","50","50"
"T5_13B_P1","D01",551,0.247,"5","13B","1",TRUE,"12","1","C11R2","50","50"
"T5_13B_P1","D02",551,0.175,"5","13B","1",TRUE,"12","2","C11R2","50","50"
"T5_13B_P1","D03",551,0.157,"5","13B","1",TRUE,"12","3","C11R2","50","50"
"T5_13B_P1","D04",551,0.269,"5","13B","1",TRUE,"12","4","C11R2","50","50"
"T5_13B_P1","D05",551,0.148,"5","13B","1",TRUE,"12","5","C11R2","50","50"
"T5_13B_P1","D06",551,0.228,"5","13B","1",TRUE,"12","6","C11R2","50","50"
"T5_13B_P1","D07",551,0.148,"5","13B","1",TRUE,"12","7","C11R2","50","50"
"T5_13B_P1","D08",551,0.16,"5","13B","1",TRUE,"12","8","C11R2","50","50"
"T5_13B_P1","D09",551,0.157,"5","13B","1",TRUE,"12","9","C11R2","50","50"
"T5_13B_P1","D10",551,0.16,"5","13B","1",TRUE,"12","10","C11R2","50","50"
"T5_13B_P1","D11",551,0.185,"5","13B","1",TRUE,"12","11","C11R2","50","50"
"T5_13B_P1","D12",551,0.165,"5","13B","1",TRUE,"12","12","C11R2","50","50"
"T5_13B_P1","E01",551,0.201,"5","13B","1",TRUE,"13","1","C11R2","50","50"
"T5_13B_P1","E02",551,0.005,"5","13B","1",TRUE,"13","2","C11R2","50","50"
"T5_13B_P1","E03",551,0.163,"5","13B","1",TRUE,"13","3","C11R2","50","50"
"T5_13B_P1","E04",551,0.234,"5","13B","1",TRUE,"13","4","C11R2","50","50"
"T5_13B_P1","E05",551,0.158,"5","13B","1",TRUE,"13","5","C11R2","50","50"
"T5_13B_P1","E06",551,0.186,"5","13B","1",TRUE,"13","6","C11R2","50","50"
"T5_13B_P1","E07",551,0.158,"5","13B","1",TRUE,"13","7","C11R2","50","50"
"T5_13B_P1","E08",551,0.003,"5","13B","1",TRUE,"13","8","C11R2","50","50"
"T5_13B_P1","E09",551,0,"5","13B","1",TRUE,"13","9","C11R2","50","50"
"T5_13B_P1","E10",551,0.00199999999999999,"5","13B","1",TRUE,"13","10","C11R2","50","50"
"T5_13B_P1","E11",551,0.178,"5","13B","1",TRUE,"13","11","C11R2","50","50"
"T5_13B_P1","E12",551,0.16,"5","13B","1",TRUE,"13","12","C11R2","50","50"
"T5_13B_P1","F01",551,0,"5","13B","1",TRUE,"13","13","C11R2","50","50"
"T5_13B_P1","F02",551,0,"5","13B","1",FALSE,"13","13","C11R2","single","single"
"T5_13B_P1","F03",551,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F04",551,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F05",551,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F06",551,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F07",551,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F08",551,-0.003,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F09",551,0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F10",551,-0.001,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F11",551,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","F12",551,0,"5","13B","1",TRUE,NA,NA,"blank","50","50"
"T5_13B_P1","G01",551,0.216,"5","13B","1",TRUE,"1","13","C11R2","50","50"
"T5_13B_P1","G02",551,0.005,"5","13B","1",TRUE,"2","13","C11R2","50","50"
"T5_13B_P1","G03",551,0.167,"5","13B","1",TRUE,"3","13","C11R2","50","50"
"T5_13B_P1","G04",551,0.242,"5","13B","1",TRUE,"4","13","C11R2","50","50"
"T5_13B_P1","G05",551,0.171,"5","13B","1",TRUE,"5","13","C11R2","50","50"
"T5_13B_P1","G06",551,0.177,"5","13B","1",TRUE,"6","13","C11R2","50","50"
"T5_13B_P1","G07",551,0.155,"5","13B","1",TRUE,"7","13","C11R2","50","50"
"T5_13B_P1","G08",551,0.003,"5","13B","1",TRUE,"8","13","C11R2","50","50"
"T5_13B_P1","G09",551,0,"5","13B","1",TRUE,"9","13","C11R2","50","50"
"T5_13B_P1","G10",551,0.000999999999999994,"5","13B","1",TRUE,"10","13","C11R2","50","50"
"T5_13B_P1","G11",551,0.184,"5","13B","1",TRUE,"11","13","C11R2","50","50"
"T5_13B_P1","G12",551,0.16,"5","13B","1",TRUE,"12","13","C11R2","50","50"
"T5_13B_P1","H01",551,0.219,"5","13B","1",FALSE,"1","1","C11R2","single","single"
"T5_13B_P1","H02",551,0.005,"5","13B","1",FALSE,"2","2","C11R2","single","single"
"T5_13B_P1","H03",551,0.168,"5","13B","1",FALSE,"3","3","C11R2","single","single"
"T5_13B_P1","H04",551,0.255,"5","13B","1",FALSE,"4","4","C11R2","single","single"
"T5_13B_P1","H05",551,0.159,"5","13B","1",FALSE,"5","5","C11R2","single","single"
"T5_13B_P1","H06",551,0.19,"5","13B","1",FALSE,"6","6","C11R2","single","single"
"T5_13B_P1","H07",551,0.164,"5","13B","1",FALSE,"7","7","C11R2","single","single"
"T5_13B_P1","H08",551,0.005,"5","13B","1",FALSE,"8","8","C11R2","single","single"
"T5_13B_P1","H09",551,0.000999999999999994,"5","13B","1",FALSE,"9","9","C11R2","single","single"
"T5_13B_P1","H10",551,0.00199999999999999,"5","13B","1",FALSE,"10","10","C11R2","single","single"
"T5_13B_P1","H11",551,0.181,"5","13B","1",FALSE,"11","11","C11R2","single","single"
"T5_13B_P1","H12",551,0.159,"5","13B","1",FALSE,"12","12","C11R2","single","single"
"T5_13B_P1","A01",620,0.171,"5","13B","1",TRUE,"9","1","C11R2","50","50"
"T5_13B_P1","A02",620,0.003,"5","13B","1",TRUE,"9","2","C11R2","50","50"
"T5_13B_P1","A03",620,0.131,"5","13B","1",TRUE,"9","3","C11R2","50","50"
"T5_13B_P1","A04",620,0.198,"5","13B","1",TRUE,"9","4","C11R2","50","50"
"T5_13B_P1","A05",620,0.134,"5","13B","1",TRUE,"9","5","C11R2","50","50"
"T5_13B_P1","A06",620,0.147,"5","13B","1",TRUE,"9","6","C11R2","50","50"
"T5_13B_P1","A07",620,0.13,"5","13B","1",TRUE,"9","7","C11R2","50","50"
"T5_13B_P1","A08",620,0.003,"5","13B","1",TRUE,"9","8","C11R2","50","50"
"T5_13B_P1","A09",620,0,"5","13B","1",TRUE,"9","9","C11R2","50","50"
"T5_13B_P1","A10",620,0.00199999999999999,"5","13B","1",TRUE,"9","10","C11R2","50","50"
"T5_13B_P1","A11",620,0.155,"5","13B","1",TRUE,"9","11","C11R2","50","50"
"T5_13B_P1","A12",620,0.127,"5","13B","1",TRUE,"9","12","C11R2","50","50"
"T5_13B_P1","B01",620,0.171,"5","13B","1",TRUE,"10","1","C11R2","50","50"
"T5_13B_P1","B02",620,0.00199999999999999,"5","13B","1",TRUE,"10","2","C11R2","50","50"
"T5_13B_P1","B03",620,0.129,"5","13B","1",TRUE,"10","3","C11R2","50","50"
"T5_13B_P1","B04",620,0.201,"5","13B","1",TRUE,"10","4","C11R2","50","50"
"T5_13B_P1","B05",620,0.115,"5","13B","1",TRUE,"10","5","C11R2","50","50"
"T5_13B_P1","B06",620,0.139,"5","13B","1",TRUE,"10","6","C11R2","50","50"
"T5_13B_P1","B07",620,0.125,"5","13B","1",TRUE,"10","7","C11R2","50","50"
"T5_13B_P1","B08",620,0.00199999999999999,"5","13B","1",TRUE,"10","8","C11R2","50","50"
"T5_13B_P1","B09",620,0.00199999999999999,"5","13B","1",TRUE,"10","9","C11R2","50","50"
"T5_13B_P1","B10",620,0.003,"5","13B","1",TRUE,"10","10","C11R2","50","50"
"T5_13B_P1","B11",620,0.153,"5","13B","1",TRUE,"10","11","C11R2","50","50"
"T5_13B_P1","B12",620,0.126,"5","13B","1",TRUE,"10","12","C11R2","50","50"
"T5_13B_P1","C01",620,0.16,"5","13B","1",TRUE,"11","1","C11R2","50","50"
"T5_13B_P1","C02",620,0.162,"5","13B","1",TRUE,"11","2","C11R2","50","50"
"T5_13B_P1","C03",620,0.143,"5","13B","1",TRUE,"11","3","C11R2","50","50"
"T5_13B_P1","C04",620,0.153,"5","13B","1",TRUE,"11","4","C11R2","50","50"
"T5_13B_P1","C05",620,0.129,"5","13B","1",TRUE,"11","5","C11R2","50","50"
"T5_13B_P1","C06",620,0.144,"5","13B","1",TRUE,"11","6","C11R2","50","50"
"T5_13B_P1","C07",620,0.147,"5","13B","1",TRUE,"11","7","C11R2","50","50"
"T5_13B_P1","C08",620,0.148,"5","13B","1",TRUE,"11","8","C11R2","50","50"
"T5_13B_P1","C09",620,0.143,"5","13B","1",TRUE,"11","9","C11R2","50","50"
"T5_13B_P1","C10",620,0.148,"5","13B","1",TRUE,"11","10","C11R2","50","50"
"T5_13B_P1","C11",620,0.149,"5","13B","1",TRUE,"11","11","C11R2","50","50"
"T5_13B_P1","C12",620,0.154,"5","13B","1",TRUE,"11","12","C11R2","50","50"
