"Plate","Well","Wavelength","Abs","Transfer","Layout","MixPlate","MixIsolate","Isolate1","Isolate2","Community","Isolate1Freq","Isolate2Freq"
"T2_C11R1","F01",340,0.152,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","F02",340,0.139,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","F03",340,0.059,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","F04",340,0.329,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","F05",340,0.423,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","F06",340,0.474,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","F07",340,0.463,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","F08",340,0.13,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","F09",340,0.343,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","F10",340,0.405,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F11",340,0.445,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F12",340,0.461,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","G01",340,0.166,"2","C11","",FALSE,"1","1","C11R1",NA,NA
"T2_C11R1","G02",340,0.00499999999999999,"2","C11","",FALSE,"2","2","C11R1",NA,NA
"T2_C11R1","G03",340,0.011,"2","C11","",FALSE,"3","3","C11R1",NA,NA
"T2_C11R1","G04",340,0.285,"2","C11","",FALSE,"4","4","C11R1",NA,NA
"T2_C11R1","G05",340,0.457,"2","C11","",FALSE,"5","5","C11R1",NA,NA
"T2_C11R1","G06",340,0.465,"2","C11","",FALSE,"6","6","C11R1",NA,NA
"T2_C11R1","G07",340,0.469,"2","C11","",FALSE,"7","7","C11R1",NA,NA
"T2_C11R1","G08",340,0.00899999999999999,"2","C11","",FALSE,"8","8","C11R1",NA,NA
"T2_C11R1","G09",340,0,"2","C11","",FALSE,"9","9","C11R1",NA,NA
"T2_C11R1","A01",405,0.1,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","A02",405,0.094,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","A03",405,0.114,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","A04",405,0.285,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","A05",405,0.303,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","A06",405,0.291,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","A07",405,0.281,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","A08",405,0.11,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","A09",405,0.302,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","A10",405,0.306,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A11",405,0.315,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A12",405,0.314,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","B01",405,0.111,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","B02",405,0.086,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","B03",405,0.122,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","B04",405,0.274,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","B05",405,0.301,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","B06",405,0.297,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","B07",405,0.279,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","B08",405,0.084,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","B09",405,0.268,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","B10",405,0.293,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B11",405,0.298,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B12",405,0.303,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","C01",405,0.11,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","C02",405,0.103,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","C03",405,0.137,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","C04",405,0.265,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","C05",405,0.242,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","C06",405,0.249,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","C07",405,0.246,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","C08",405,0.126,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","C09",405,0.258,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","C10",405,0.317,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C11",405,0.316,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C12",405,0.316,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","D01",405,0.089,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","D02",405,0.061,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","D03",405,0.073,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","D04",405,0.258,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","D05",405,0.253,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","D06",405,0.257,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","D07",405,0.271,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","D08",405,0.081,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","D09",405,0.246,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","D10",405,0.31,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D11",405,0.311,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D12",405,0.308,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","E01",405,0.106,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","E02",405,0.075,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","E03",405,0.032,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","E04",405,0.225,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","E05",405,0.295,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","E06",405,0.295,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","E07",405,0.294,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","E08",405,0.093,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","E09",405,0.262,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","E10",405,0.302,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E11",405,0.315,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E12",405,0.32,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","F01",405,0.098,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","F02",405,0.088,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","F03",405,0.039,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","F04",405,0.227,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","F05",405,0.29,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","F06",405,0.323,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","F07",405,0.316,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","F08",405,0.083,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","F09",405,0.242,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","F10",405,0.28,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F11",405,0.313,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F12",405,0.321,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","G01",405,0.107,"2","C11","",FALSE,"1","1","C11R1",NA,NA
"T2_C11R1","G02",405,0.002,"2","C11","",FALSE,"2","2","C11R1",NA,NA
"T2_C11R1","G03",405,0.006,"2","C11","",FALSE,"3","3","C11R1",NA,NA
"T2_C11R1","G04",405,0.196,"2","C11","",FALSE,"4","4","C11R1",NA,NA
"T2_C11R1","G05",405,0.31,"2","C11","",FALSE,"5","5","C11R1",NA,NA
"T2_C11R1","G06",405,0.321,"2","C11","",FALSE,"6","6","C11R1",NA,NA
"T2_C11R1","G07",405,0.322,"2","C11","",FALSE,"7","7","C11R1",NA,NA
"T2_C11R1","G08",405,0.002,"2","C11","",FALSE,"8","8","C11R1",NA,NA
"T2_C11R1","G09",405,0,"2","C11","",FALSE,"9","9","C11R1",NA,NA
"T2_C11R1","A01",450,0.079,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","A02",450,0.074,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","A03",450,0.09,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","A04",450,0.225,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","A05",450,0.25,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","A06",450,0.242,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","A07",450,0.233,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","A08",450,0.085,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","A09",450,0.237,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","A10",450,0.26,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A11",450,0.265,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A12",450,0.267,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","B01",450,0.087,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","B02",450,0.068,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","B03",450,0.097,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","B04",450,0.211,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","B05",450,0.249,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","B06",450,0.248,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","B07",450,0.23,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","B08",450,0.064,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","B09",450,0.212,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","B10",450,0.249,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B11",450,0.252,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B12",450,0.257,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","C01",450,0.087,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","C02",450,0.08,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","C03",450,0.106,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","C04",450,0.211,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","C05",450,0.2,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","C06",450,0.205,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","C07",450,0.202,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","C08",450,0.095,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","C09",450,0.206,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","C10",450,0.268,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C11",450,0.267,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C12",450,0.266,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","D01",450,0.072,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","D02",450,0.047,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","D03",450,0.057,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","D04",450,0.204,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","D05",450,0.209,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","D06",450,0.214,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","D07",450,0.224,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","D08",450,0.061,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","D09",450,0.198,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","D10",450,0.26,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D11",450,0.26,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D12",450,0.259,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","E01",450,0.084,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","E02",450,0.058,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","E03",450,0.023,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","E04",450,0.185,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","E05",450,0.246,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","E06",450,0.252,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","E07",450,0.243,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","E08",450,0.072,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","E09",450,0.213,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","E10",450,0.257,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E11",450,0.268,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E12",450,0.274,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","F01",450,0.078,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","F02",450,0.068,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","F03",450,0.029,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","F04",450,0.186,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","F05",450,0.244,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","F06",450,0.276,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","F07",450,0.271,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","F08",450,0.064,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","F09",450,0.194,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","F10",450,0.239,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F11",450,0.269,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F12",450,0.275,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","G01",450,0.086,"2","C11","",FALSE,"1","1","C11R1",NA,NA
"T2_C11R1","G02",450,0.002,"2","C11","",FALSE,"2","2","C11R1",NA,NA
"T2_C11R1","G03",450,0.00600000000000001,"2","C11","",FALSE,"3","3","C11R1",NA,NA
"T2_C11R1","G04",450,0.166,"2","C11","",FALSE,"4","4","C11R1",NA,NA
"T2_C11R1","G05",450,0.259,"2","C11","",FALSE,"5","5","C11R1",NA,NA
"T2_C11R1","G06",450,0.275,"2","C11","",FALSE,"6","6","C11R1",NA,NA
"T2_C11R1","G07",450,0.277,"2","C11","",FALSE,"7","7","C11R1",NA,NA
"T2_C11R1","G08",450,0.002,"2","C11","",FALSE,"8","8","C11R1",NA,NA
"T2_C11R1","G09",450,-0.001,"2","C11","",FALSE,"9","9","C11R1",NA,NA
"T2_C11R1","A01",541,0.055,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","A02",541,0.052,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","A03",541,0.064,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","A04",541,0.164,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","A05",541,0.18,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","A06",541,0.176,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","A07",541,0.168,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","A08",541,0.06,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","A09",541,0.166,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","A10",541,0.193,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A11",541,0.197,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A12",541,0.199,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","B01",541,0.062,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","B02",541,0.048,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","B03",541,0.068,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","B04",541,0.152,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","B05",541,0.179,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","B06",541,0.181,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","B07",541,0.167,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","B08",541,0.045,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","B09",541,0.151,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","B10",541,0.185,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B11",541,0.188,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B12",541,0.192,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","C01",541,0.061,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","C02",541,0.056,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","C03",541,0.075,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","C04",541,0.154,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","C05",541,0.144,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","C06",541,0.15,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","C07",541,0.148,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","C08",541,0.066,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","C09",541,0.147,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","C10",541,0.197,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C11",541,0.196,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C12",541,0.196,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","D01",541,0.051,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","D02",541,0.033,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","D03",541,0.04,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","D04",541,0.148,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","D05",541,0.151,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","D06",541,0.157,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","D07",541,0.163,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","D08",541,0.043,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","D09",541,0.141,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","D10",541,0.19,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D11",541,0.19,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D12",541,0.189,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","E01",541,0.061,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","E02",541,0.041,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","E03",541,0.018,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","E04",541,0.135,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","E05",541,0.178,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","E06",541,0.19,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","E07",541,0.179,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","E08",541,0.051,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","E09",541,0.153,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","E10",541,0.195,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E11",541,0.203,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","E12",541,0.208,"2","C11","",TRUE,"6","5","C11R1",5,95
"T2_C11R1","F01",541,0.056,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","F02",541,0.048,"2","C11","",TRUE,"2","1","C11R1",5,95
"T2_C11R1","F03",541,0.021,"2","C11","",TRUE,"3","1","C11R1",5,95
"T2_C11R1","F04",541,0.136,"2","C11","",TRUE,"4","1","C11R1",5,95
"T2_C11R1","F05",541,0.176,"2","C11","",TRUE,"5","1","C11R1",5,95
"T2_C11R1","F06",541,0.208,"2","C11","",TRUE,"6","1","C11R1",5,95
"T2_C11R1","F07",541,0.206,"2","C11","",TRUE,"7","1","C11R1",5,95
"T2_C11R1","F08",541,0.046,"2","C11","",TRUE,"8","1","C11R1",5,95
"T2_C11R1","F09",541,0.137,"2","C11","",TRUE,"9","1","C11R1",5,95
"T2_C11R1","F10",541,0.181,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F11",541,0.203,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","F12",541,0.21,"2","C11","",TRUE,"7","5","C11R1",5,95
"T2_C11R1","G01",541,0.062,"2","C11","",FALSE,"1","1","C11R1",NA,NA
"T2_C11R1","G02",541,0.00199999999999999,"2","C11","",FALSE,"2","2","C11R1",NA,NA
"T2_C11R1","G03",541,0.003,"2","C11","",FALSE,"3","3","C11R1",NA,NA
"T2_C11R1","G04",541,0.119,"2","C11","",FALSE,"4","4","C11R1",NA,NA
"T2_C11R1","G05",541,0.188,"2","C11","",FALSE,"5","5","C11R1",NA,NA
"T2_C11R1","G06",541,0.207,"2","C11","",FALSE,"6","6","C11R1",NA,NA
"T2_C11R1","G07",541,0.21,"2","C11","",FALSE,"7","7","C11R1",NA,NA
"T2_C11R1","G08",541,0.000999999999999994,"2","C11","",FALSE,"8","8","C11R1",NA,NA
"T2_C11R1","G09",541,0,"2","C11","",FALSE,"9","9","C11R1",NA,NA
"T2_C11R1","A01",551,0.055,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","A02",551,0.05,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","A03",551,0.062,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","A04",551,0.159,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","A05",551,0.175,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","A06",551,0.173,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","A07",551,0.164,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","A08",551,0.058,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","A09",551,0.158,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","A10",551,0.188,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A11",551,0.192,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","A12",551,0.193,"2","C11","",TRUE,"5","6","C11R1",50,50
"T2_C11R1","B01",551,0.06,"2","C11","",TRUE,"1","1","C11R1",50,50
"T2_C11R1","B02",551,0.046,"2","C11","",TRUE,"1","2","C11R1",50,50
"T2_C11R1","B03",551,0.066,"2","C11","",TRUE,"1","3","C11R1",50,50
"T2_C11R1","B04",551,0.148,"2","C11","",TRUE,"1","4","C11R1",50,50
"T2_C11R1","B05",551,0.174,"2","C11","",TRUE,"1","5","C11R1",50,50
"T2_C11R1","B06",551,0.176,"2","C11","",TRUE,"1","6","C11R1",50,50
"T2_C11R1","B07",551,0.163,"2","C11","",TRUE,"1","7","C11R1",50,50
"T2_C11R1","B08",551,0.044,"2","C11","",TRUE,"1","8","C11R1",50,50
"T2_C11R1","B09",551,0.146,"2","C11","",TRUE,"1","9","C11R1",50,50
"T2_C11R1","B10",551,0.18,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B11",551,0.183,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","B12",551,0.187,"2","C11","",TRUE,"5","7","C11R1",50,50
"T2_C11R1","C01",551,0.059,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","C02",551,0.054,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","C03",551,0.072,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","C04",551,0.149,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","C05",551,0.14,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","C06",551,0.147,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","C07",551,0.145,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","C08",551,0.063,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","C09",551,0.141,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","C10",551,0.192,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C11",551,0.19,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","C12",551,0.19,"2","C11","",TRUE,"5","6","C11R1",5,95
"T2_C11R1","D01",551,0.049,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","D02",551,0.032,"2","C11","",TRUE,"1","2","C11R1",5,95
"T2_C11R1","D03",551,0.038,"2","C11","",TRUE,"1","3","C11R1",5,95
"T2_C11R1","D04",551,0.144,"2","C11","",TRUE,"1","4","C11R1",5,95
"T2_C11R1","D05",551,0.147,"2","C11","",TRUE,"1","5","C11R1",5,95
"T2_C11R1","D06",551,0.153,"2","C11","",TRUE,"1","6","C11R1",5,95
"T2_C11R1","D07",551,0.16,"2","C11","",TRUE,"1","7","C11R1",5,95
"T2_C11R1","D08",551,0.041,"2","C11","",TRUE,"1","8","C11R1",5,95
"T2_C11R1","D09",551,0.135,"2","C11","",TRUE,"1","9","C11R1",5,95
"T2_C11R1","D10",551,0.184,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D11",551,0.185,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","D12",551,0.184,"2","C11","",TRUE,"5","7","C11R1",5,95
"T2_C11R1","E01",551,0.059,"2","C11","",TRUE,"1","1","C11R1",5,95
"T2_C11R1","E02",551,0.04,"2","C11","",TRUE,"2","1","C11R1",5,95
