Community,Isolate1,Isolate2,Isolate1InitialODFreq,Isolate2InitialODFreq,Time,Isolate1MeasuredFreq,ErrorIsolate1MeasuredFreq,RawDataType,Contamination
C11R1,7,8,5,95,T0,0.05,NA,OD,FALSE
C11R1,7,8,50,50,T0,0.5,NA,OD,FALSE
C11R1,7,8,95,5,T0,0.95,NA,OD,FALSE
C11R1,7,9,5,95,T0,0.152839682929506,0.303503556874512,ODtoCFU,FALSE
C11R1,7,9,50,50,T0,0.774157689966387,0.409823438021261,ODtoCFU,FALSE
C11R1,7,9,95,5,T0,0.984878155110113,0.034909958828891,ODtoCFU,FALSE
C11R1,8,9,5,95,T0,0.05,NA,OD,FALSE
C11R1,8,9,50,50,T0,0.5,NA,OD,FALSE
C11R1,8,9,95,5,T0,0.95,NA,OD,FALSE
C11R2,1,2,5,95,T0,0.274760500430458,0.0778341916979284,ODtoCFU,FALSE
C11R2,1,2,50,50,T0,0.878022631418423,0.0418330607900225,ODtoCFU,FALSE
C11R2,1,2,95,5,T0,0.992741346604596,0.00281466582894351,ODtoCFU,FALSE
C11R2,1,3,5,95,T0,0.0536698346777413,0.0166140982012726,ODtoCFU,FALSE
C11R2,1,3,50,50,T0,0.518665962546208,0.0816654113338142,ODtoCFU,FALSE
C11R2,1,3,95,5,T0,0.953431247322562,0.0145240527847141,ODtoCFU,FALSE
C11R2,1,4,5,95,T0,0.0246547815333883,0.00722314888951683,ODtoCFU,FALSE
C11R2,1,4,50,50,T0,0.324453088754863,0.0658376733330341,ODtoCFU,FALSE
C11R2,1,4,95,5,T0,0.901238078343803,0.0267359803687675,ODtoCFU,FALSE
C11R2,1,5,5,95,T0,0.0341336347774801,0.0102848426431457,ODtoCFU,FALSE
C11R2,1,5,50,50,T0,0.401720070020549,0.0749766505669456,ODtoCFU,FALSE
C11R2,1,5,95,5,T0,0.927313480035433,0.0210270584008021,ODtoCFU,FALSE
C11R2,1,6,5,95,T0,0.0199056325567679,0.0058952900533607,ODtoCFU,FALSE
C11R2,1,6,50,50,T0,0.278441163699523,0.0607108748117385,ODtoCFU,FALSE
C11R2,1,6,95,5,T0,0.879979054566466,0.0319146936389245,ODtoCFU,FALSE
C11R2,1,7,5,95,T0,0.0651787158337375,0.0207485450657161,ODtoCFU,FALSE
C11R2,1,7,50,50,T0,0.569844459328719,0.0834709022799854,ODtoCFU,FALSE
C11R2,1,7,95,5,T0,0.961788408269041,0.0125149155771509,ODtoCFU,FALSE
C11R2,1,8,5,95,T0,0.151314757111794,0.0529792810033606,ODtoCFU,FALSE
C11R2,1,8,50,50,T0,0.772083391026374,0.0725969389593943,ODtoCFU,FALSE
C11R2,1,8,95,5,T0,0.984701017413256,0.00621505621715375,ODtoCFU,FALSE
C11R2,1,9,5,95,T0,0.05,NA,OD,FALSE
C11R2,1,9,50,50,T0,0.5,NA,OD,FALSE
C11R2,1,9,95,5,T0,0.95,NA,OD,FALSE
C11R2,1,10,5,95,T0,0.0949036727721361,0.0677890507112989,ODtoCFU,FALSE
C11R2,1,10,50,50,T0,0.665802291761572,0.175602414407451,ODtoCFU,FALSE
C11R2,1,10,95,5,T0,0.974261679670316,0.0197896244354736,ODtoCFU,FALSE
C11R2,1,11,5,95,T0,0.0383985831969304,0.0116026050032227,ODtoCFU,FALSE
C11R2,1,11,50,50,T0,0.431400238000794,0.0770783246635565,ODtoCFU,FALSE
C11R2,1,11,95,5,T0,0.935129890465166,0.0190617066979976,ODtoCFU,FALSE
C11R2,1,12,5,95,T0,0.0536330648729978,0.0168074709266594,ODtoCFU,FALSE
C11R2,1,12,50,50,T0,0.518485162336201,0.0826715731380672,ODtoCFU,FALSE
C11R2,1,12,95,5,T0,0.953399082188975,0.0147122601171382,ODtoCFU,FALSE
C11R2,2,3,5,95,T0,0.0078172284705254,0.00309695890665916,ODtoCFU,FALSE
C11R2,2,3,50,50,T0,0.130206035097247,0.0452208228373987,ODtoCFU,FALSE
C11R2,2,3,95,5,T0,0.739871483823813,0.0768484670604022,ODtoCFU,FALSE
C11R2,2,4,5,95,T0,0.00349940262011196,0.00131708840706693,ODtoCFU,FALSE
C11R2,2,4,50,50,T0,0.0625487510430041,0.022146789884629,ODtoCFU,FALSE
C11R2,2,4,95,5,T0,0.559028570235977,0.0931081950575971,ODtoCFU,FALSE
C11R2,2,5,5,95,T0,0.00488553449392536,0.00188132742308444,ODtoCFU,FALSE
C11R2,2,5,50,50,T0,0.0853219733909398,0.0302001013454491,ODtoCFU,FALSE
C11R2,2,5,95,5,T0,0.639293460761758,0.0892346532697638,ODtoCFU,FALSE
C11R2,2,6,5,95,T0,0.00281357177574487,0.0010637074999001,ODtoCFU,FALSE
C11R2,2,6,50,50,T0,0.0508810300004127,0.0183089910137907,ODtoCFU,FALSE
C11R2,2,6,95,5,T0,0.504598617183967,0.0947744197255058,ODtoCFU,FALSE
C11R2,2,7,5,95,T0,0.00959321908440887,0.00389882338071652,ODtoCFU,FALSE
C11R2,2,7,50,50,T0,0.155431560396496,0.0538678508884387,ODtoCFU,FALSE
C11R2,2,7,95,5,T0,0.777614530370071,0.0709620852103308,ODtoCFU,FALSE
C11R2,2,8,5,95,T0,0.0241703095289436,0.0111287228698929,ODtoCFU,FALSE
C11R2,2,8,50,50,T0,0.320010381520893,0.102672807519155,ODtoCFU,FALSE
C11R2,2,8,95,5,T0,0.899412600299459,0.042686607084971,ODtoCFU,FALSE
C11R2,2,9,5,95,T0,0.05,NA,OD,FALSE
C11R2,2,9,50,50,T0,0.5,NA,OD,FALSE
C11R2,2,9,95,5,T0,0.95,NA,OD,FALSE
C11R2,2,10,5,95,T0,0.0143575770278767,0.0116287428439804,ODtoCFU,FALSE
C11R2,2,10,50,50,T0,0.216772151898734,0.139515941318803,ODtoCFU,FALSE
C11R2,2,10,95,5,T0,0.840219496449322,0.110318605722961,ODtoCFU,FALSE
C11R2,2,11,5,95,T0,0.00551684884928255,0.0021331345214734,ODtoCFU,FALSE
C11R2,2,11,50,50,T0,0.0953514194957608,0.0335379720227361,ODtoCFU,FALSE
C11R2,2,11,95,5,T0,0.666958704490848,0.0863628093711354,ODtoCFU,FALSE
C11R2,2,12,5,95,T0,0.00781161348743917,0.00312033719155118,ODtoCFU,FALSE
C11R2,2,12,50,50,T0,0.13012403960992,0.0455702601370668,ODtoCFU,FALSE
C11R2,2,12,95,5,T0,0.739732078795059,0.0775107139830988,ODtoCFU,FALSE
C11R2,3,4,5,95,T0,0.022920883608037,0.0069783073247829,ODtoCFU,FALSE
C11R2,3,4,50,50,T0,0.308299743063905,0.0664477232322778,ODtoCFU,FALSE
C11R2,3,4,95,5,T0,0.89438715830769,0.0294327802693793,ODtoCFU,FALSE
C11R2,3,5,5,95,T0,0.0317548206002352,0.00992415038289777,ODtoCFU,FALSE
C11R2,3,5,50,50,T0,0.383906000364026,0.0763431734440541,ODtoCFU,FALSE
C11R2,3,5,95,5,T0,0.922115042912914,0.023181259120206,ODtoCFU,FALSE
C11R2,3,6,5,95,T0,0.0184993933803255,0.00568917010031245,ODtoCFU,FALSE
C11R2,3,6,50,50,T0,0.263684436186938,0.0608344149897873,ODtoCFU,FALSE
C11R2,3,6,95,5,T0,0.871863108413958,0.0350044569883192,ODtoCFU,FALSE
C11R2,3,7,5,95,T0,0.0607724646263282,0.0200040988823344,ODtoCFU,FALSE
C11R2,3,7,50,50,T0,0.551446784367386,0.0866879853240269,ODtoCFU,FALSE
C11R2,3,7,95,5,T0,0.958946413462155,0.0137970668993182,ODtoCFU,FALSE
C11R2,3,8,5,95,T0,0.141969817755384,0.0512580981036777,ODtoCFU,FALSE
C11R2,3,8,50,50,T0,0.758672302909683,0.0770416004505191,ODtoCFU,FALSE
C11R2,3,8,95,5,T0,0.983533977444512,0.00681462515309376,ODtoCFU,FALSE
C11R2,3,9,5,95,T0,0.05,NA,OD,FALSE
C11R2,3,9,50,50,T0,0.5,NA,OD,FALSE
C11R2,3,9,95,5,T0,0.95,NA,OD,FALSE
C11R2,3,10,5,95,T0,0.0886785596871593,0.0641286498362141,ODtoCFU,FALSE
C11R2,3,10,50,50,T0,0.648980625554008,0.180769308803102,ODtoCFU,FALSE
C11R2,3,10,95,5,T0,0.972320688587776,0.021356333107531,ODtoCFU,FALSE
C11R2,3,11,5,95,T0,0.0357335360249663,0.0111972808206832,ODtoCFU,FALSE
C11R2,3,11,50,50,T0,0.413178966049058,0.0787922296169687,ODtoCFU,FALSE
C11R2,3,11,95,5,T0,0.930448543791426,0.0210299432690965,ODtoCFU,FALSE
C11R2,3,12,5,95,T0,0.0499656116896126,0.0162033814506194,ODtoCFU,FALSE
C11R2,3,12,50,50,T0,0.499818949909476,0.0853365485091166,ODtoCFU,FALSE
C11R2,3,12,95,5,T0,0.949965589268682,0.0162245173147998,ODtoCFU,FALSE
C11R2,4,5,5,95,T0,0.0685384129480905,0.0188739832581865,ODtoCFU,FALSE
C11R2,4,5,50,50,T0,0.582994511567999,0.0718738335169791,ODtoCFU,FALSE
C11R2,4,5,95,5,T0,0.963719412506032,0.010336880373557,ODtoCFU,FALSE
C11R2,4,6,5,95,T0,0.0405717903894066,0.0111054878549362,ODtoCFU,FALSE
C11R2,4,6,50,50,T0,0.445510882708585,0.0704777983691497,ODtoCFU,FALSE
C11R2,4,6,95,5,T0,0.938521224715523,0.0164615335239515,ODtoCFU,FALSE
C11R2,4,7,5,95,T0,0.126768206736414,0.0360482223307751,ODtoCFU,FALSE
C11R2,4,7,50,50,T0,0.733919063573046,0.0635924995564153,ODtoCFU,FALSE
C11R2,4,7,95,5,T0,0.981275808128882,0.00598326366779871,ODtoCFU,FALSE
C11R2,4,8,5,95,T0,0.27072554445915,0.0790432495495871,ODtoCFU,FALSE
C11R2,4,8,50,50,T0,0.875827170105099,0.0435401119515183,ODtoCFU,FALSE
C11R2,4,8,95,5,T0,0.992593280549815,0.00294334909478557,ODtoCFU,FALSE
C11R2,4,9,5,95,T0,0.05,NA,OD,FALSE
C11R2,4,9,50,50,T0,0.5,NA,OD,FALSE
C11R2,4,9,95,5,T0,0.95,NA,OD,FALSE
C11R2,4,10,5,95,T0,0.179197005905293,0.115150728406849,ODtoCFU,FALSE
C11R2,4,10,50,50,T0,0.805752209667796,0.122533432898201,ODtoCFU,FALSE
C11R2,4,10,95,5,T0,0.987470745832013,0.00968604464106179,ODtoCFU,FALSE
C11R2,4,11,5,95,T0,0.0767605469436191,0.0211211848935684,ODtoCFU,FALSE
C11R2,4,11,50,50,T0,0.612359495506796,0.0707459315350471,ODtoCFU,FALSE
C11R2,4,11,95,5,T0,0.967757002108723,0.00929967132967926,ODtoCFU,FALSE
C11R2,4,12,5,95,T0,0.105544454149865,0.0298142725708792,ODtoCFU,FALSE
C11R2,4,12,50,50,T0,0.691545799033059,0.0673661418100827,ODtoCFU,FALSE
C11R2,4,12,95,5,T0,0.977062891945097,0.00707768480856914,ODtoCFU,FALSE
C11R2,5,6,5,95,T0,0.0293594178008262,0.0084771131950358,ODtoCFU,FALSE
C11R2,5,6,50,50,T0,0.364959150814003,0.0689426571508065,ODtoCFU,FALSE
C11R2,5,6,95,5,T0,0.916102703085977,0.0228630534221148,ODtoCFU,FALSE
C11R2,5,7,5,95,T0,0.0940703158790859,0.0286647846180416,ODtoCFU,FALSE
C11R2,5,7,50,50,T0,0.663631520317722,0.0750833926580243,ODtoCFU,FALSE
C11R2,5,7,95,5,T0,0.974016304815495,0.00851272747486887,ODtoCFU,FALSE
C11R2,5,8,5,95,T0,0.209817972623555,0.0678291116377757,ODtoCFU,FALSE
C11R2,5,8,50,50,T0,0.83457656149002,0.0564819293051646,ODtoCFU,FALSE
C11R2,5,8,95,5,T0,0.989675475300414,0.00418031656687092,ODtoCFU,FALSE
C11R2,5,9,5,95,T0,0.05,NA,OD,FALSE
C11R2,5,9,50,50,T0,0.5,NA,OD,FALSE
C11R2,5,9,95,5,T0,0.95,NA,OD,FALSE
C11R2,5,10,5,95,T0,0.135067628162792,0.091987475351009,ODtoCFU,FALSE
C11R2,5,10,50,50,T0,0.747922590011934,0.148451931622932,ODtoCFU,FALSE
C11R2,5,10,95,5,T0,0.982570402652332,0.013484855796079,ODtoCFU,FALSE
C11R2,5,11,5,95,T0,0.0561322142424508,0.0164085382819342,ODtoCFU,FALSE
C11R2,5,11,50,50,T0,0.530502764057442,0.077137799822796893,ODtoCFU,FALSE
C11R2,5,11,95,5,T0,0.955493883626103,0.013170254496729,ODtoCFU,FALSE
C11R2,5,12,5,95,T0,0.0778329617153175,0.023459558587971,ODtoCFU,FALSE
C11R2,5,12,50,50,T0,0.615922695782796,0.0773199450901188,ODtoCFU,FALSE
C11R2,5,12,95,5,T0,0.968222905254879,0.0100562538136776,ODtoCFU,FALSE
C11R2,6,7,5,95,T0,0.153032079116379,0.0424231246288689,ODtoCFU,FALSE
C11R2,6,7,50,50,T0,0.774417244548416,0.0571786799565752,ODtoCFU,FALSE
C11R2,6,7,95,5,T0,0.984900257814117,0.00486760127113585,ODtoCFU,FALSE
C11R2,6,8,5,95,T0,0.316020884858477,0.0868295071932216,ODtoCFU,FALSE
C11R2,6,8,50,50,T0,0.897736143637783,0.0368790382594632,ODtoCFU,FALSE
C11R2,6,8,95,5,T0,0.994040307538329,0.00237977859986335,ODtoCFU,FALSE
C11R2,6,9,5,95,T0,0.05,NA,OD,FALSE
C11R2,6,9,50,50,T0,0.5,NA,OD,FALSE
C11R2,6,9,95,5,T0,0.95,NA,OD,FALSE
C11R2,6,10,5,95,T0,0.213665288680384,0.131650430284541,ODtoCFU,FALSE
C11R2,6,10,50,50,T0,0.837734474594791,0.106515671603783,ODtoCFU,FALSE
C11R2,6,10,95,5,T0,0.989908371181661,0.0078277532452768,ODtoCFU,FALSE
C11R2,6,11,5,95,T0,0.0937764443418726,0.0254817898467442,ODtoCFU,FALSE
C11R2,6,11,50,50,T0,0.662860250135944,0.0670089415087109,ODtoCFU,FALSE
C11R2,6,11,95,5,T0,0.973928766662462,0.00761359184910531,ODtoCFU,FALSE
C11R2,6,12,5,95,T0,0.128056007276536,0.0354541250426071,ODtoCFU,FALSE
C11R2,6,12,50,50,T0,0.736174932657266,0.0616701931281781,ODtoCFU,FALSE
C11R2,6,12,95,5,T0,0.981487452606767,0.00576938021396712,ODtoCFU,FALSE
C11R2,7,8,5,95,T0,0.118622190081955,0.0450924636999443,ODtoCFU,FALSE
C11R2,7,8,50,50,T0,0.718876635444346,0.0871620075692476,ODtoCFU,FALSE
C11R2,7,8,95,5,T0,0.979833012006679,0.00852253946914082,ODtoCFU,FALSE
C11R2,7,9,5,95,T0,0.05,NA,OD,FALSE
C11R2,7,9,50,50,T0,0.5,NA,OD,FALSE
C11R2,7,9,95,5,T0,0.95,NA,OD,FALSE
C11R2,7,10,5,95,T0,0.0733457776669442,0.0543151059587334,ODtoCFU,FALSE
C11R2,7,10,50,50,T0,0.600618637196312,0.191696596982201,ODtoCFU,FALSE
C11R2,7,10,95,5,T0,0.966186031492579,0.0261086672198184,ODtoCFU,FALSE
C11R2,7,11,5,95,T0,0.029261170774,0.0096140318028317,ODtoCFU,FALSE
C11R2,7,11,50,50,T0,0.364159201954399,0.0783702321409582,ODtoCFU,FALSE
C11R2,7,11,95,5,T0,0.915836915075655,0.0260886282717119,ODtoCFU,FALSE
C11R2,7,12,5,95,T0,0.0410250855535512,0.0139356836601125,ODtoCFU,FALSE
C11R2,7,12,50,50,T0,0.448374089008917,0.0876106095891231,ODtoCFU,FALSE
C11R2,7,12,95,5,T0,0.939186185463578,0.0202313786482472,ODtoCFU,FALSE
C11R2,8,9,5,95,T0,0.05,NA,OD,FALSE
C11R2,8,9,50,50,T0,0.5,NA,OD,FALSE
C11R2,8,9,95,5,T0,0.95,NA,OD,FALSE
C11R2,8,10,5,95,T0,0.0300234916633243,0.0242410221899792,ODtoCFU,FALSE
C11R2,8,10,50,50,T0,0.370318021201413,0.194099593481111,ODtoCFU,FALSE
C11R2,8,10,95,5,T0,0.917857472112104,0.0627583946931608,ODtoCFU,FALSE
C11R2,8,11,5,95,T0,0.0116504430792878,0.00473080147429045,ODtoCFU,FALSE
C11R2,8,11,50,50,T0,0.182985003821522,0.0614224643099884,ODtoCFU,FALSE
C11R2,8,11,95,5,T0,0.809719059398345,0.0633011151258325,ODtoCFU,FALSE
C11R2,8,12,5,95,T0,0.016454298313904,0.00686056877926902,ODtoCFU,FALSE
C11R2,8,12,50,50,T0,0.24119512906519,0.0775862665570765,ODtoCFU,FALSE
C11R2,8,12,95,5,T0,0.857941941340687,0.0516666122181887,ODtoCFU,FALSE
C11R2,9,10,5,95,T0,0.05,NA,OD,FALSE
C11R2,9,10,50,50,T0,0.5,NA,OD,FALSE
C11R2,9,10,95,5,T0,0.95,NA,OD,FALSE
C11R2,9,11,5,95,T0,0.05,NA,OD,FALSE
C11R2,9,11,50,50,T0,0.5,NA,OD,FALSE
C11R2,9,11,95,5,T0,0.95,NA,OD,FALSE
C11R2,9,12,5,95,T0,0.05,NA,OD,FALSE
C11R2,9,12,50,50,T0,0.5,NA,OD,FALSE
C11R2,9,12,95,5,T0,0.95,NA,OD,FALSE
C11R2,10,11,5,95,T0,0.0196498618729932,0.0151856369407477,ODtoCFU,FALSE
C11R2,10,11,50,50,T0,0.275798228041795,0.157450248697332,ODtoCFU,FALSE
C11R2,10,11,95,5,T0,0.878578625725469,0.0840945931352279,ODtoCFU,FALSE
C11R2,10,12,5,95,T0,0.0276598275513903,0.0213865390363412,ODtoCFU,FALSE
C11R2,10,12,50,50,T0,0.35085441594442,0.181109764427555,ODtoCFU,FALSE
C11R2,10,12,95,5,T0,0.911262896858707,0.064301595083312,ODtoCFU,FALSE
C11R2,11,12,5,95,T0,0.0695046048743129,0.0212786110733577,ODtoCFU,FALSE
C11R2,11,12,50,50,T0,0.586645431763356,0.0797836506705074,ODtoCFU,FALSE
C11R2,11,12,95,5,T0,0.964241502063575,0.0113443745633707,ODtoCFU,FALSE
C11R5,1,2,5,95,T0,0.0198273972582656,0.00598353275969333,ODtoCFU,FALSE
C11R5,1,2,50,50,T0,0.277634644796403,0.0617475845696035,ODtoCFU,FALSE
C11R5,1,2,95,5,T0,0.879554054771029,0.0326170083711642,ODtoCFU,FALSE
C11R5,1,3,5,95,T0,0.0449050291966025,0.0137948665685428,ODtoCFU,FALSE
C11R5,1,3,50,50,T0,0.471824379260742,0.080155751718462,ODtoCFU,FALSE
C11R5,1,3,95,5,T0,0.944360624847642,0.0169003647461098,ODtoCFU,FALSE
C11R5,1,4,5,95,T0,0.0228064697225885,0.0069009837830308,ODtoCFU,FALSE
C11R5,1,4,50,50,T0,0.30720869876499,0.0659034717959766,ODtoCFU,FALSE
C11R5,1,4,95,5,T0,0.893902430667388,0.0293675631761259,ODtoCFU,FALSE
C11R5,1,5,5,95,T0,0.05,NA,OD,FALSE
C11R5,1,5,50,50,T0,0.5,NA,OD,FALSE
C11R5,1,5,95,5,T0,0.95,NA,OD,FALSE
C11R5,2,3,5,95,T0,0.10899617184177,0.0290884101090441,ODtoCFU,FALSE
C11R5,2,3,50,50,T0,0.69918144611187,0.0629975534848855,ODtoCFU,FALSE
C11R5,2,3,95,5,T0,0.97785699939747,0.00648546306389296,ODtoCFU,FALSE
C11R5,2,4,5,95,T0,0.0572477359814965,0.0154681738123399,ODtoCFU,FALSE
C11R5,2,4,50,50,T0,0.535695057607408,0.0712859742908322,ODtoCFU,FALSE
C11R5,2,4,95,5,T0,0.956372613494946,0.0119583007618344,ODtoCFU,FALSE
C11R5,2,5,5,95,T0,0.05,NA,OD,FALSE
C11R5,2,5,50,50,T0,0.5,NA,OD,FALSE
C11R5,2,5,95,5,T0,0.95,NA,OD,FALSE
C11R5,3,4,5,95,T0,0.0254609556032582,0.00747697304713607,ODtoCFU,FALSE
C11R5,3,4,50,50,T0,0.331728097795887,0.0668016718448544,ODtoCFU,FALSE
C11R5,3,4,95,5,T0,0.904136886574381,0.02611785999469,ODtoCFU,FALSE
C11R5,3,5,5,95,T0,0.05,NA,OD,FALSE
C11R5,3,5,50,50,T0,0.5,NA,OD,FALSE
C11R5,3,5,95,5,T0,0.95,NA,OD,FALSE
C11R5,4,5,5,95,T0,0.05,NA,OD,FALSE
C11R5,4,5,50,50,T0,0.5,NA,OD,FALSE
C11R5,4,5,95,5,T0,0.95,NA,OD,FALSE
C1R2,1,2,5,95,T8,1,0,CFU,FALSE
C1R2,1,2,50,50,T8,1,0,CFU,FALSE
C1R2,1,2,95,5,T8,1,0,CFU,FALSE
C1R2,1,3,5,95,T8,0,0,CFU,FALSE
C1R2,1,3,50,50,T8,0,0,CFU,FALSE
C1R2,1,3,95,5,T8,0.897435897435897,0.0280482958681151,CFU,FALSE
C1R2,1,4,5,95,T8,1,0,CFU,FALSE
C1R2,1,4,50,50,T8,1,0,CFU,FALSE
C1R2,1,4,95,5,T8,1,0,CFU,FALSE
C1R2,2,3,5,95,T8,0,0,CFU,FALSE
C1R2,2,3,50,50,T8,0,0,CFU,FALSE
C1R2,2,3,95,5,T8,0,0,CFU,FALSE
C1R2,2,4,5,95,T8,0.6,0.04,CFU,FALSE
C1R2,2,4,50,50,T8,0.634615384615385,0.0472186707515857,CFU,FALSE
C1R2,2,4,95,5,T8,0.855421686746988,0.0386013646974447,CFU,FALSE
C1R2,3,4,5,95,T8,1,0,CFU,FALSE
C1R2,3,4,50,50,T8,1,0,CFU,FALSE
C1R2,3,4,95,5,T8,1,0,CFU,FALSE
C1R4,1,2,5,95,T8,0,0,CFU,FALSE
C1R4,1,2,50,50,T8,0,0,CFU,FALSE
C1R4,1,2,95,5,T8,0,0,CFU,FALSE
C1R4,1,3,5,95,T8,0,0,CFU,FALSE
C1R4,1,3,50,50,T8,0.938461538461539,0.0298074537115856,CFU,FALSE
C1R4,1,3,95,5,T8,0.883333333333333,0.0414438486701295,CFU,FALSE
C1R4,1,4,5,95,T8,0,0,CFU,FALSE
C1R4,1,4,50,50,T8,0,0,CFU,FALSE
C1R4,1,4,95,5,T8,0,0,CFU,FALSE
C1R4,1,5,5,95,T8,0,0,CFU,FALSE
C1R4,1,5,50,50,T8,0,0,CFU,FALSE
C1R4,1,5,95,5,T8,0,0,CFU,FALSE
C1R4,2,3,5,95,T8,1,0,CFU,FALSE
C1R4,2,3,50,50,T8,1,0,CFU,FALSE
C1R4,2,3,95,5,T8,1,0,CFU,FALSE
C1R4,2,4,5,95,T8,0.586700113710212,NA,Sanger,FALSE
C1R4,2,4,50,50,T8,0.606261221913768,NA,Sanger,FALSE
C1R4,2,4,95,5,T8,0.150108649971799,NA,Sanger,FALSE
C1R4,2,5,5,95,T8,0.0613956595787282,NA,Sanger,FALSE
C1R4,2,5,50,50,T8,0.620542409187242,NA,Sanger,FALSE
C1R4,2,5,95,5,T8,0.140972486469392,NA,Sanger,FALSE
C1R4,3,4,5,95,T8,0,0,CFU,FALSE
C1R4,3,4,50,50,T8,0,0,CFU,FALSE
C1R4,3,4,95,5,T8,0,0,CFU,FALSE
C1R4,3,5,5,95,T8,0,0,CFU,FALSE
C1R4,3,5,50,50,T8,0,0,CFU,FALSE
C1R4,3,5,95,5,T8,0,0,CFU,FALSE
C1R4,4,5,5,95,T8,0.916992313910444,NA,Sanger,FALSE
C1R4,4,5,50,50,T8,0.912570031138011,NA,Sanger,FALSE
C1R4,4,5,95,5,T8,0.590874414277007,NA,Sanger,FALSE
C1R6,1,2,5,95,T8,0.0381255789043184,NA,Sanger,FALSE
C1R6,1,2,50,50,T8,0.0404783009983773,NA,Sanger,FALSE
C1R6,1,2,95,5,T8,0,NA,Sanger,FALSE
C1R6,1,3,5,95,T8,0,0,CFU,FALSE
C1R6,1,3,50,50,T8,0,0,CFU,FALSE
C1R6,1,3,95,5,T8,0,0,CFU,FALSE
C1R6,1,4,5,95,T8,0,0,CFU,FALSE
C1R6,1,4,50,50,T8,0,0,CFU,FALSE
C1R6,1,4,95,5,T8,0,0,CFU,FALSE
C1R6,1,5,5,95,T8,0,0,CFU,FALSE
C1R6,1,5,50,50,T8,0,0,CFU,FALSE
C1R6,1,5,95,5,T8,0,0,CFU,FALSE
C1R6,2,3,5,95,T8,1,0,CFU,FALSE
C1R6,2,3,50,50,T8,1,0,CFU,FALSE
C1R6,2,3,95,5,T8,1,0,CFU,FALSE
C1R6,2,4,5,95,T8,1,0,CFU,FALSE
C1R6,2,4,50,50,T8,1,0,CFU,FALSE
C1R6,2,4,95,5,T8,1,0,CFU,FALSE
C1R6,2,5,5,95,T8,0.988605996505043,NA,Sanger,FALSE
C1R6,2,5,50,50,T8,0.750729312902942,NA,Sanger,FALSE
C1R6,2,5,95,5,T8,1,NA,Sanger,FALSE
C1R6,3,4,5,95,T8,0.00746268656716418,0.00743478857580354,CFU,FALSE
C1R6,3,4,50,50,T8,0.471074380165289,0.0453784188446026,CFU,FALSE
C1R6,3,4,95,5,T8,0.0594059405940594,0.0235209775374825,CFU,FALSE
C1R6,3,5,5,95,T8,0,0,CFU,FALSE
C1R6,3,5,50,50,T8,0,0,CFU,FALSE
C1R6,3,5,95,5,T8,0,0,CFU,FALSE
C1R6,4,5,5,95,T8,0,0,CFU,FALSE
C1R6,4,5,50,50,T8,0.0238095238095238,0.0166342412144231,CFU,FALSE
C1R6,4,5,95,5,T8,0.903508771929825,0.0276539821338064,CFU,FALSE
C1R7,1,2,5,95,T8,1,0,CFU,FALSE
C1R7,1,2,50,50,T8,1,0,CFU,FALSE
C1R7,1,2,95,5,T8,1,0,CFU,FALSE
C1R7,1,3,5,95,T8,1,0,CFU,FALSE
C1R7,1,3,50,50,T8,1,0,CFU,FALSE
C1R7,1,3,95,5,T8,1,0,CFU,FALSE
C1R7,1,4,5,95,T8,1,0,CFU,FALSE
C1R7,1,4,50,50,T8,1,0,CFU,FALSE
C1R7,1,4,95,5,T8,1,0,CFU,FALSE
C1R7,1,5,5,95,T8,1,0,CFU,FALSE
C1R7,1,5,50,50,T8,1,0,CFU,FALSE
C1R7,1,5,95,5,T8,1,0,CFU,FALSE
C1R7,1,6,5,95,T8,1,0,CFU,FALSE
C1R7,1,6,50,50,T8,1,0,CFU,FALSE
C1R7,1,6,95,5,T8,1,0,CFU,FALSE
C1R7,1,7,5,95,T8,0.140625,0.0307268217237349,CFU,FALSE
C1R7,1,7,50,50,T8,0.285714285714286,0.0391720355076487,CFU,FALSE
C1R7,1,7,95,5,T8,0.42962962962963003,0.0426048172353643,CFU,FALSE
C1R7,2,3,5,95,T8,0,0,CFU,FALSE
C1R7,2,3,50,50,T8,0,0,CFU,FALSE
C1R7,2,3,95,5,T8,0,0,CFU,FALSE
C1R7,2,4,5,95,T8,0,0,CFU,FALSE
C1R7,2,4,50,50,T8,0,0,CFU,FALSE
C1R7,2,4,95,5,T8,0,0,CFU,FALSE
C1R7,2,5,5,95,T8,0,0,CFU,FALSE
C1R7,2,5,50,50,T8,0,0,CFU,FALSE
C1R7,2,5,95,5,T8,0,0,CFU,FALSE
C1R7,2,6,5,95,T8,0,0,CFU,FALSE
C1R7,2,6,50,50,T8,0,0,CFU,FALSE
C1R7,2,6,95,5,T8,0,0,CFU,FALSE
C1R7,2,7,5,95,T8,0,0,CFU,FALSE
C1R7,2,7,50,50,T8,0,0,CFU,FALSE
C1R7,2,7,95,5,T8,0,0,CFU,FALSE
C1R7,3,4,5,95,T8,0,0,CFU,FALSE
C1R7,3,4,50,50,T8,0,0,CFU,FALSE
C1R7,3,4,95,5,T8,0.285714285714286,0.0492903970958825,CFU,FALSE
C1R7,3,5,5,95,T8,0.25,0.0721687836487032,CFU,FALSE
C1R7,3,5,50,50,T8,0.342857142857143,0.080232897144853,CFU,FALSE
C1R7,3,5,95,5,T8,0.392857142857143,0.0922961863016609,CFU,FALSE
