Assembly,Family,ID,Abundance,Transfer,Time,Community
self_assembly,F1,S793,3.52,1,1,W11
self_assembly,F1,S794,1.71,1,1,W15
self_assembly,F1,S795,8.96,1,1,W3
self_assembly,F1,S796,13.72,1,1,W6
self_assembly,F1,S796,7.32,1,1,W9
self_assembly,F1,S796,9.49,1,1,W18
self_assembly,F1,S797,4.43,1,1,W5
self_assembly,F1,S797,3.93,1,1,W11
self_assembly,F1,S798,3.69,1,1,W14
self_assembly,F1,S800,6.23,1,1,W0
self_assembly,F1,S800,3.6,1,1,W19
self_assembly,F1,S801,10.84,1,1,W0
self_assembly,F1,S801,2.93,1,1,W15
self_assembly,F1,S804,8.38,1,1,W6
self_assembly,F1,S806,6.56,1,1,W14
self_assembly,F1,S807,3.13,1,1,W1
self_assembly,F1,S807,22.62,1,1,W2
self_assembly,F1,S808,8.5,1,1,W4
self_assembly,F1,S809,9.56,1,1,W1
self_assembly,F1,S809,25.57,1,1,W6
self_assembly,F1,S810,3.36,1,1,W2
self_assembly,F1,S810,6.11,1,1,W11
self_assembly,F1,S811,6.13,1,1,W3
self_assembly,F1,S812,2.59,1,1,W10
self_assembly,F1,S813,1.58,1,1,W11
self_assembly,F1,S814,1.88,1,1,W11
self_assembly,F1,S814,3.81,1,1,W12
self_assembly,F1,S814,3.96,1,1,W13
self_assembly,F1,S814,2.73,1,1,W18
self_assembly,F1,S815,1.61,1,1,W2
self_assembly,F1,S815,2.08,1,1,W3
self_assembly,F1,S815,1.79,1,1,W16
self_assembly,F1,S816,7.54,1,1,W3
self_assembly,F1,S817,1.68,1,1,W3
self_assembly,F1,S817,1.38,1,1,W4
self_assembly,F1,S818,2,1,1,W3
self_assembly,F1,S821,6.49,1,1,W13
self_assembly,F1,S822,23.29,1,1,W12
self_assembly,F1,S827,1.58,1,1,W10
self_assembly,F1,S831,4.38,1,1,W9
self_assembly,F1,S832,3.71,1,1,W8
self_assembly,F1,S833,2.19,1,1,W10
self_assembly,F1,S834,5.31,1,1,W18
self_assembly,F1,S835,10.78,1,1,W0
self_assembly,F1,S835,13.12,1,1,W8
self_assembly,F1,S836,5.83,1,1,W14
self_assembly,F1,S836,15.12,1,1,W17
self_assembly,F1,S837,2.15,1,1,W1
self_assembly,F1,S837,1.81,1,1,W2
self_assembly,F1,S839,6.34,1,1,W4
self_assembly,F1,S839,11.9,1,1,W5
self_assembly,F1,S840,2.59,1,1,W0
self_assembly,F1,S841,1.7,1,1,W7
self_assembly,F1,S842,13.1,1,1,W1
self_assembly,F1,S844,2.17,1,1,W11
self_assembly,F1,S844,5,1,1,W12
self_assembly,F1,S845,1.69,1,1,W9
self_assembly,F1,S845,1.4,1,1,W11
self_assembly,F1,S846,5.51,1,1,W15
self_assembly,F1,S850,1.55,1,1,W2
self_assembly,F1,S850,2.49,1,1,W18
self_assembly,F1,S851,7.89,1,1,W0
self_assembly,F1,S851,2.59,1,1,W11
self_assembly,F1,S851,4.4,1,1,W18
self_assembly,F1,S853,2.46,1,1,W14
self_assembly,F1,S853,4.29,1,1,W17
self_assembly,F1,S853,2.57,1,1,W19
self_assembly,F1,S854,4.41,1,1,W2
self_assembly,F1,S855,3.27,1,1,W5
self_assembly,F1,S857,5.47,1,1,W2
self_assembly,F1,S857,2.79,1,1,W9
self_assembly,F1,S857,3.68,1,1,W12
self_assembly,F1,S859,29.89,1,1,W16
self_assembly,F1,S864,4.23,1,1,W7
self_assembly,F1,S864,1.89,1,1,W15
self_assembly,F1,S866,2.16,1,1,W4
self_assembly,F1,S866,2.08,1,1,W5
self_assembly,F1,S867,1.82,1,1,W12
self_assembly,F1,S869,11.36,1,1,W7
self_assembly,F1,S870,5.18,1,1,W1
self_assembly,F1,S873,1.79,1,1,W0
self_assembly,F1,S873,1.38,1,1,W5
self_assembly,F1,S875,5.92,1,1,W4
self_assembly,F1,S877,24.2,1,1,W0
self_assembly,F1,S878,2.49,1,1,W7
self_assembly,F1,S878,1.96,1,1,W19
self_assembly,F1,S879,11.35,1,1,W8
self_assembly,F1,S880,2.65,1,1,W19
self_assembly,F1,S881,1.45,1,1,W11
self_assembly,F1,S882,3.85,1,1,W9
self_assembly,F1,S884,5.82,1,1,W4
self_assembly,F1,S884,13.12,1,1,W8
self_assembly,F1,S885,4.53,1,1,W16
self_assembly,F1,S888,5.43,1,1,W0
self_assembly,F1,S891,1.33,1,1,W15
self_assembly,F1,S893,7.47,1,1,W5
self_assembly,F1,S894,17.68,1,1,W7
self_assembly,F1,S895,2.29,1,1,W18
self_assembly,F1,S896,4.23,1,1,W10
self_assembly,F1,S897,3.37,1,1,W5
self_assembly,F1,S899,14.45,1,1,W12
self_assembly,F1,S901,3.08,1,1,W10
self_assembly,F1,S901,3.22,1,1,W11
self_assembly,F1,S905,17.84,1,1,W19
self_assembly,F1,S906,2.85,1,1,W8
self_assembly,F1,S908,4.37,1,1,W15
self_assembly,F1,S911,29.91,1,1,W3
self_assembly,F1,S912,16.12,1,1,W12
self_assembly,F1,S915,23.88,1,1,W7
self_assembly,F1,S915,4.06,1,1,W10
self_assembly,F1,S915,4.11,1,1,W15
self_assembly,F1,S916,17.15,1,1,W9
self_assembly,F1,S917,10.02,1,1,W1
self_assembly,F1,S917,2.42,1,1,W2
self_assembly,F1,S917,14.52,1,1,W8
self_assembly,F1,S918,4.83,1,1,W19
self_assembly,F1,S919,719.34,1,1,W2
self_assembly,F1,S921,38.48,1,1,W12
self_assembly,F1,S923,2.89,1,1,W0
self_assembly,F1,S923,2.45,1,1,W1
self_assembly,F1,S924,142.11,1,1,W8
self_assembly,F1,S924,11.61,1,1,W10
self_assembly,F1,S924,41.12,1,1,W17
self_assembly,F1,S926,2.12,1,1,W4
self_assembly,F1,S929,2.6,1,1,W0
self_assembly,F1,S929,2.17,1,1,W18
self_assembly,F1,S930,17.47,1,1,W0
self_assembly,F1,S931,2.73,1,1,W5
self_assembly,F1,S932,1.92,1,1,W7
self_assembly,F1,S933,50.11,1,1,W8
self_assembly,F1,S934,1.67,1,1,W16
self_assembly,F1,S935,6.33,1,1,W8
self_assembly,F1,S937,4.22,1,1,W15
self_assembly,F1,S939,13.25,1,1,W0
self_assembly,F1,S939,3.59,1,1,W11
self_assembly,F1,S940,2.8,1,1,W8
self_assembly,F1,S941,14.71,1,1,W3
self_assembly,F1,S943,3.49,1,1,W11
self_assembly,F1,S943,5.81,1,1,W14
self_assembly,F1,S947,4.14,1,1,W10
self_assembly,F1,S949,7.99,1,1,W0
self_assembly,F1,S949,7.59,1,1,W12
self_assembly,F1,S951,1.37,1,1,W5
self_assembly,F1,S954,2.15,1,1,W2
self_assembly,F1,S955,4.49,1,1,W17
self_assembly,F1,S956,3.17,1,1,W14
self_assembly,F1,S958,14.6,1,1,W15
self_assembly,F1,S958,41.11,1,1,W16
self_assembly,F1,S958,38.41,1,1,W17
self_assembly,F1,S960,6.7,1,1,W6
self_assembly,F1,S963,1.57,1,1,W16
self_assembly,F1,S964,4.26,1,1,W19
self_assembly,F1,S965,1.45,1,1,W19
self_assembly,F1,S968,2.74,1,1,W9
self_assembly,F1,S970,12.89,1,1,W4
self_assembly,F1,S973,2.98,1,1,W12
self_assembly,F1,S975,5.6,1,1,W18
self_assembly,F1,S976,58.68,1,1,W7
self_assembly,F1,S977,2.91,1,1,W0
self_assembly,F1,S977,2.83,1,1,W7
self_assembly,F1,S977,2.54,1,1,W18
self_assembly,F1,S978,3.1,1,1,W9
self_assembly,F1,S978,4.97,1,1,W13
self_assembly,F1,S978,2.39,1,1,W14
self_assembly,F1,S978,2.21,1,1,W15
self_assembly,F1,S980,6.29,1,1,W5
self_assembly,F1,S981,1.72,1,1,W10
self_assembly,F1,S982,16.04,1,1,W8
self_assembly,F1,S982,3.26,1,1,W11
self_assembly,F1,S982,32.61,1,1,W12
self_assembly,F1,S982,14.03,1,1,W18
self_assembly,F1,S983,33.19,1,1,W0
self_assembly,F1,S984,4.09,1,1,W12
self_assembly,F1,S985,52.39,1,1,W3
self_assembly,F1,S985,9.56,1,1,W15
self_assembly,F1,S986,11.54,1,1,W0
self_assembly,F1,S987,55.19,1,1,W6
self_assembly,F1,S989,10.54,1,1,W17
self_assembly,F1,S991,9.6,1,1,W4
self_assembly,F1,S992,5.19,1,1,W16
self_assembly,F1,S993,7.02,1,1,W5
self_assembly,F1,S993,9.16,1,1,W6
self_assembly,F1,S993,9.68,1,1,W8
self_assembly,F1,S996,1.65,1,1,W5
self_assembly,F1,S997,4.76,1,1,W6
self_assembly,F1,S998,3.2,1,1,W9
self_assembly,F1,S998,2.03,1,1,W16
self_assembly,F1,S999,8.05,1,1,W17
self_assembly,F0,S4,0.24,1,10,W10
self_assembly,F0,S70,998.58,1,10,W9
self_assembly,F0,S82,1.69,1,10,W7
self_assembly,F0,S109,0.01,1,10,W1
self_assembly,F0,S109,0.01,1,10,W16
self_assembly,F0,S142,6.14,1,10,W2
self_assembly,F0,S167,907.39,1,10,W5
self_assembly,F0,S167,0.2,1,10,W10
self_assembly,F0,S181,0.04,1,10,W14
self_assembly,F0,S186,25.25,1,10,W0
self_assembly,F0,S210,866.12,1,10,W17
self_assembly,F0,S233,0.01,1,10,W5
self_assembly,F0,S234,0.24,1,10,W7
self_assembly,F0,S255,691.6,1,10,W13
self_assembly,F0,S267,50.06,1,10,W6
self_assembly,F0,S267,9.97,1,10,W17
self_assembly,F0,S270,0.01,1,10,W6
self_assembly,F0,S270,2.23,1,10,W7
self_assembly,F0,S276,712.63,1,10,W0
self_assembly,F0,S292,889.64,1,10,W3
self_assembly,F0,S292,0.01,1,10,W18
self_assembly,F0,S295,1065.38,1,10,W10
self_assembly,F0,S295,1065.48,1,10,W14
self_assembly,F0,S295,1065.02,1,10,W15
self_assembly,F0,S295,1065.32,1,10,W19
self_assembly,F0,S319,1041.12,1,10,W11
self_assembly,F0,S329,2.06,1,10,W0
self_assembly,F0,S341,45.27,1,10,W13
self_assembly,F0,S342,3.75,1,10,W0
self_assembly,F0,S351,44.9,1,10,W16
self_assembly,F0,S353,929.08,1,10,W7
self_assembly,F0,S359,0.05,1,10,W13
self_assembly,F0,S370,939.51,1,10,W1
self_assembly,F0,S370,906.51,1,10,W16
self_assembly,F0,S385,537.54,1,10,W12
self_assembly,F0,S395,918.99,1,10,W18
self_assembly,F0,S395,0.14,1,10,W19
self_assembly,F0,S401,0.62,1,10,W1
self_assembly,F0,S402,948.72,1,10,W4
self_assembly,F0,S433,551.14,1,10,W6
self_assembly,F0,S433,583.47,1,10,W8
self_assembly,F0,S461,28.34,1,10,W7
self_assembly,F0,S470,0.69,1,10,W0
self_assembly,F0,S491,7.01,1,10,W1
self_assembly,F0,S497,0.01,1,10,W2
self_assembly,F1,S502,0.01,1,10,W13
self_assembly,F1,S504,3.08,1,10,W18
self_assembly,F1,S505,20.04,1,10,W0
self_assembly,F1,S514,0.01,1,10,W13
self_assembly,F1,S515,0.01,1,10,W12
self_assembly,F1,S515,0.05,1,10,W13
self_assembly,F1,S518,0.14,1,10,W11
self_assembly,F1,S519,0.16,1,10,W11
self_assembly,F1,S520,0.09,1,10,W17
self_assembly,F1,S524,56.14,1,10,W1
self_assembly,F1,S524,8.25,1,10,W16
self_assembly,F1,S524,5.42,1,10,W19
self_assembly,F1,S525,3.11,1,10,W1
self_assembly,F1,S525,14.46,1,10,W4
self_assembly,F1,S525,29.23,1,10,W18
self_assembly,F1,S529,0.02,1,10,W9
self_assembly,F1,S531,0.01,1,10,W0
self_assembly,F1,S532,0.06,1,10,W9
self_assembly,F1,S538,0.07,1,10,W11
self_assembly,F1,S540,0.14,1,10,W19
self_assembly,F1,S543,0.08,1,10,W9
self_assembly,F1,S545,3.21,1,10,W10
self_assembly,F1,S546,13.75,1,10,W8
self_assembly,F1,S546,0.02,1,10,W16
self_assembly,F1,S559,0.01,1,10,W18
self_assembly,F1,S561,153.07,1,10,W5
self_assembly,F1,S567,0.19,1,10,W6
self_assembly,F1,S567,0.01,1,10,W10
self_assembly,F1,S567,0.12,1,10,W16
self_assembly,F1,S569,0.03,1,10,W9
self_assembly,F1,S571,219.74,1,10,W6
self_assembly,F1,S571,20.39,1,10,W14
self_assembly,F1,S571,71.9,1,10,W17
self_assembly,F1,S572,50.83,1,10,W3
self_assembly,F1,S572,12.75,1,10,W15
self_assembly,F1,S572,45.48,1,10,W16
self_assembly,F1,S572,11.08,1,10,W18
self_assembly,F1,S573,0.14,1,10,W10
self_assembly,F1,S573,6.54,1,10,W18
self_assembly,F1,S576,8.11,1,10,W4
self_assembly,F1,S576,0.39,1,10,W19
self_assembly,F1,S578,0.02,1,10,W15
self_assembly,F1,S581,70.69,1,10,W0
self_assembly,F1,S588,0.77,1,10,W18
self_assembly,F1,S595,0.51,1,10,W15
self_assembly,F1,S600,0.02,1,10,W0
self_assembly,F1,S600,0.01,1,10,W14
self_assembly,F1,S600,0.01,1,10,W18
self_assembly,F1,S608,76.41,1,10,W6
self_assembly,F1,S615,62.52,1,10,W1
self_assembly,F1,S619,0.47,1,10,W1
self_assembly,F1,S621,0.48,1,10,W3
self_assembly,F1,S623,12.07,1,10,W11
self_assembly,F1,S632,11.8,1,10,W10
self_assembly,F1,S643,41.5,1,10,W6
self_assembly,F1,S647,3.34,1,10,W11
self_assembly,F1,S664,0.01,1,10,W6
self_assembly,F1,S669,2.3,1,10,W15
self_assembly,F1,S672,0.05,1,10,W7
self_assembly,F1,S673,19.9,1,10,W7
self_assembly,F1,S673,141.25,1,10,W8
self_assembly,F1,S673,0.01,1,10,W15
self_assembly,F1,S674,67.46,1,10,W7
self_assembly,F1,S674,47.3,1,10,W9
self_assembly,F1,S681,1.73,1,10,W19
self_assembly,F1,S683,0.01,1,10,W1
self_assembly,F1,S700,1.41,1,10,W11
self_assembly,F1,S703,0.4,1,10,W9
self_assembly,F1,S703,0.02,1,10,W15
self_assembly,F1,S704,24.58,1,10,W13
self_assembly,F1,S714,0.15,1,10,W8
self_assembly,F1,S714,2.46,1,10,W13
self_assembly,F1,S716,1.43,1,10,W8
self_assembly,F1,S716,0.27,1,10,W10
self_assembly,F1,S716,70.12,1,10,W12
self_assembly,F1,S716,0.52,1,10,W14
self_assembly,F1,S718,55.7,1,10,W4
self_assembly,F1,S724,16.67,1,10,W0
self_assembly,F1,S724,2.56,1,10,W12
self_assembly,F1,S724,17.24,1,10,W13
self_assembly,F1,S724,6.22,1,10,W14
self_assembly,F1,S727,0.16,1,10,W12
self_assembly,F1,S730,0.19,1,10,W7
self_assembly,F1,S734,92.51,1,10,W18
self_assembly,F1,S741,0.01,1,10,W1
self_assembly,F1,S741,0.04,1,10,W11
self_assembly,F1,S742,0.02,1,10,W6
self_assembly,F1,S749,39.65,1,10,W12
self_assembly,F1,S751,328.36,1,10,W12
self_assembly,F1,S751,295.9,1,10,W13
self_assembly,F1,S760,41.84,1,10,W4
self_assembly,F1,S762,42.24,1,10,W17
self_assembly,F1,S763,0.88,1,10,W19
self_assembly,F1,S764,0.13,1,10,W7
self_assembly,F1,S765,0.08,1,10,W5
self_assembly,F1,S766,25.35,1,10,W1
self_assembly,F1,S766,8.1,1,10,W6
self_assembly,F1,S766,20.45,1,10,W9
self_assembly,F1,S766,25.67,1,10,W11
self_assembly,F1,S767,0.03,1,10,W6
self_assembly,F1,S767,1.88,1,10,W19
self_assembly,F1,S773,12.42,1,10,W12
self_assembly,F1,S774,0.05,1,10,W0
self_assembly,F1,S778,0.04,1,10,W13
self_assembly,F1,S781,26.28,1,10,W18
self_assembly,F1,S782,0.13,1,10,W12
self_assembly,F1,S784,0.01,1,10,W4
self_assembly,F1,S789,1.16,1,10,W19
self_assembly,F1,S790,0.95,1,10,W1
self_assembly,F1,S793,0.11,1,10,W11
self_assembly,F1,S795,0.03,1,10,W3
self_assembly,F1,S796,0.12,1,10,W6
self_assembly,F1,S796,0.08,1,10,W9
self_assembly,F1,S796,0.1,1,10,W18
self_assembly,F1,S797,0.27,1,10,W11
self_assembly,F1,S798,0.02,1,10,W14
self_assembly,F1,S800,0.01,1,10,W19
self_assembly,F1,S801,0.03,1,10,W0
self_assembly,F1,S806,7.05,1,10,W14
self_assembly,F1,S807,3.4,1,10,W2
self_assembly,F1,S808,1.73,1,10,W4
self_assembly,F1,S809,1.51,1,10,W1
self_assembly,F1,S809,25.46,1,10,W6
self_assembly,F1,S810,18.33,1,10,W11
self_assembly,F1,S816,0.01,1,10,W3
self_assembly,F1,S821,0.01,1,10,W13
self_assembly,F1,S822,0.43,1,10,W12
self_assembly,F1,S835,0.39,1,10,W0
self_assembly,F1,S835,0.06,1,10,W8
self_assembly,F1,S836,6.83,1,10,W14
self_assembly,F1,S836,5.29,1,10,W17
self_assembly,F1,S839,0.55,1,10,W4
self_assembly,F1,S839,30.29,1,10,W5
self_assembly,F1,S842,0.11,1,10,W1
self_assembly,F1,S846,0.05,1,10,W15
self_assembly,F1,S853,0.07,1,10,W14
self_assembly,F1,S859,29.18,1,10,W16
self_assembly,F1,S870,0.01,1,10,W1
self_assembly,F1,S875,0.02,1,10,W4
self_assembly,F1,S877,119.33,1,10,W0
self_assembly,F1,S884,0.01,1,10,W4
self_assembly,F1,S893,0.25,1,10,W5
self_assembly,F1,S894,0.11,1,10,W7
self_assembly,F1,S896,0.89,1,10,W10
self_assembly,F1,S899,1.33,1,10,W12
self_assembly,F1,S901,0.04,1,10,W10
self_assembly,F1,S901,0.08,1,10,W11
self_assembly,F1,S905,28.9,1,10,W19
self_assembly,F1,S908,0.17,1,10,W15
self_assembly,F1,S911,29.59,1,10,W3
self_assembly,F1,S912,0.09,1,10,W12
self_assembly,F1,S915,1.73,1,10,W7
self_assembly,F1,S915,3.05,1,10,W10
self_assembly,F1,S916,34.5,1,10,W9
self_assembly,F1,S917,0.2,1,10,W1
self_assembly,F1,S917,0.02,1,10,W8
self_assembly,F1,S918,0.01,1,10,W19
self_assembly,F1,S919,1097.02,1,10,W2
self_assembly,F1,S921,28.45,1,10,W12
self_assembly,F1,S924,284.21,1,10,W8
self_assembly,F1,S924,21.93,1,10,W10
self_assembly,F1,S924,42.54,1,10,W17
self_assembly,F1,S930,21.8,1,10,W0
self_assembly,F1,S933,42.33,1,10,W8
self_assembly,F1,S937,0.06,1,10,W15
self_assembly,F1,S939,3.27,1,10,W0
self_assembly,F1,S939,0.78,1,10,W11
self_assembly,F1,S941,0.18,1,10,W3
self_assembly,F1,S943,0.1,1,10,W11
self_assembly,F1,S943,0.05,1,10,W14
self_assembly,F1,S947,0.02,1,10,W10
self_assembly,F1,S949,0.01,1,10,W0
self_assembly,F1,S958,17.42,1,10,W15
self_assembly,F1,S958,62.67,1,10,W16
self_assembly,F1,S958,52.89,1,10,W17
self_assembly,F1,S964,0.64,1,10,W19
self_assembly,F1,S970,13.76,1,10,W4
self_assembly,F1,S976,22.74,1,10,W7
self_assembly,F1,S980,0.16,1,10,W5
self_assembly,F1,S982,0.15,1,10,W8
self_assembly,F1,S982,40.75,1,10,W12
self_assembly,F1,S982,7.16,1,10,W18
self_assembly,F1,S983,73.56,1,10,W0
self_assembly,F1,S985,98.93,1,10,W3
self_assembly,F1,S985,8.84,1,10,W15
self_assembly,F1,S986,0.22,1,10,W0
self_assembly,F1,S987,91.97,1,10,W6
self_assembly,F1,S991,4.37,1,10,W4
self_assembly,F1,S993,0.71,1,10,W5
self_assembly,F1,S993,0.02,1,10,W6
self_assembly,F1,S993,0.4,1,10,W8
self_assembly,F0,S0,0.12,1,2,W2
self_assembly,F0,S2,0.13,1,2,W8
self_assembly,F0,S2,0.12,1,2,W18
self_assembly,F0,S4,1.8,1,2,W10
self_assembly,F0,S5,0.26,1,2,W14
self_assembly,F0,S7,0.28,1,2,W17
self_assembly,F0,S7,0.21,1,2,W19
self_assembly,F0,S10,0.57,1,2,W13
self_assembly,F0,S12,0.11,1,2,W18
self_assembly,F0,S14,0.18,1,2,W5
self_assembly,F0,S15,0.11,1,2,W4
self_assembly,F0,S16,0.12,1,2,W15
self_assembly,F0,S18,0.1,1,2,W3
self_assembly,F0,S18,0.1,1,2,W16
self_assembly,F0,S18,0.1,1,2,W19
self_assembly,F0,S19,0.12,1,2,W10
self_assembly,F0,S21,0.1,1,2,W1
self_assembly,F0,S23,0.16,1,2,W19
self_assembly,F0,S24,0.1,1,2,W8
self_assembly,F0,S26,0.1,1,2,W11
self_assembly,F0,S26,0.11,1,2,W18
self_assembly,F0,S27,0.44,1,2,W6
self_assembly,F0,S28,0.12,1,2,W1
self_assembly,F0,S28,0.13,1,2,W2
self_assembly,F0,S29,0.39,1,2,W17
self_assembly,F0,S30,0.4,1,2,W6
self_assembly,F0,S30,0.18,1,2,W15
self_assembly,F0,S32,0.56,1,2,W6
self_assembly,F0,S32,0.21,1,2,W15
self_assembly,F0,S34,0.1,1,2,W5
self_assembly,F0,S35,0.1,1,2,W16
self_assembly,F0,S36,0.22,1,2,W0
self_assembly,F0,S38,0.11,1,2,W1
self_assembly,F0,S39,0.1,1,2,W0
self_assembly,F0,S39,0.1,1,2,W4
self_assembly,F0,S40,0.14,1,2,W4
self_assembly,F0,S40,0.14,1,2,W10
self_assembly,F0,S40,0.14,1,2,W19
self_assembly,F0,S41,0.1,1,2,W10
self_assembly,F0,S41,0.1,1,2,W17
self_assembly,F0,S41,0.1,1,2,W19
self_assembly,F0,S42,0.21,1,2,W2
self_assembly,F0,S42,0.15,1,2,W17
self_assembly,F0,S43,0.15,1,2,W13
self_assembly,F0,S43,0.14,1,2,W17
self_assembly,F0,S44,0.19,1,2,W1
self_assembly,F0,S44,0.12,1,2,W11
self_assembly,F0,S47,0.15,1,2,W2
self_assembly,F0,S47,0.15,1,2,W13
self_assembly,F0,S47,0.13,1,2,W18
self_assembly,F0,S48,0.15,1,2,W3
self_assembly,F0,S48,0.16,1,2,W7
self_assembly,F0,S50,0.23,1,2,W2
self_assembly,F0,S50,0.24,1,2,W3
self_assembly,F0,S50,0.15,1,2,W9
self_assembly,F0,S53,8.03,1,2,W13
self_assembly,F0,S53,2.19,1,2,W17
self_assembly,F0,S55,0.49,1,2,W8
self_assembly,F0,S57,0.26,1,2,W13
self_assembly,F0,S58,0.46,1,2,W18
self_assembly,F0,S59,0.16,1,2,W8
self_assembly,F0,S60,0.1,1,2,W14
self_assembly,F0,S61,0.1,1,2,W5
self_assembly,F0,S61,0.1,1,2,W6
self_assembly,F0,S64,0.18,1,2,W3
self_assembly,F0,S64,0.13,1,2,W14
self_assembly,F0,S65,0.11,1,2,W14
self_assembly,F0,S68,0.44,1,2,W10
self_assembly,F0,S68,0.86,1,2,W18
self_assembly,F0,S69,0.18,1,2,W18
self_assembly,F0,S70,970.57,1,2,W9
self_assembly,F0,S71,0.12,1,2,W5
self_assembly,F0,S72,0.34,1,2,W5
self_assembly,F0,S76,0.13,1,2,W3
self_assembly,F0,S76,0.13,1,2,W5
self_assembly,F0,S78,0.27,1,2,W10
self_assembly,F0,S79,0.38,1,2,W17
self_assembly,F0,S80,0.16,1,2,W8
self_assembly,F0,S80,0.18,1,2,W13
self_assembly,F0,S82,67.68,1,2,W7
self_assembly,F0,S83,0.1,1,2,W1
self_assembly,F0,S83,0.1,1,2,W15
self_assembly,F0,S84,0.13,1,2,W12
self_assembly,F0,S84,0.14,1,2,W13
self_assembly,F0,S85,0.1,1,2,W3
self_assembly,F0,S85,0.11,1,2,W6
self_assembly,F0,S85,0.13,1,2,W11
self_assembly,F0,S85,0.1,1,2,W16
self_assembly,F0,S86,0.14,1,2,W13
self_assembly,F0,S86,0.13,1,2,W16
self_assembly,F0,S86,0.16,1,2,W17
self_assembly,F0,S88,0.1,1,2,W9
self_assembly,F0,S88,0.1,1,2,W17
self_assembly,F0,S90,0.67,1,2,W9
self_assembly,F0,S90,2.65,1,2,W13
self_assembly,F0,S91,0.26,1,2,W12
self_assembly,F0,S92,0.18,1,2,W6
self_assembly,F0,S96,0.11,1,2,W16
self_assembly,F0,S96,0.11,1,2,W19
self_assembly,F0,S98,1.77,1,2,W12
self_assembly,F0,S99,0.64,1,2,W13
self_assembly,F0,S101,0.1,1,2,W17
self_assembly,F0,S102,1.39,1,2,W2
self_assembly,F0,S103,0.14,1,2,W1
self_assembly,F0,S103,0.18,1,2,W8
self_assembly,F0,S104,1.97,1,2,W0
self_assembly,F0,S104,0.38,1,2,W3
self_assembly,F0,S104,0.35,1,2,W5
self_assembly,F0,S104,0.21,1,2,W18
self_assembly,F0,S107,0.12,1,2,W6
self_assembly,F0,S107,0.15,1,2,W9
self_assembly,F0,S107,0.11,1,2,W19
self_assembly,F0,S108,0.11,1,2,W11
self_assembly,F0,S109,14.57,1,2,W1
self_assembly,F0,S109,14.5,1,2,W16
self_assembly,F0,S110,0.21,1,2,W0
self_assembly,F0,S110,0.16,1,2,W3
self_assembly,F0,S110,0.16,1,2,W13
self_assembly,F0,S111,0.11,1,2,W11
self_assembly,F0,S111,0.12,1,2,W13
self_assembly,F0,S114,0.12,1,2,W11
self_assembly,F0,S114,0.18,1,2,W12
self_assembly,F0,S114,0.16,1,2,W13
self_assembly,F0,S115,0.11,1,2,W7
self_assembly,F0,S115,0.17,1,2,W12
self_assembly,F0,S116,0.16,1,2,W5
self_assembly,F0,S116,0.16,1,2,W6
self_assembly,F0,S116,0.12,1,2,W10
self_assembly,F0,S118,0.14,1,2,W9
self_assembly,F0,S118,0.13,1,2,W11
self_assembly,F0,S120,0.54,1,2,W0
self_assembly,F0,S120,0.21,1,2,W5
self_assembly,F0,S120,0.14,1,2,W9
self_assembly,F0,S121,0.1,1,2,W13
self_assembly,F0,S121,0.1,1,2,W15
self_assembly,F0,S121,0.1,1,2,W19
self_assembly,F0,S122,0.12,1,2,W19
self_assembly,F0,S123,10.77,1,2,W3
self_assembly,F0,S124,0.1,1,2,W19
self_assembly,F0,S125,0.15,1,2,W4
self_assembly,F0,S126,0.47,1,2,W4
self_assembly,F0,S126,5.04,1,2,W6
self_assembly,F0,S126,5.82,1,2,W8
self_assembly,F0,S127,0.14,1,2,W12
self_assembly,F0,S127,0.14,1,2,W17
self_assembly,F0,S127,0.12,1,2,W19
self_assembly,F0,S128,0.13,1,2,W0
self_assembly,F0,S128,0.2,1,2,W2
self_assembly,F0,S128,0.13,1,2,W5
self_assembly,F0,S128,0.15,1,2,W12
self_assembly,F0,S129,0.11,1,2,W3
self_assembly,F0,S129,0.11,1,2,W4
self_assembly,F0,S129,0.11,1,2,W14
self_assembly,F0,S131,0.12,1,2,W10
self_assembly,F0,S132,0.22,1,2,W8
self_assembly,F0,S132,0.14,1,2,W10
self_assembly,F0,S134,0.1,1,2,W3
self_assembly,F0,S137,0.11,1,2,W4
self_assembly,F0,S138,0.11,1,2,W11
self_assembly,F0,S138,0.11,1,2,W14
self_assembly,F0,S139,1.24,1,2,W4
self_assembly,F0,S139,4.25,1,2,W17
self_assembly,F0,S140,0.18,1,2,W1
self_assembly,F0,S140,0.15,1,2,W10
self_assembly,F0,S142,83.58,1,2,W2
self_assembly,F0,S144,2.44,1,2,W2
self_assembly,F0,S145,0.11,1,2,W13
self_assembly,F0,S147,0.47,1,2,W6
self_assembly,F0,S147,0.31,1,2,W9
self_assembly,F0,S147,0.22,1,2,W15
self_assembly,F0,S149,0.33,1,2,W9
self_assembly,F0,S149,0.72,1,2,W13
self_assembly,F0,S149,0.39,1,2,W18
self_assembly,F0,S152,0.11,1,2,W15
self_assembly,F0,S152,0.13,1,2,W17
self_assembly,F0,S157,0.18,1,2,W12
self_assembly,F0,S158,0.1,1,2,W11
self_assembly,F0,S160,0.43,1,2,W8
self_assembly,F0,S163,4.46,1,2,W9
self_assembly,F0,S163,2.46,1,2,W15
self_assembly,F0,S165,0.1,1,2,W12
self_assembly,F0,S166,0.52,1,2,W7
self_assembly,F0,S166,0.21,1,2,W16
