ExpID,ID,Community,Isolate,SID,K,T_mid,R,CS,maxOD,R16,R24,R48,RUpper,RMid,RLow,R16_water,R24_water,R48_water,RUpper_water,RMid_water,RLow_water,Family,SangerID
4.1.A.1,294,C4R1,1,294_D-Galactose,0.0773354482119748,29.5409462363408,0.177307419839178,D-Galactose,0.082,0.00156353827919473,0.0202729007343748,0.0227459304700083,0.00791295140108274,0.00156353827919473,0,0.0251305609438277,0.0206826790468955,0.0169779175444925,0.0219482885817878,0.0251305609438277,0.0163067563961973,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_D-Glucose,0.0964354882246139,25.3188477960939,0.205184651131697,D-Glucose,0.102,0.0104528634976257,0.0315371191194329,0.0266647974554297,0.0237290421136289,0.00426912439696438,0.00491033721720391,0.0251305609438277,0.0206824391531513,0.0169779175444925,0.0228521948327194,0.0159278535542418,0.0140505396728876,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_D-Lactate,0.274846554373536,21.8819507419148,0.136362603425042,D-Lactate,0.318,0.0836922174643626,0.0680283228911482,0.0454898603487086,0.0574849527023285,0.0650803043353944,0.074022382285238,0.0251301189323785,0.0206819593823575,0.016977720761814,0.0200495621822127,0.0200483199663956,0.022409375262101,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_D-Ribose,0.298041905681547,42.086085931913,0.0988797899692212,D-Ribose,0.196,0.0267207210787939,0.0347786123523055,0.0369423010542137,0.0333844280832339,0.0280298309194644,0.01475605498552,0.0251305609438277,0.0206824391531513,0.016977819152583,0.0216025050158472,0.0239000717171381,0.0180659023949142,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_ddH20,0.0501968862374472,23.860223152984,0.116360371865993,ddH20,0.049,0.0251301189323785,0.0206819593823575,0.0169774255963491,0.0221902463879108,0.0259687182955048,0.00970281858282657,0.0251301189323785,0.0206819593823575,0.0169774255963491,0.0221902463879108,0.0259687182955048,0.00970281858282657,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_Fumarate,0.161105089752331,15.1091229044165,0.412982388100967,Fumarate,0.172,0.0788697585869371,0.0678231400605474,0.0328340865878174,0.0534393413279565,0.071054543176695,0.0770379799371733,0.0251301189323785,0.0206819593823575,0.0169776223721854,0.0200497443102245,0.022409375262101,0.0241583091555727,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_Gluconate,0.0634148482776366,23.7452188120079,0.132164786825329,Gluconate,0.065,0.0272772100104273,0.0256002424393225,0.0204630742309202,0.0262754505190984,0.0280228812755041,0.0194856927066355,0.0251305609438277,0.020682199264972,0.016977819152583,0.0228518580975604,0.0268657235888154,0.0159282312510844,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_Glycerol,0.230936689959368,37.6227512732263,0.226622317907933,Glycerol,0.228,0.00316666398263589,0.00689300247394932,0.0396597676106898,0.00689300247394932,0.00427847680661684,0.00338537286002108,0.0251305609438277,0.0206824391531513,0.016977819152583,0.0206824391531513,0.0239000717171381,0.0268662287640395,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_L-Arabinose,0.0940561620141622,30.1244392380307,0.129519126839475,L-Arabinose,0.094,0.00763817420127014,0.0267442895191004,0.0252783965451825,0.0273329908141245,0.00763817420127014,0,0.0251305609438277,0.020682199264972,0.016977819152583,0.0224096661380666,0.0251305609438277,0.0163064006719243,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_L-Glutamine,0.369065331218462,30.2685769398418,0.197458066170269,L-Glutamine,0.395,0.0313637945268247,0.0524619205831161,0.046193855260553,0.0603175983370131,0.0547604489880906,0.0431908875682866,0.0251305609438277,0.020682199264972,0.0169776223721854,0.0198527356505396,0.0198339657169626,0.0225113090971732,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_L-Leucine,0.272211686604089,26.3953359061496,0.143872401166972,L-Leucine,0.278,0.0415293787484964,0.0620024806005878,0.0426048779469939,0.0581829398618274,0.0404462684869358,0.0101562421746717,0.0251301189323785,0.0206819593823575,0.0169774255963491,0.0202421352788295,0.0228157563550871,0.0131606132690552,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_L-Malate,0.202372283115279,13.800453355648,0.408836846265766,L-Malate,0.217,0.0964869751993664,0.0762178882379243,0.0390919025898689,0.0861433771576628,0.0912690852495611,0.0964809272627084,0.0251301189323785,0.0206819593823575,0.0169775239836971,0.0225113090971732,0.0234872856656697,0.0264243469463244,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_L-Phenylalanine,0.0678874980909805,29.0712350060428,0.176092095759196,L-Phenylalanine,0.071,0.0015635107787413,0.0169300423251455,0.0211046974741247,0.0227452477307822,0.019645824073881,0.00931034737633369,0.0251301189323785,0.0206819593823575,0.0169775239836971,0.0200471368701693,0.0205831831394792,0.0238996884390503,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_Pyruvate,0.305648532011721,15.6840970597341,0.38070390884495,Pyruvate,0.316,0.100628735175792,0.0900880738986946,0.0455489760150522,0.0961302358403488,0.101294526156104,0.10344036192984,0.0251301189323785,0.0206819593823575,0.016977819152583,0.0221905414474324,0.022851521372325,0.0238993051732554,Pseudomonadaceae,294
4.1.A.1,294,C4R1,1,294_Succinate,0.208125493074515,18.078016154511,0.3966661103876,Succinate,0.232,0.0628905723729603,0.073037178748212,0.0369418728766824,0.0619930758797554,0.0742546097987202,0.0721950282367665,0.0251296769364779,0.0206819593823575,0.0169776223721854,0.0199246702628385,0.0204603298010546,0.022851521372325,Pseudomonadaceae,294
4.1.A.2,295,C4R1,2,295_2-Ketogluconate,0.38431407405454,17.0934239013217,0.17538583553552,2-Ketogluconate,0.416,0.10883203970981,0.0828128055030557,0.0485427633761882,0.102521382188929,0.111584169405421,0.111446401880331,0.00316660828544157,0.00208819042727978,0.00154611715609838,0.00280458475977164,0.00177509657506805,0.00198830952756205,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_2-Oxoglutarate,0.013558181054308,28.4155770087853,0.0812517989410649,2-Oxoglutarate,0.012,0.0063371814405969,0.00516145400591334,0.00530403404218496,0.00553226456347291,0.0051693776209865,0.00654865502472121,0.00316660828544157,0.00208816620739035,0.00154609923591993,0.00279655656509397,0.00258307169498531,0.00165659333581933,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_Acetate,0.335956532396936,42.3619782210176,0.14274693592458,Acetate,0.236,0.00763803985645962,0.0165718235603232,0.0403663550382043,0.0390999622666206,0.0360911121553827,0.0280654847238506,0.00316660828544157,0.00208819042727978,0.00154609027598648,0.00118182931421432,0.00193833606818901,0.00163542606751795,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_Citrate,0.38829682213488,23.3258635962323,0.183927496035444,Citrate,0.397,0.0748870541054108,0.0778169220226176,0.0507143921802544,0.0787114323379045,0.0773105503335429,0.0707060948542239,0.00316660828544157,0.00208816620739035,0.00154610819595723,0.00245386354003436,0.00288715985228488,0.0033852455496828,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_D-Fructose,0.471359671485101,15.6606477587983,0.233863657224388,D-Fructose,0.512,0.132457006051328,0.0972785740161486,0.0547588678944288,0.0957445702781354,0.133157919674726,0.126165181699458,0.00316666398263589,0.00208821464773106,0.00154612611634338,0.00204467262604803,0.00338530920365501,0.00207117458399863,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_D-Galactose,0.432991721404059,16.164095035740502,0.215965843495344,D-Galactose,0.475,0.124627594604612,0.0976576361243122,0.0541370053523665,0.109085856825936,0.124627594604612,0.128435607238537,0.00316666398263589,0.0020882388687442,0.00154612611634338,0.00245386354003436,0.00316666398263589,0.00198830952756205,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_D-Glucose,0.465555650861969,12.6089820665994,0.284374200405063,D-Glucose,0.507,0.145310918648476,0.101935066700232,0.0550590623554208,0.1246710672338,0.164852011773213,0.162454931181575,0.00316666398263589,0.00208821464773106,0.00154612611634338,0.0026529554259137,0,0,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_D-Lactate,0.421216755092031,31.6252487702704,0.138828615242558,D-Lactate,0.396,0.0447170757832779,0.0578841970357885,0.0506175803440085,0.0595824871092053,0.0590303686852791,0.0563817571744754,0.00316660828544157,0.00208816620739035,0.00154610819595723,0.00163542606751795,0.00290850785214168,0.00233687487433842,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_D-Ribose,0.385739907078093,19.2510812288712,0.180029086710969,D-Ribose,0.42,0.100901974279057,0.0887083001182338,0.051842692370138,0.0911191814825901,0.100322215867727,0.0993495693156803,0.00316666398263589,0.00208821464773106,0.00154611715609838,0.0021811096393291,0.00288725245475626,0.00184088604034343,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_ddH20,0.0041171037482329,12.309104303639,0.108506628725064,ddH20,0.004,0.00316660828544157,0.00208816620739035,0.00154608131615688,0.00354739186183999,0.00165659333581933,0,0.00316660828544157,0.00208816620739035,0.00154608131615688,0.00354739186183999,0.00165659333581933,0,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_Fumarate,0.511642230627775,48.539206779499,0.132596408329595,Fumarate,0.244,0.0134591714210047,0.0197619491986469,0.0414425047361983,0.0255485853027457,0.0164200357287765,0.0142574523815819,0.00316660828544157,0.00208816620739035,0.00154609923591993,0.00163544092354799,0.00233687487433842,0.00280458475977164,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_Gluconate,0.400141195383949,16.5892321428163,0.15015824465291,Gluconate,0.438,0.125780997770771,0.0885757589679902,0.0525621786402692,0.106698648508272,0.133232621256263,0.145119321616982,0.00316666398263589,0.00208819042727978,0.00154611715609838,0.00265291633367885,0.00338530920365501,0,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_Glycerol,0.399720606120055,19.528509269796,0.184081823878128,Glycerol,0.41,0.0971922360166433,0.0866942627560837,0.0509780154027457,0.0866942627560837,0.0963654777357208,0.0980488165325366,0.00316666398263589,0.00208821464773106,0.00154611715609838,0.00208821464773106,0.00288725245475626,0.00338537286002108,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_L-Arabinose,0.39590954316979,17.1214009029648,0.156019639705617,L-Arabinose,0.425,0.12137969894564,0.0852313718164015,0.0511354031387528,0.0941531246213334,0.12137969894564,0.124806324871179,0.00316666398263589,0.00208819042727978,0.00154611715609838,0.0023369052072115,0.00316666398263589,0.00198826615351855,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_L-Glutamine,0.328658992473778,45.651596949358,0.131277779542891,L-Glutamine,0.182,0.0147925117714394,0.0197621784103939,0.0361563012949106,0.0264587189845915,0.0223008818164442,0.017684351393972,0.00316666398263589,0.00208819042727978,0.00154609923591993,0.00204776294492297,0.00178417483320233,0.00372953699993568,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_L-Leucine,0.00338599481757914,9.13535126970737,0.175561550641551,L-Leucine,0.004,0.00316660828544157,0.00208816620739035,0.00154608131615688,0.00285140331487965,0.00350629080703411,0.00276219379772234,0.00316660828544157,0.00208816620739035,0.00154608131615688,0.00192421779817858,0.00177506200446849,0,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_L-Malate,0.331404668958204,20.3337310625897,0.167600161807373,L-Malate,0.352,0.0857160405675312,0.0779085897257465,0.04793081298688,0.0842440680076328,0.0854663036077087,0.0854276435650153,0.00316660828544157,0.00208816620739035,0.00154609027598648,0.00372953699993568,0.00272668434707671,0.00306765346263833,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_L-Phenylalanine,0.011835564134416,27.0420497026245,0.0952598079090039,L-Phenylalanine,0.011,0.00469244041427137,0.00503677603329947,0.00518356771081207,0.00506077749547828,0.00529812348543656,0.00427840819400226,0.00316660828544157,0.00208816620739035,0.00154609027598648,0.00153314752677153,0.00274375173295006,0.00288720615277805,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_Pyruvate,0.402385153614723,21.8808221149492,0.141266190770001,Pyruvate,0.403,0.100950969811742,0.0791090106103593,0.0501219881351318,0.0802801321605787,0.0845733056604522,0.0914530994582781,0.00316660828544157,0.00208816620739035,0.00154611715609838,0.00354743903084061,0.00265287724259605,0.00288715985228488,Enterobacteriaceae,295
4.1.A.2,295,C4R1,2,295_Succinate,0.441323378131225,51.6630392651024,0.101725784743205,Succinate,0.18,0.0141289711680589,0.0196248238799862,0.0348911991570491,0.024276068631189,0.0186975474496884,0.0159194950684626,0.00316655259020651,0.00208816620739035,0.00154609923591993,0.00246458350426701,0.00213362621998769,0.00265287724259605,Enterobacteriaceae,295
4.1.B.4,302,C4R1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.1.A.1,303,C7R1,1,303_2-Ketogluconate,0.318267340957135,11.3440235436618,0.568972712881868,2-Ketogluconate,0.349,0.120421654266535,0.0807990508160665,0.042167793738778,0.108823519795592,0.126064439217659,0.127572209375633,0.0015635107787413,0.00103104266357374,5.1516282048133e-4,0,0,0,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_2-Oxoglutarate,0.0183213786552553,26.1823074799271,0.0738331597333802,2-Oxoglutarate,0.016,0.0107057389527422,0.00887542266279923,0.00694117106198944,0.00802127057035423,0.00873290561067107,0.0095925499752949,0.0015635107787413,0.00103103070501911,5.1515684951747e-4,9.3180646888685e-4,0.00127538996722101,0.0016156855872578,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_Acetate,0.224992210850455,38.9658894772916,0.157286227777229,Acetate,0.197,0.00563206313709236,0.012494918884562,0.0352545420721251,0.0335707463965306,0.0330261225718898,0.0241537924594601,0.0015635107787413,0.00103104266357374,5.1515386408744e-4,0.00115299262829993,0.00127613443242386,8.074905557958e-4,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_Citrate,0.358112076582314,16.3949978945176,0.225723196227708,Citrate,0.408,0.116330993507999,0.0844539451145961,0.0490334212611214,0.0953167753719622,0.107750658981838,0.114095371105464,0.0015635107787413,0.00103103070501911,5.151598349821e-4,0.00121159352485841,0.00142553329685585,0.00167146278557691,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_D-Fructose,0.39755631372324,11.2068527547209,0.624794377695989,D-Fructose,0.408,0.147978180443961,0.0985788531597949,0.050075023423519,0.0966196676204711,0.155527456361434,0.164286018193185,0.00156353827919473,0.00103105462240578,5.1516580601517e-4,0,0.00167149421468423,0,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_D-Galactose,0.374505522881952,11.6940281337964,0.435686249551762,D-Galactose,0.385,0.135595729126325,0.0930225678165828,0.0477951736082889,0.108815280801799,0.135595729126325,0.143993031196985,0.00156353827919473,0.00103106658151525,5.1516580601517e-4,0.00121159352485841,0.00156353827919473,0,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_D-Glucose,0.395147283974315,9.83597460337796,0.733925945269657,D-Glucose,0.407,0.144119392407464,0.0978980404047401,0.0483840432899047,0.122147655346486,0.185508329999189,0.179747159081408,0.00156353827919473,0.00103105462240578,5.1516580601517e-4,0.00130989501385641,0.00210787739081233,0,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_D-Lactate,0.452321491975368,30.6121043217956,0.146028719563429,D-Lactate,0.427,0.0485818054659959,0.0619610544255459,0.0516182983317998,0.0616595387202374,0.0619388765374207,0.0613615890896827,0.0015635107787413,0.00103103070501911,5.151598349821e-4,8.074905557958e-4,0.00191486248334684,0.00115383044735776,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_D-Ribose,0.328356143394814,14.2777864580912,0.391407138579074,D-Ribose,0.335,0.118007868979245,0.0934216439646042,0.047651008586893,0.0972084564589174,0.117131084453617,0.115476921297338,0.00156353827919473,0.00103105462240578,5.1516282048133e-4,0.00107692146401116,0.00142557901926578,0,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_ddH20,0.00342177383924953,15.7164412891943,0.0457903497966444,ddH20,0.002,0.0015635107787413,0.00103103070501911,5.1515087869201e-4,0,0.0016156855872578,0.00323295771477077,0.0015635107787413,0.00103103070501911,5.1515087869201e-4,0,0.0016156855872578,0.00323295771477077,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_Fumarate,0.40923289769833,37.924380230592,0.15279393661136,Fumarate,0.331,0.0198604733423296,0.0341035525238076,0.0474255183449484,0.0419368774852728,0.0285464122993004,0.0237138153558295,0.0015635107787413,0.00103103070501911,5.1515684951747e-4,8.0749789095096e-4,0.00115383044735776,0,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_Gluconate,0.35029490447912,10.0829799555907,0.57244358020561,Gluconate,0.41,0.133892396337425,0.0892415649494551,0.0495708312851391,0.11337586946315,0.142942322251675,0.171461925496773,0.00156353827919473,0.00103104266357374,5.1516282048133e-4,0.0013098757120909,0.00167149421468423,0.00210792737486275,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_Glycerol,0.346897659932933,13.2115454682448,0.371362587136741,Glycerol,0.356,0.124335930878337,0.0956205660067025,0.0468586823221736,0.0956205660067025,0.119508633509976,0.126447697247291,0.00156353827919473,0.00103105462240578,5.1516282048133e-4,0.00103105462240578,0.00142557901926578,0.00167152564497353,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_L-Arabinose,0.330025545529033,11.0204445202537,0.576152379520328,L-Arabinose,0.345,0.131486072981682,0.0880238058710551,0.0456784123973886,0.096896434845453,0.131486072981682,0.15096893056265,0.00156353827919473,0.00103104266357374,5.1516282048133e-4,0.00115384542419409,0.00156353827919473,0,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_L-Glutamine,0.559502757101469,51.2895430028996,0.0956581952268462,L-Glutamine,0.236,0.0234124123513193,0.0305589627784113,0.0411390405876983,0.0364258363128693,0.0337988340686474,0.0270149019572413,0.00156353827919473,0.00103104266357374,5.1515684951747e-4,0.00134817736013106,8.8093516198256e-4,0.00124267348848571,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_L-Leucine,0.00605283543653424,14.0507161378106,0.131755384084752,L-Leucine,0.006,0.00469244041427137,0.00503677603329947,0.00298544858601991,0.00375677066425225,0.00350629080703411,0.00545617826071404,0.0015635107787413,0.00103103070501911,5.1515087869201e-4,0.00187726680144025,0,0,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_L-Malate,0.380978630533367,19.7068546102123,0.157483319602175,L-Malate,0.409,0.0968899612489287,0.0815338259962711,0.0495237619823566,0.0899714814641189,0.0931823455530774,0.0966438497628228,0.0015635107787413,0.00103103070501911,5.1515386408744e-4,0.00124267348848571,0.00134629862066604,0,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_L-Phenylalanine,0.0106910580830384,27.462672044604,0.101566812795696,L-Phenylalanine,0.009,0.00287863066882994,0.00459304579985135,0.00396481725108987,0.00400436563656162,0.00407264074429561,0.00262463791837848,0.0015635107787413,0.00103103070501911,5.1515386408744e-4,7.5699059290928e-4,9.1421201548143e-4,0.0014255561576942,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_Pyruvate,0.36768126098552,17.6565482949409,0.15334211961741,Pyruvate,0.389,0.108076617563796,0.0802682357039417,0.048135723896183,0.0881220559352988,0.094426115760311,0.100455581344241,0.0015635107787413,0.00103103070501911,5.1516282048133e-4,0,0.00130985641089423,0.00142553329685585,Enterobacteriaceae,303
7.1.A.1,303,C7R1,1,303_Succinate,0.506050197116141,40.2523517093722,0.133790032886058,Succinate,0.373,0.0210939919709923,0.0339678385733299,0.0470955235152045,0.0411056339463088,0.0329106997885175,0.0250860237243544,0.00156348327925526,0.00103103070501911,5.1515684951747e-4,8.2119377846757e-4,0.00105347655663404,0.00130985641089423,Enterobacteriaceae,303
7.1.A.2,304,C7R1,2,304_2-Ketogluconate,0.0704419291601371,14.3731656956558,0.248317343744231,2-Ketogluconate,0.074,0.0491690025889786,0.0344612806431022,0.019653880064882,0.0412584425635334,0.0501061852687896,0.0351851876330074,0.0236309081910789,0.0175878130099017,0.0103571797276795,0.0253473291191545,0.0176203003507821,0.0136926743830978,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_2-Oxoglutarate,0.371070532721135,17.607174127344,0.279211371745213,2-Oxoglutarate,0.404,0.0923922355779638,0.0879046671050484,0.0450715239934915,0.0821267510330288,0.0950846832618848,0.0914643788632193,0.0236309081910789,0.017587609017545,0.0103570596834072,0.0170562211917841,0.022556759003775802,0.022238211749404,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_Acetate,0.189291829968822,30.045455244469,0.281990264663562,Acetate,0.198,0.00745790041971646,0.0215378335478769,0.0349887145654392,0.0411301069294977,0.0434961511043728,0.0409674862069956,0.0236309081910789,0.0175878130099017,0.0103569996623145,0.0117316282918905,0.0129845884910418,0.0147806846054449,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_Citrate,0.368376798289983,15.2413597947723,0.288175309023805,Citrate,0.41,0.111888852060428,0.0925289553929357,0.0457838899902792,0.102478795011816,0.109873897678953,0.112794897478708,0.0236309081910789,0.017587609017545,0.0103571197051955,0.0206676999042469,0.0278170741975986,0.0194734306230639,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_D-Fructose,0.311920861696766,32.5651884296,0.161505689813084,D-Fructose,0.296,0.0122939749531686,0.0427787828181752,0.043507528689265,0.0411818588593964,0.0131428237371187,0.00920148934999965,0.0236313238330424,0.0175880170069905,0.0103572397508592,0.0178551713283533,0.0194737967888836,0.012610608721041,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_D-Galactose,0.0694588672943383,19.5508975996833,0.252446883185711,D-Galactose,0.071,0.0201645166923475,0.032922884617657897,0.0209146542871741,0.039789949138993,0.0201645166923475,0.0159377626175412,0.0236313238330424,0.0175882210088116,0.0103572397508592,0.0206676999042469,0.0236313238330424,0.0136926743830978,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_D-Glucose,0.260148341318099,21.7371783584861,0.286148698392438,D-Glucose,0.268,0.0423642780513452,0.0677953183948896,0.0412956546640294,0.0582792425799803,0.0131590260689114,0.00677415348024071,0.0236313238330424,0.0175880170069905,0.0103572397508592,0.0239769306614062,0.0165740693348063,0.00893218059568025,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_D-Lactate,0.312426668748839,21.5521019056295,0.219307519547781,D-Lactate,0.329,0.0603859247243828,0.0734671992534669,0.0454505334505904,0.06526186773079,0.0722951448072027,0.073621283179698,0.0236309081910789,0.017587609017545,0.0103571197051955,0.0147806846054449,0.0171398121142539,0.0189464758078631,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_D-Ribose,0.391197276191451,33.2816486923525,0.143872223478688,D-Ribose,0.347,0.048958447912909,0.0452051012614597,0.0462235901666486,0.0427770075455783,0.0379178640547927,0.0306269005730987,0.0236313238330424,0.0175880170069905,0.0103571797276795,0.0183704263698717,0.0278179663996064,0.0155292109041023,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_ddH20,0.0254913938869999,13.6202440763615,0.411512993266639,ddH20,0.028,0.0236309081910789,0.017587609017545,0.0103569396419175,0.0194087570198172,0.022238211749404,0.00609077888731502,0.0236309081910789,0.017587609017545,0.0103569396419175,0.0194087570198172,0.022238211749404,0.00609077888731502,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_Fumarate,0.282709592253685,16.3590309411373,0.291870996535403,Fumarate,0.311,0.0914398057379538,0.0806787526608105,0.0415676568353737,0.0665084018480985,0.0872936425955382,0.0933736478318857,0.0236309081910789,0.017587609017545,0.0103570596834072,0.0147808188715538,0.0189464758078631,0.0253473291191545,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_Gluconate,0.286697908480274,21.5073644198108,0.187599764189013,Gluconate,0.299,0.0650795097962885,0.0722390855724714,0.0449295771167333,0.0731979914953814,0.0644129956481855,0.0487055438686159,0.0236313238330424,0.0175878130099017,0.0103571797276795,0.0239765773528676,0.0194737967888836,0.0165744623553495,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_Glycerol,0.270091046856376,34.4475047810744,0.162779525970463,Glycerol,0.252,0.00976083384419969,0.0318236080004735,0.0403836082385644,0.0318236080004735,0.0112092124573008,0.00903918718053969,0.0236313238330424,0.0175880170069905,0.0103571797276795,0.0175880170069905,0.0278179663996064,0.0194741629684739,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_L-Arabinose,0.0720501616552667,19.5224154765911,0.237074053412808,L-Arabinose,0.073,0.0193367914022629,0.0327409704763146,0.0210145521766379,0.0345634390298856,0.0193367914022629,0.018268368119533,0.0236313238330424,0.0175878130099017,0.0103571797276795,0.0189467217350423,0.0236313238330424,0.0136923756838027,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_L-Glutamine,0.31109844404571,19.069325118643,0.207227492280342,L-Glutamine,0.35,0.0782121955399073,0.0788564704760245,0.0459530122699371,0.0570349847905411,0.070160561623716,0.0863475385704765,0.0236313238330424,0.0175878130099017,0.0103570596834072,0.0133142245175031,0.0161250490097416,0.0211978705828653,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_L-Leucine,0.409913428913414,36.246751424625,0.102767945123617,L-Leucine,0.321,0.0508545083596408,0.0486881260301691,0.0445614431495233,0.0488356216121152,0.0577553217659693,0.0164549020530503,0.0236309081910789,0.017587609017545,0.0103569396419175,0.0168032955603028,0.017619957189539,0.00752717936033655,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_L-Malate,0.26822247787119,17.0943713939449,0.330955393970065,L-Malate,0.283,0.0780180679386767,0.0812507427288866,0.0408788164235547,0.0855743406814014,0.0848168465376515,0.0800954147300033,0.0236309081910789,0.017587609017545,0.0103569996623145,0.0211978705828653,0.024643279297798,0.0277248964111674,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_L-Phenylalanine,0.030271299717131,20.0726203045587,0.362102181457381,L-Phenylalanine,0.034,0.00712198998040777,0.0188724679936325,0.0118165227125813,0.0156601570770464,0.018379933056307,0.00889944107923938,0.0236309081910789,0.017587609017545,0.0103569996623145,0.0147714988743409,0.0161689057006651,0.0278175202914485,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_Pyruvate,0.399783137294918,19.5774985543349,0.231311852675941,Pyruvate,0.438,0.0915265084343819,0.0872064616579129,0.0486407715288787,0.0924759911626749,0.0930694329617765,0.0934752271660382,0.0236309081910789,0.017587609017545,0.0103571797276795,0.0194090150943992,0.0239762240547411,0.0278170741975986,Pseudomonadaceae,304
7.1.A.2,304,C7R1,2,304_Succinate,0.360979510139139,18.8541251008894,0.248864558971897,Succinate,0.375,0.0833811220781847,0.0851376981562642,0.0467799154473787,0.0734309127158886,0.0863085390169537,0.0919383348981538,0.0236304925637364,0.017587609017545,0.0103570596834072,0.015031514798982,0.0179704966079412,0.0239762240547411,Pseudomonadaceae,304
7.1.A.3,305,C7R1,3,305_2-Ketogluconate,0.326210353943918,11.1748387585927,0.50941704547655,2-Ketogluconate,0.353,0.118961833548213,0.0804855148914206,0.0417056220529767,0.107049380916439,0.124769818604823,0.126964737247765,0,0.00103104266357374,0.00101791086274416,0.00273615277144211,0.0034208037823775,0.0019392104128564,Enterobacteriaceae,305
7.1.A.3,305,C7R1,3,305_2-Oxoglutarate,0.0202306858675001,25.9719444158864,0.0770123875773445,2-Oxoglutarate,0.018,0.00782710828391231,0.00887542266279923,0.00808987176123432,0.0088157471698175,0.00873290561067107,0.0110629925690791,0,0.00103103070501911,0.00101789906470917,0.0018411575698902,0.00252004463492956,0,Enterobacteriaceae,305
