Community,Replicate,Metric,HierarchyScore
W0,486,h1,0.8
W0,486,h2,0.6949740404435291
W0,487,h1,0.7
W0,487,h2,0.6332699085641221
W0,488,h1,0.8
W0,488,h2,0.6994164184941191
W0,489,h1,0.6
W0,489,h2,0.6328653558364102
W0,490,h1,0.7
W0,490,h2,0.7002815480249795
W0,491,h1,0.8
W0,491,h2,0.6081368093336426
W0,492,h1,0.8
W0,492,h2,0.7654297295250112
W0,493,h1,0.6
W0,493,h2,0.728945400603815
W0,494,h1,0.7
W0,494,h2,0.5350852925992091
W0,495,h1,0.7
W0,495,h2,0.6695921383049868
W0,496,h1,1
W0,496,h2,0.6646063245592071
W0,497,h1,0.7
W0,497,h2,0.7304004610012388
W0,498,h1,1
W0,498,h2,0.6746878719913514
W0,499,h1,0.6
W0,499,h2,0.6935189800461052
W0,500,h1,0.9
W0,500,h2,0.5604671947377514
W0,501,h1,0.5
W0,501,h2,0.6935189800461052
W0,502,h1,0.7
W0,502,h2,0.6576573271083892
W0,503,h1,0.6
W0,503,h2,0.5051517577618013
W0,504,h1,1
W0,504,h2,0.6693535295932965
W0,505,h1,0.7
W0,505,h2,0.5966699756339681
W0,506,h1,0.6
W0,506,h2,0.7362588049716534
W0,507,h1,0.6
W0,507,h2,0.7653272102782007
W0,508,h1,0.6
W0,508,h2,0.5733964895286242
W0,509,h1,0.7
W0,509,h2,0.6333967581025446
W0,510,h1,0.6
W0,510,h2,0.5968490044121372
W0,511,h1,1
W0,511,h2,0.7653969844080943
W0,512,h1,0.9
W0,512,h2,0.6345702704749888
W0,513,h1,0.6
W0,513,h2,0.6378913153928812
W0,514,h1,0.7
W0,514,h2,0.5728065586620609
W0,515,h1,1
W0,515,h2,0.7362588049716534
W0,516,h1,1
W0,516,h2,0.6634522463095925
W0,517,h1,0.9
W0,517,h2,0.5907418575336598
W0,518,h1,0.9
W0,518,h2,0.6043879327295184
W0,519,h1,0.8
W0,519,h2,0.6695287135357756
W0,520,h1,0.9
W0,520,h2,0.6401787602042487
W0,521,h1,0.8
W0,521,h2,0.5962654229062562
W0,522,h1,0.9
W0,522,h2,0.7002488029080627
W0,523,h1,0.8
W0,523,h2,0.6758018044302746
W0,524,h1,0.8
W0,524,h2,0.5661465099299969
W0,525,h1,0.9
W0,525,h2,0.6709315946934528
W0,526,h1,0.6
W0,526,h2,0.5900557567809684
W0,527,h1,0.5
W0,527,h2,0.6637972191037833
W0,528,h1,0.9
W0,528,h2,0.6987034829248234
W0,529,h1,1
W0,529,h2,0.6105278247249125
W0,530,h1,0.9
W0,530,h2,0.5724615858678701
W0,531,h1,0.7
W0,531,h2,0.5915742419476034
W0,532,h1,0.8
W0,532,h2,0.7369755853766392
W0,533,h1,0.7
W0,533,h2,0.669071981568317
W0,534,h1,0.5
W0,534,h2,0.6025610647212996
W0,535,h1,0.6
W0,535,h2,0.5293499533315268
W0,536,h1,0.6
W0,536,h2,0.6987303177414277
W0,537,h1,0.6
W0,537,h2,0.6943841095769656
W0,538,h1,0.7
W0,538,h2,0.5975023600479117
W0,539,h1,0.5
W0,539,h2,0.6641056019453672
W0,540,h1,0.9
W0,540,h2,0.6638606438729946
W0,541,h1,0.7
W0,541,h2,0.590805282302871
W0,542,h1,0.7
W0,542,h2,0.6032704444325109
W0,543,h1,0.8
W0,543,h2,0.6268850584963553
W0,544,h1,0.6
W0,544,h2,0.6690681367326269
W0,545,h1,0.9
W0,545,h2,0.6637411950283466
W0,546,h1,0.8
W0,546,h2,0.5652637855089895
W0,547,h1,0.8
W0,547,h2,0.4995954472722881
W0,548,h1,0.4
W0,548,h2,0.6616951524312673
W0,549,h1,0.8
W0,549,h2,0.47034166382688936
W0,550,h1,0.6
W0,550,h2,0.6392614514336415
W0,551,h1,0.9
W0,551,h2,0.7617041318794069
W0,552,h1,0.5
W0,552,h2,0.6329287806056215
W0,553,h1,0.8
W0,553,h2,0.5742616190594847
W0,554,h1,0.7
W0,554,h2,0.5956120672704817
W0,555,h1,0.7
W0,555,h2,0.6043879327295184
W0,556,h1,0.8
W0,556,h2,0.5287663718256459
W0,557,h1,0.7
W0,557,h2,0.7345612910268493
W0,558,h1,0.6
W0,558,h2,0.5671272434698152
W0,559,h1,0.8
W0,559,h2,0.5963250028397773
W0,560,h1,0.7
W0,560,h2,0.6567224234476351
W0,561,h1,0.7
W0,561,h2,0.6705270419657409
W0,562,h1,0.5
W0,562,h2,0.6259603490319737
W0,563,h1,0.7
W0,563,h2,0.6678946243601827
W0,564,h1,0.7
W0,564,h2,0.6626237067313391
W0,565,h1,1
W0,565,h2,0.6019774832154186
W0,566,h1,0.6
W0,566,h2,0.597253557139849
W0,567,h1,0.7
W0,567,h2,0.6343214675669261
W0,568,h1,0.8
W0,568,h2,0.7381818428660003
W0,569,h1,0.5
W0,569,h2,0.6333333333333333
W0,570,h1,0.8
W0,570,h2,0.7001230047027324
W0,571,h1,0.8
W0,571,h2,0.6764449658696766
W0,572,h1,0.8
W0,572,h2,0.6629955143421341
W0,573,h1,0.8
W0,573,h2,0.5668456954448358
W0,574,h1,0.8
W0,574,h2,0.6626832866648601
W0,575,h1,1
W0,575,h2,0.6404677089230028
W0,576,h1,0.5
W0,576,h2,0.5795959614575394
W0,577,h1,0.8
W0,577,h2,0.5305868904731823
W0,578,h1,0.6
W0,578,h2,0.6998769952972677
W0,579,h1,0.7
W0,579,h2,0.6384850910951347
W0,580,h1,0.6
W0,580,h2,0.5360201962599632
W0,581,h1,0.6
W0,581,h2,0.7063252701342456
W0,582,h1,0.7
W0,582,h2,0.6339169148392143
W0,583,h1,0.5
W0,583,h2,0.6691315615018382
W0,584,h1,0.8
W0,584,h2,0.6329287806056215
W0,585,h1,0.8
W0,585,h2,0.6023418901324391
W0,586,h1,0.8
W0,586,h2,0.5315217941339364
W0,587,h1,0.9
W0,587,h2,0.7005303509330423
W0,588,h1,0.8
W0,588,h2,0.7353936754407929
W0,589,h1,0.5
W0,589,h2,0.565741957202285
W0,590,h1,0.5
W0,590,h2,0.7356752234657725
W0,591,h1,0.6
W0,591,h2,0.6036384072076157
W0,592,h1,0.9
W0,592,h2,0.6033997984959256
W0,593,h1,0.7
W0,593,h2,0.6640861678225374
W0,594,h1,0.5
W0,594,h2,0.6095992704248409
W0,595,h1,0.7
W0,595,h2,0.5720570331401582
W0,596,h1,0.7
W0,596,h2,0.6742833192636395
W0,597,h1,0.7
W0,597,h2,0.7295987562395895
W0,598,h1,0.9
W0,598,h2,0.5598138391019768
W0,599,h1,0.8
W0,599,h2,0.6336455610106072
W0,600,h1,0.4
W0,600,h2,0.6629955143421341
W0,601,h1,0.8
W0,601,h2,0.6391916773037479
W0,602,h1,0.8
W0,602,h2,0.6344472657722565
W0,603,h1,0.5
W0,603,h2,0.6975568053689833
W0,604,h1,0.7
W0,604,h2,0.7295987562395895
W0,605,h1,0.5
W0,605,h2,0.7008323844139437
W0,606,h1,0.7
W0,606,h2,0.5236706381392813
W0,607,h1,0.7
W0,607,h2,0.5362027808962166
W0,608,h1,0.9
W0,608,h2,0.5665436619639344
W0,609,h1,0.7
W0,609,h2,0.6045073815741664
W0,610,h1,0.7
W0,610,h2,0.6388896438228465
W0,611,h1,0.7
W0,611,h2,0.6943206848077544
W0,612,h1,0.7
W0,612,h2,0.567840179039111
W0,613,h1,0.7
W0,613,h2,0.6344472657722565
W0,614,h1,0.9
W0,614,h2,0.7012369371416555
W0,615,h1,1
W0,615,h2,0.631751423397487
W0,616,h1,0.8
W0,616,h2,0.5969085843456582
W0,617,h1,0.8
W0,617,h2,0.6345068457057776
W0,618,h1,0.6
W0,618,h2,0.6101232719972007
W0,619,h1,0.7
W0,619,h2,0.6268850584963553
W0,620,h1,0.7
W0,620,h2,0.5654931542942223
W0,621,h1,0.8
W0,621,h2,0.5739800710345051
W0,622,h1,1
W0,622,h2,0.6755530015222119
W0,623,h1,0.5
W0,623,h2,0.7017570938783252
W0,624,h1,0.7
W0,624,h2,0.6029254716383201
W0,625,h1,0.7
W0,625,h2,0.6679580491293938
W0,626,h1,0.8
W0,626,h2,0.6039833800018065
W0,627,h1,0.7
W0,627,h2,0.6632770623671136
W0,628,h1,0.6
W0,628,h2,0.6570673962418259
W0,629,h1,0.7
W0,629,h2,0.662798890673818
W0,630,h1,0.6
W0,630,h2,0.632335004903368
W0,631,h1,0.7
W0,631,h2,0.6999404200664789
W0,632,h1,0.8
W0,632,h2,0.7733964895286242
W0,633,h1,0.6
W0,633,h2,0.6213287480068421
W0,634,h1,0.9
W0,634,h2,0.7057353392676823
W0,635,h1,0.8
W0,635,h2,0.7660235052272646
W0,636,h1,0.6
W0,636,h2,0.6333967581025446
W0,637,h1,0.7
W0,637,h2,0.6699639459157818
W0,638,h1,0.6
W0,638,h2,0.5305868904731823
W0,639,h1,0.5
W0,639,h2,0.6996588720414993
W0,640,h1,0.7
W0,640,h2,0.6024648948351715
W0,641,h1,0.6
W0,641,h2,0.6390648277653256
W0,642,h1,0.5
W0,642,h2,0.5654931542942223
W0,643,h1,0.7
W0,643,h2,0.6700601158019098
W0,644,h1,0.8
W0,644,h2,0.7001156040089579
W0,645,h1,1
W0,645,h2,0.6981403868748642
W0,646,h1,0.9
W0,646,h2,0.621149719228673
W0,647,h1,0.6
W0,647,h2,0.728945400603815
W0,648,h1,0.9
W0,648,h2,0.6628686648037116
W0,649,h1,0.8
W0,649,h2,0.6707462165546012
W0,650,h1,1
W0,650,h2,0.5360797761934843
W0,651,h1,0.6
W0,651,h2,0.5418151154611667
W0,652,h1,0.7
W0,652,h2,0.6680736531383517
W0,653,h1,0.7
W0,653,h2,0.6045035367384762
W0,654,h1,0.9
W0,654,h2,0.6026868629266299
W0,655,h1,0.9
W0,655,h2,0.7586671615461368
W0,656,h1,0.9
W0,656,h2,0.6653752842039395
W0,657,h1,0.7
W0,657,h2,0.6388568987059298
W0,658,h1,0.8
W0,658,h2,0.7048067849676106
W0,659,h1,0.3
W0,659,h2,0.6018813133292905
W0,660,h1,0.5
W0,660,h2,0.7313558501179148
W0,661,h1,1
W0,661,h2,0.6697214923684015
W0,662,h1,0.9
W0,662,h2,0.6700601158019098
W0,663,h1,0.6
W0,663,h2,0.5962654229062562
W0,664,h1,0.8
W0,664,h2,0.668488400062436
W0,665,h1,0.7
W0,665,h2,0.7067298228619575
W0,666,h1,0.7
W0,666,h2,0.6619971859121687
W0,667,h1,0.6
W0,667,h2,0.5666666666666667
W0,668,h1,1
W0,668,h2,0.766325538708166
W0,669,h1,0.5
W0,669,h2,0.5962654229062562
W0,670,h1,0.6
W0,670,h2,0.6687270087741263
W0,671,h1,0.9
W0,671,h2,0.6153346096925232
W0,672,h1,0.5
W0,672,h2,0.6920004948794701
W0,673,h1,0.6
W0,673,h2,0.5970671276679055
W0,674,h1,0.6
W0,674,h2,0.5687687333391827
W0,675,h1,0.8
W0,675,h2,0.6950970451462614
W0,676,h1,0.7
W0,676,h2,0.6322754249698469
W0,677,h1,0.8
W0,677,h2,0.7069088516401266
W0,678,h1,0.9
W0,678,h2,0.6937371033018735
W0,679,h1,1
W0,679,h2,0.5962654229062562
W0,680,h1,0.7
W0,680,h2,0.6350308472781374
W0,681,h1,0.9
W0,681,h2,0.6645735794422902
W0,682,h1,0.6
W0,682,h2,0.5734599142978354
W0,683,h1,0.7
W0,683,h2,0.7057353392676823
W0,684,h1,0.7
W0,684,h2,0.7658903063281598
W0,685,h1,0.6
W0,685,h2,0.7409499859303061
W0,686,h1,0.8
W0,686,h2,0.6620401252254581
W0,687,h1,0.5
W0,687,h2,0.6996588720414993
W0,688,h1,0.7
W0,688,h2,0.6999038301138719
W0,689,h1,0.7
W0,689,h2,0.6702454939407613
W0,690,h1,0.6
W0,690,h2,0.5919787946753153
W0,691,h1,0.7
W0,691,h2,0.6382035430701551
W0,692,h1,0.7
W0,692,h2,0.6696555630741979
W0,693,h1,0.8
W0,693,h2,0.6765083906388878
W0,694,h1,0.8
W0,694,h2,0.6387236998068249
W0,695,h1,0.8
W0,695,h2,0.7008323844139437
W0,696,h1,0.8
W0,696,h2,0.6697253372040916
W0,697,h1,0.6
W0,697,h2,0.5666666666666667
W0,698,h1,0.5
W0,698,h2,0.5611103561771534
W0,699,h1,0.7
W0,699,h2,0.7353936754407929
W0,700,h1,0.6
W0,700,h2,0.735861652937716
W0,701,h1,0.6
W0,701,h2,0.7298803042645691
W0,702,h1,0.7
W0,702,h2,0.670586621899262
W0,703,h1,0.8
W0,703,h2,0.5967334004031792
W0,704,h1,0.7
W0,704,h2,0.6995320225030769
W0,705,h1,0.9
W0,705,h2,0.6950374652127402
W0,706,h1,1
W0,706,h2,0.5968183247598428
W0,707,h1,0.7
W0,707,h2,0.5975351051648286
W0,708,h1,0.7
W0,708,h2,0.5963288476754675
W0,709,h1,1
W0,709,h2,0.5431116325363433
W0,710,h1,0.8
W0,710,h2,0.6358399527335612
W0,711,h1,0.8
W0,711,h2,0.6951932150323894
W0,712,h1,0.5
W0,712,h2,0.5971901323706378
W0,713,h1,0.7
W0,713,h2,0.7069088516401266
W0,714,h1,0.7
W0,714,h2,0.6208085912701724
W0,715,h1,1
W0,715,h2,0.6390052478318045
W0,716,h1,0.8
W0,716,h2,0.706448274836978
W0,717,h1,0.7
W0,717,h2,0.7361432009626956
W0,718,h1,0.9
W0,718,h2,0.6705270419657409
W0,719,h1,0.7
W0,719,h2,0.7305273105396612
W0,720,h1,0.5
W0,720,h2,0.6621631299281904
W0,721,h1,0.7
W0,721,h2,0.671174048240833
W0,722,h1,0.8
W0,722,h2,0.6630550942756552
W0,723,h1,0.9
W0,723,h2,0.5979396578925404
W0,724,h1,0.6
W0,724,h2,0.7359836063073563
W0,725,h1,0.7
W0,725,h2,0.6348518184999684
W0,726,h1,0.4
W0,726,h2,0.6033300243660319
W0,727,h1,0.9
W0,727,h2,0.5288819758346037
W0,728,h1,0.8
W0,728,h2,0.5669154695747294
W0,729,h1,0.5
W0,729,h2,0.6635156710788038
W0,730,h1,0.6
W0,730,h2,0.6931471724353101
W0,731,h1,0.8
W0,731,h2,0.6323451990997405
W0,732,h1,0.7
W0,732,h2,0.6690085567991058
W0,733,h1,0.7
W0,733,h2,0.6687270087741263
W0,734,h1,0.9
W0,734,h2,0.6261355329744527
W0,735,h1,0.8
W0,735,h2,0.6269118933129596
W0,736,h1,0.8
W0,736,h2,0.7370083304935561
W0,737,h1,0.8
W0,737,h2,0.5723459818589122
W0,738,h1,0.5
W0,738,h2,0.5968817495290539
W0,739,h1,0.8
W0,739,h2,0.639658603467579
W0,740,h1,0.8
W0,740,h2,0.6943206848077544
W0,741,h1,0.6
W0,741,h2,0.638140118300944
W0,742,h1,0.7
W0,742,h2,0.66509373617896
W0,743,h1,0.8
W0,743,h2,0.6647853533373761
W0,744,h1,0.8
W0,744,h2,0.5899401527720105
W0,745,h1,0.7
W0,745,h2,0.5899401527720105
W0,746,h1,0.8
W0,746,h2,0.6281219956380109
W0,747,h1,0.6
W0,747,h2,0.5602183918296887
W0,748,h1,0.8
W0,748,h2,0.6699639459157818
W0,749,h1,0.7
W0,749,h2,0.5290088253730262
W0,750,h1,0.7
W0,750,h2,0.6322120002006357
W0,751,h1,0.5
W0,751,h2,0.6076166525969728
W0,752,h1,0.8
W0,752,h2,0.6268850584963553
W0,753,h1,0.8
W0,753,h2,0.7309840425071197
W0,754,h1,0.8
W0,754,h2,0.6699966910326987
W0,755,h1,0.6
W0,755,h2,0.7237340629084925
W0,756,h1,0.8
W0,756,h2,0.6561388419417541
W0,757,h1,0.7
W0,757,h2,0.522868933377632
W0,758,h1,0.8
W0,758,h2,0.5357386482349837
W0,759,h1,0.7
W0,759,h2,0.6983585101306327
W0,760,h1,0.7
W0,760,h2,0.5592302575960959
W0,761,h1,0.8
W0,761,h2,0.6033997984959256
W0,762,h1,0.7
W0,762,h2,0.664317375840453
W0,763,h1,0.5
W0,763,h2,0.6087901649694172
W0,764,h1,0.9
W0,764,h2,0.6093737464752981
W0,765,h1,0.6
W0,765,h2,0.6035788272740946
W0,766,h1,0.6
W0,766,h2,0.6328131765966636
W0,767,h1,0.7
W0,767,h2,0.6754568316360838
W0,768,h1,0.5
W0,768,h2,0.6393136306733882
W0,769,h1,0.7
W0,769,h2,0.6040161251187234
W0,770,h1,0.7
W0,770,h2,0.6267888886102273
W0,771,h1,0.8
W0,771,h2,0.6342682369940874
W0,772,h1,0.8
W0,772,h2,0.6288909552827433
W0,773,h1,0.8
W0,773,h2,0.6641690267145783
W0,774,h1,0.8
W0,774,h2,0.6943841095769656
W0,775,h1,0.9
W0,775,h2,0.6704841026524515
W0,776,h1,0.6
W0,776,h2,0.6019969173382483
W0,777,h1,0.6
W0,777,h2,0.6697214923684015
W0,778,h1,0.7
W0,778,h2,0.7015184851666351
W0,779,h1,0.8
W0,779,h2,0.6317552682331772
W0,780,h1,0.9
W0,780,h2,0.5976507091737864
W0,781,h1,0.8
W0,781,h2,0.6274052152330251
W0,782,h1,0.6
W0,782,h2,0.6389492237563676
W0,783,h1,0.8
W0,783,h2,0.6207451665009612
W0,784,h1,0.6
W0,784,h2,0.604848509532667
W0,785,h1,0.9
W0,785,h2,0.5731149415036446
W0,786,h1,0.8
W0,786,h2,0.5437381533555136
W0,787,h1,0.6
W0,787,h2,0.6684186259325424
W0,788,h1,0.8
W0,788,h2,0.6397816081703113
W0,789,h1,0.6
W0,789,h2,0.6696619124348804
W0,790,h1,0.7
W0,790,h2,0.5407011830222435
W0,791,h1,0.8
W0,791,h2,0.6633366423006347
W0,792,h1,0.9
W0,792,h2,0.6040989840107643
W0,793,h1,0.9
W0,793,h2,0.5738010422563361
W0,794,h1,0.6
W0,794,h2,0.5296583361731106
W0,795,h1,0.6
W0,795,h2,0.5734599142978354
W0,796,h1,0.9
W0,796,h2,0.765545333533969
W0,797,h1,0.9
W0,797,h2,0.5366633576993652
W0,798,h1,0.9
W0,798,h2,0.6317552682331772
W0,799,h1,0.3
W0,799,h2,0.5899401527720105
W0,800,h1,0.9
W0,800,h2,0.6928656244103306
W0,801,h1,0.9
W0,801,h2,0.6391384467309092
W0,802,h1,0.7
W0,802,h2,0.5956716472040027
W0,803,h1,0.8
W0,803,h2,0.6760404131419647
W0,804,h1,0.8
W0,804,h2,0.5723385811651378
W0,805,h1,0.9
W0,805,h2,0.5958375912200244
W0,806,h1,0.8
W0,806,h2,0.603389604299553
W0,807,h1,0.9
W0,807,h2,0.662991669506444
W0,808,h1,0.6
W0,808,h2,0.5053075075814505
W0,809,h1,0.6
W0,809,h2,0.6634522463095925
W0,810,h1,0.5
W0,810,h2,0.5364515838042794
W0,811,h1,0.9
W0,811,h2,0.5979069127756236
W0,812,h1,0.8
W0,812,h2,0.5609873514744211
W0,813,h1,0.8
W0,813,h2,0.7073134043678385
W0,814,h1,0.7
W0,814,h2,0.62753841413213
W0,815,h1,0.7
W0,815,h2,0.633210328630601
W0,816,h1,0.9
W0,816,h2,0.6328653558364102
W0,817,h1,0.9
W0,817,h2,0.5964211727259053
W0,818,h1,1
W0,818,h2,0.6339169148392143
W0,819,h1,0.6
W0,819,h2,0.7128697148573517
W0,820,h1,0.8
W0,820,h2,0.6694131095268177
W0,821,h1,0.5
W0,821,h2,0.6628062913675925
W0,822,h1,0.6
W0,822,h2,0.6566068194386772
W0,823,h1,0.9
W0,823,h2,0.7070318563428589
W0,824,h1,0.9
W0,824,h2,0.6706500466684732
W0,825,h1,0.6
W0,825,h2,0.5922275975833781
W0,826,h1,1
W0,826,h2,0.6653752842039395
W0,827,h1,0.7
W0,827,h2,0.6088535897386284
W0,828,h1,0.8
W0,828,h2,0.5960166199981934
W0,829,h1,0.7
W0,829,h2,0.6748034760003092
W0,830,h1,0.6
W0,830,h2,0.7053269417042803
W0,831,h1,0.8
W0,831,h2,0.6024648948351715
W0,832,h1,0.5
W0,832,h2,0.6093737464752981
W0,833,h1,0.8
W0,833,h2,0.6328131765966636
W0,834,h1,0.6
W0,834,h2,0.6024053149016504
W0,835,h1,0.9
W0,835,h2,0.6333967581025446
W0,836,h1,0.6
W0,836,h2,0.6568883674636568
W0,837,h1,1
W0,837,h2,0.6686635840049151
W0,838,h1,0.9
W0,838,h2,0.7005899308665634
W0,839,h1,0.7
W0,839,h2,0.6634522463095925
W0,840,h1,0.6
W0,840,h2,0.6409282857261513
W0,841,h1,0.9
W0,841,h2,0.7356752234657725
W0,842,h1,0.9
W0,842,h2,0.6028098676293622
W0,843,h1,0.8
W0,843,h2,0.7351448725327302
W0,844,h1,0.9
W0,844,h2,0.6617585772004786
W0,845,h1,0.8
W0,845,h2,0.6028694475628833
W0,846,h1,0.9
W0,846,h2,0.5966699756339681
W0,847,h1,0.8
W0,847,h2,0.5288819758346037
W0,848,h1,0.8
W0,848,h2,0.664138347062284
W0,849,h1,0.6
W0,849,h2,0.5967855796429259
W0,850,h1,0.7
W0,850,h2,0.6695921383049868
W0,851,h1,0.6
W0,851,h2,0.6623421587063595
W0,852,h1,0.8
W0,852,h2,0.6326203977640377
W0,853,h1,0.8
W0,853,h2,0.6080212053246847
W0,854,h1,0.5
W0,854,h2,0.6688827585937754
W0,855,h1,0.7
W0,855,h2,0.6088863348555452
W0,856,h1,0.7
W0,856,h2,0.7020386419033048
W0,857,h1,0.7
W0,857,h2,0.6033300243660319
W0,858,h1,0.8
W0,858,h2,0.596941329462575
W0,859,h1,0.9
W0,859,h2,0.6343316617632987
W0,860,h1,0.8
W0,860,h2,0.7048067849676106
W0,861,h1,0.5
W0,861,h2,0.6091351377636078
W0,862,h1,0.7
W0,862,h2,0.6990752905356185
W0,863,h1,0.6
W0,863,h2,0.6742833192636395
W0,864,h1,0.7
W0,864,h2,0.5956120672704817
W0,865,h1,0.8
W0,865,h2,0.5647436287723198
W0,866,h1,0.9
W0,866,h2,0.6329615257225383
W0,867,h1,0.8
W0,867,h2,0.6382035430701551
W0,868,h1,0.8
W0,868,h2,0.6390686726010156
W0,869,h1,0.7
W0,869,h2,0.7541419246035057
W0,870,h1,0.6
W0,870,h2,0.6639202238065156
W0,871,h1,0.7
W0,871,h2,0.6993466443642254
W0,872,h1,0.8
W0,872,h2,0.6562022667109654
W0,873,h1,0.9
W0,873,h2,0.6635156710788038
W0,874,h1,0.7
W0,874,h2,0.7007167804049858
W0,875,h1,0.8
W0,875,h2,0.5016414898693674
W0,876,h1,0.6
W0,876,h2,0.6709950194626639
W0,877,h1,0.8
W0,877,h2,0.5367965565984701
W0,878,h1,0.6
W0,878,h2,0.6391384467309092
W0,879,h1,0.5
W0,879,h2,0.6374867626651693
W0,880,h1,1
W0,880,h2,0.6641690267145783
W0,881,h1,0.5
W0,881,h2,0.6950374652127402
W0,882,h1,0.8
W0,882,h2,0.5660235052272646
W0,883,h1,0.8
W0,883,h2,0.6647219285681649
W0,884,h1,0.8
W0,884,h2,0.7002488029080627
W0,885,h1,1
W0,885,h2,0.5120045853264912
W0,886,h1,0.8
W0,886,h2,0.6685416306352747
W0,887,h1,0.9
W0,887,h2,0.6346858744839468
W0,888,h1,0.4
W0,888,h2,0.6374867626651693
W0,889,h1,0.7
W0,889,h2,0.669071981568317
W0,890,h1,0.6
W0,890,h2,0.6261355329744527
W0,891,h1,0.6
W0,891,h2,0.5971901323706378
W0,892,h1,1
W0,892,h2,0.6261355329744527
W0,893,h1,0.7
W0,893,h2,0.6581253046053123
W0,894,h1,0.7
W0,894,h2,0.6634522463095925
W0,895,h1,0.5
W0,895,h2,0.6994164184941191
W0,896,h1,0.7
W0,896,h2,0.5715368764034885
W0,897,h1,0.8
W0,897,h2,0.5291709245533578
W0,898,h1,0.8
W0,898,h2,0.5312402461089569
W0,899,h1,0.8
W0,899,h2,0.706136047159704
W0,900,h1,0.5
W0,900,h2,0.6281219956380109
W0,901,h1,0.8
W0,901,h2,0.6016325104212278
W0,902,h1,0.8
W0,902,h2,0.6322194008944101
W0,903,h1,0.7
W0,903,h2,0.6325838078114308
W0,904,h1,0.7
W0,904,h2,0.6694765342960289
W0,905,h1,0.5
W0,905,h2,0.626198957743664
W0,906,h1,0.5
W0,906,h2,0.63577652796435
W0,907,h1,0.8
W0,907,h2,0.6018813133292905
W0,908,h1,0.8
W0,908,h2,0.730835693381245
W0,909,h1,0.6
W0,909,h2,0.5962654229062562
W0,910,h1,0.8
W0,910,h2,0.6703050738742824
W0,911,h1,0.7
W0,911,h2,0.5981186866707094
W0,912,h1,0.8
W0,912,h2,0.5293499533315268
W0,913,h1,0.6
W0,913,h2,0.6748669007695204
W0,914,h1,0.9
W0,914,h2,0.6707656506774311
W0,915,h1,0.5
W0,915,h2,0.5673200223024413
W0,916,h1,0.7
W0,916,h2,0.6029254716383201
W0,917,h1,0.8
W0,917,h2,0.6650341562454388
W0,918,h1,0.8
W0,918,h2,0.5482633902981446
W0,919,h1,0.7
W0,919,h2,0.6333333333333333
W0,920,h1,0.6
W0,920,h2,0.5912098350305829
W0,921,h1,1
W0,921,h2,0.7661986891697435
W0,922,h1,0.6
W0,922,h2,0.6020930872243764
W0,923,h1,0.8
W0,923,h2,0.7416033415660808
W0,924,h1,0.6
W0,924,h2,0.5599368438047091
W0,925,h1,0.7
W0,925,h2,0.6345395908226945
W0,926,h1,0.8
W0,926,h2,0.7312402461089569
W0,927,h1,0.8
W0,927,h2,0.7240751908669931
W0,928,h1,1
W0,928,h2,0.6645139995087691
W0,929,h1,0.5
W0,929,h2,0.7295987562395895
W0,930,h1,0.6
W0,930,h2,0.6397816081703113
W0,931,h1,0.6
W0,931,h2,0.7366306125824484
W0,932,h1,0.8
W0,932,h2,0.6690085567991058
W0,933,h1,1
W0,933,h2,0.6701298899318034
W0,934,h1,0.7
W0,934,h2,0.5374323173440977
W0,935,h1,0.8
W0,935,h2,0.6323451990997405
W0,936,h1,1
W0,936,h2,0.5968817495290539
W0,937,h1,0.6
W0,937,h2,0.6678946243601827
W0,938,h1,0.6
W0,938,h2,0.6707656506774311
W0,939,h1,0.7
W0,939,h2,0.5674161921885693
W0,940,h1,0.5
W0,940,h2,0.5953305192455021
W0,941,h1,0.8
W0,941,h2,0.6080212053246847
W0,942,h1,0.5
W0,942,h2,0.599176595034196
W0,943,h1,0.5
W0,943,h2,0.6706500466684732
W0,944,h1,0.8
W0,944,h2,0.5601856467127718
W0,945,h1,0.8
W0,945,h2,0.6096552945002776
W0,946,h1,0.8
W0,946,h2,0.5956120672704817
W0,947,h1,0.8
W0,947,h2,0.6281219956380109
W0,948,h1,0.7
W0,948,h2,0.53490626382104
W0,949,h1,0.8
W0,949,h2,0.6693535295932965
W0,950,h1,0.6
W0,950,h2,0.7060437221092661
W0,951,h1,0.5
W0,951,h2,0.5954964632615237
W0,952,h1,0.9
W0,952,h2,0.6642017718314952
W0,953,h1,1
W0,953,h2,0.5955560431950448
W0,954,h1,0.6
W0,954,h2,0.5357386482349837
W0,955,h1,0.9
W0,955,h2,0.5962654229062562
W0,956,h1,0.6
W0,956,h2,0.5735755183067933
W0,957,h1,0.5
W0,957,h2,0.6024976399520883
W0,958,h1,0.8
W0,958,h2,0.6694765342960289
W0,959,h1,0.8
W0,959,h2,0.669071981568317
W0,960,h1,0.7
W0,960,h2,0.6622787339371483
W0,961,h1,0.7
W0,961,h2,0.6686114047651684
W0,962,h1,0.7
W0,962,h2,0.5714734516342773
W0,963,h1,0.9
W0,963,h2,0.6561388419417541
W0,964,h1,0.3
W0,964,h2,0.6100598472279894
W0,965,h1,0.7
W0,965,h2,0.5674430270051736
W0,966,h1,0.6
W0,966,h2,0.6763219611669443
W0,967,h1,0.5
W0,967,h2,0.5664876378884975
W0,968,h1,0.8
W0,968,h2,0.5974389352787005
W0,969,h1,0.7
W0,969,h2,0.7044984021260268
W0,970,h1,0.7
W0,970,h2,0.5641600472664388
W0,971,h1,0.7
