Assembly,Community,ID1,ID2,RelativeAbundance_Tinit1,RelativeAbundance_Tinit2,RelativeAbundance_Tend1,RelativeAbundance_Tend2
self_assembly,W14,S418,S978,0.95,0.05,0.6558288807464606,0.3441711192535395
self_assembly,W14,S434,S552,0.05,0.95,0.43284557418543673,0.5671544258145633
self_assembly,W14,S434,S552,0.95,0.05,0.48927316897015855,0.5107268310298414
self_assembly,W14,S434,S754,0.05,0.95,0.5828675450484767,0.41713245495152323
self_assembly,W14,S434,S754,0.95,0.05,0.5865670565036513,0.4134329434963488
self_assembly,W14,S434,S978,0.05,0.95,0.6084080325723898,0.39159196742761015
self_assembly,W14,S434,S978,0.95,0.05,0.6194445798599262,0.38055542014007376
self_assembly,W14,S552,S754,0.05,0.95,0.9679859152399259,0.032014084760074016
self_assembly,W14,S552,S754,0.95,0.05,0.9997844208105777,0.00021557918942224777
self_assembly,W14,S552,S978,0.05,0.95,0.9413106743793339,0.05868932562066612
self_assembly,W14,S552,S978,0.95,0.05,0.9996227398072379,3.7726019276199373e-4
self_assembly,W14,S754,S978,0.05,0.95,0.025443441555525623,0.9745565584444744
self_assembly,W14,S754,S978,0.95,0.05,0.8985977528089888,0.10140224719101124
self_assembly,W15,S83,S225,0.05,0.95,0.007437587684738531,0.9925624123152614
self_assembly,W15,S83,S225,0.95,0.05,0.2279360734114744,0.7720639265885256
self_assembly,W15,S83,S295,0.05,0.95,0.31771240893610925,0.6822875910638907
self_assembly,W15,S83,S295,0.95,0.05,0.5114317587080497,0.4885682412919503
self_assembly,W15,S83,S302,0.05,0.95,0.06937559207924435,0.9306244079207557
self_assembly,W15,S83,S302,0.95,0.05,0.3055436419217959,0.6944563580782042
self_assembly,W15,S83,S572,0.05,0.95,0.4433826229478832,0.5566173770521169
self_assembly,W15,S83,S572,0.95,0.05,0.5290712805003903,0.4709287194996096
self_assembly,W15,S83,S644,0.05,0.95,0.36359802602063707,0.6364019739793629
self_assembly,W15,S83,S644,0.95,0.05,0.5258082813386273,0.4741917186613726
self_assembly,W15,S83,S978,0.05,0.95,0.48907749606073625,0.5109225039392636
self_assembly,W15,S83,S978,0.95,0.05,0.5236294896030246,0.4763705103969754
self_assembly,W15,S225,S295,0.05,0.95,0.5053287877391812,0.49467121226081884
self_assembly,W15,S225,S295,0.95,0.05,0.8313687059592141,0.16863129404078586
self_assembly,W15,S225,S302,0.05,0.95,0.04192000892508507,0.958079991074915
self_assembly,W15,S225,S302,0.95,0.05,0.48123428735025453,0.5187657126497455
self_assembly,W15,S225,S572,0.05,0.95,0.6500396350204921,0.34996036497950783
self_assembly,W15,S225,S572,0.95,0.05,0.6940159978399542,0.30598400216004595
self_assembly,W15,S225,S644,0.05,0.95,0.6201951194704143,0.3798048805295858
self_assembly,W15,S225,S644,0.95,0.05,0.6518748782409093,0.3481251217590906
self_assembly,W15,S225,S978,0.05,0.95,0.6392943885569254,0.3607056114430745
self_assembly,W15,S225,S978,0.95,0.05,0.6540299886597505,0.34597001134024946
self_assembly,W15,S295,S302,0.05,0.95,0.1422785088523148,0.8577214911476853
self_assembly,W15,S295,S302,0.95,0.05,0.4152895690534115,0.5847104309465885
self_assembly,W15,S295,S572,0.05,0.95,0.5595272198703463,0.4404727801296538
self_assembly,W15,S295,S572,0.95,0.05,0.6366714472109298,0.3633285527890702
self_assembly,W15,S295,S644,0.05,0.95,0.4367622778501328,0.5632377221498672
self_assembly,W15,S295,S644,0.95,0.05,0.5281025909447788,0.4718974090552211
self_assembly,W15,S295,S978,0.05,0.95,0.5064913344343863,0.4935086655656137
self_assembly,W15,S295,S978,0.95,0.05,0.540563027245632,0.45943697275436807
self_assembly,W15,S302,S572,0.05,0.95,0.6596750616046443,0.3403249383953556
self_assembly,W15,S302,S572,0.95,0.05,0.6753261931196834,0.32467380688031655
self_assembly,W15,S302,S644,0.05,0.95,0.657155539177917,0.34284446082208303
self_assembly,W15,S302,S644,0.95,0.05,0.6904000937065979,0.30959990629340206
self_assembly,W15,S302,S978,0.05,0.95,0.6508593704349859,0.3491406295650141
self_assembly,W15,S302,S978,0.95,0.05,0.660823056255528,0.33917694374447205
self_assembly,W15,S572,S644,0.05,0.95,0.014345793971704653,0.9856542060282953
self_assembly,W15,S572,S644,0.95,0.05,0.8224398915444148,0.1775601084555853
self_assembly,W15,S572,S978,0.05,0.95,0.18659363354734432,0.8134063664526556
self_assembly,W15,S572,S978,0.95,0.05,0.9866310160427807,0.013368983957219253
self_assembly,W15,S644,S978,0.05,0.95,0.48912251670518836,0.5108774832948118
self_assembly,W15,S644,S978,0.95,0.05,0.9959563028540036,0.00404369714599638
self_assembly,W16,S35,S305,0.05,0.95,0.3297120389099752,0.6702879610900248
self_assembly,W16,S35,S305,0.95,0.05,0.8411168123145996,0.15888318768540047
self_assembly,W16,S35,S348,0.05,0.95,0.30932921996574086,0.6906707800342591
self_assembly,W16,S35,S348,0.95,0.05,0.9077275329135661,0.09227246708643388
self_assembly,W16,S35,S351,0.05,0.95,0.029625647541784775,0.9703743524582152
self_assembly,W16,S35,S351,0.95,0.05,0.3888159252518809,0.6111840747481191
self_assembly,W16,S35,S386,0.05,0.95,0.24143108672142433,0.7585689132785758
self_assembly,W16,S35,S386,0.95,0.05,0.9271663598600577,0.07283364013994237
self_assembly,W16,S35,S409,0.05,0.95,0.07964074548683707,0.9203592545131629
self_assembly,W16,S35,S409,0.95,0.05,0.5660635667924083,0.4339364332075918
self_assembly,W16,S35,S464,0.05,0.95,0.28391932207112397,0.7160806779288761
self_assembly,W16,S35,S464,0.95,0.05,0.8573537483203059,0.14264625167969416
self_assembly,W16,S35,S572,0.05,0.95,0.5566272129674621,0.44337278703253785
self_assembly,W16,S35,S572,0.95,0.05,0.645214036376998,0.3547859636230021
self_assembly,W16,S35,S743,0.05,0.95,0.15981879954699887,0.8401812004530012
self_assembly,W16,S35,S743,0.95,0.05,0.4848523783739136,0.5151476216260864
self_assembly,W16,S35,S859,0.05,0.95,0.7443800223781913,0.25561997762180855
self_assembly,W16,S35,S859,0.95,0.05,0.7977857315060364,0.20221426849396362
self_assembly,W16,S305,S348,0.05,0.95,0.33544346812952086,0.6645565318704791
self_assembly,W16,S305,S348,0.95,0.05,0.7406885845761491,0.259311415423851
self_assembly,W16,S305,S351,0.05,0.95,0.14352364680922966,0.8564763531907703
self_assembly,W16,S305,S351,0.95,0.05,0.3385972481902297,0.6614027518097704
self_assembly,W16,S305,S386,0.05,0.95,0.16067690979229043,0.8393230902077096
self_assembly,W16,S305,S386,0.95,0.05,0.8277383651478584,0.17226163485214172
self_assembly,W16,S305,S409,0.05,0.95,0.1826308930129358,0.8173691069870641
self_assembly,W16,S305,S409,0.95,0.05,0.4447333789545718,0.5552666210454282
self_assembly,W16,S305,S464,0.05,0.95,0.35637221185025053,0.6436277881497494
self_assembly,W16,S305,S464,0.95,0.05,0.555635882924008,0.444364117075992
self_assembly,W16,S305,S572,0.05,0.95,0.48726940674755453,0.5127305932524456
self_assembly,W16,S305,S572,0.95,0.05,0.4976504353748115,0.5023495646251885
self_assembly,W16,S305,S743,0.05,0.95,0.2674944734490381,0.7325055265509618
self_assembly,W16,S305,S743,0.95,0.05,0.37811507101022085,0.6218849289897791
self_assembly,W16,S305,S859,0.05,0.95,0.5571688019424759,0.44283119805752413
self_assembly,W16,S305,S859,0.95,0.05,0.5621277226255742,0.4378722773744258
self_assembly,W16,S348,S351,0.05,0.95,0.062406619928743814,0.9375933800712561
self_assembly,W16,S348,S351,0.95,0.05,0.3167985473835993,0.6832014526164008
self_assembly,W16,S348,S386,0.05,0.95,0.0715381699370002,0.9284618300629998
self_assembly,W16,S348,S386,0.95,0.05,0.8401500537811242,0.15984994621887583
self_assembly,W16,S348,S409,0.05,0.95,0.09347625249051102,0.9065237475094889
self_assembly,W16,S348,S409,0.95,0.05,0.6317544103347689,0.3682455896652313
self_assembly,W16,S348,S464,0.05,0.95,0.23599580451903077,0.7640041954809692
self_assembly,W16,S348,S464,0.95,0.05,0.7429566265463615,0.2570433734536385
self_assembly,W16,S348,S572,0.05,0.95,0.5904104988080707,0.4095895011919293
self_assembly,W16,S348,S572,0.95,0.05,0.6472312703583062,0.3527687296416938
self_assembly,W16,S348,S743,0.05,0.95,0.11699031694798666,0.8830096830520132
self_assembly,W16,S348,S743,0.95,0.05,0.5844753426027809,0.4155246573972192
self_assembly,W16,S348,S859,0.05,0.95,0.736399217221135,0.26360078277886495
self_assembly,W16,S348,S859,0.95,0.05,0.7467853852237796,0.2532146147762204
self_assembly,W16,S351,S386,0.05,0.95,0.6456501970294029,0.3543498029705971
self_assembly,W16,S351,S386,0.95,0.05,0.8804951785730795,0.11950482142692045
self_assembly,W16,S351,S409,0.05,0.95,0.3969259517844675,0.6030740482155325
self_assembly,W16,S351,S409,0.95,0.05,0.7208971231693543,0.2791028768306457
self_assembly,W16,S351,S464,0.05,0.95,0.7196797405115203,0.28032025948847955
self_assembly,W16,S351,S464,0.95,0.05,0.9727370689655171,0.027262931034482754
self_assembly,W16,S351,S572,0.05,0.95,0.6451487596009534,0.35485124039904653
self_assembly,W16,S351,S572,0.95,0.05,0.6713519152058416,0.32864808479415847
self_assembly,W16,S351,S743,0.05,0.95,0.5333853617006181,0.46661463829938177
self_assembly,W16,S351,S743,0.95,0.05,0.6571686010723238,0.3428313989276761
self_assembly,W16,S351,S859,0.05,0.95,0.6947752339939359,0.30522476600606413
self_assembly,W16,S351,S859,0.95,0.05,0.697084750529526,0.302915249470474
self_assembly,W16,S386,S409,0.05,0.95,0.0478608945139869,0.9521391054860131
self_assembly,W16,S386,S409,0.95,0.05,0.648925925572792,0.351074074427208
self_assembly,W16,S386,S464,0.05,0.95,0.3507050889025138,0.6492949110974862
self_assembly,W16,S386,S464,0.95,0.05,0.817998244073749,0.18200175592625112
self_assembly,W16,S386,S572,0.05,0.95,0.6188813804453532,0.3811186195546467
self_assembly,W16,S386,S572,0.95,0.05,0.6568179746226971,0.34318202537730297
self_assembly,W16,S386,S743,0.05,0.95,0.26372243580286553,0.7362775641971344
self_assembly,W16,S386,S743,0.95,0.05,0.5490019825935011,0.45099801740649886
self_assembly,W16,S386,S859,0.05,0.95,0.7371329821427082,0.26286701785729194
self_assembly,W16,S386,S859,0.95,0.05,0.7757985360869638,0.2242014639130362
self_assembly,W16,S409,S464,0.05,0.95,0.4999854021702107,0.5000145978297893
self_assembly,W16,S409,S464,0.95,0.05,0.7455151888341544,0.25448481116584565
self_assembly,W16,S409,S572,0.05,0.95,0.5350018101099404,0.4649981898900596
self_assembly,W16,S409,S572,0.95,0.05,0.5648372021903879,0.43516279780961215
self_assembly,W16,S409,S743,0.05,0.95,0.2917656667656668,0.7082343332343333
self_assembly,W16,S409,S743,0.95,0.05,0.4619542619542619,0.5380457380457381
self_assembly,W16,S409,S859,0.05,0.95,0.6178115671822019,0.382188432817798
self_assembly,W16,S409,S859,0.95,0.05,0.6476781569004535,0.35232184309954634
self_assembly,W16,S464,S572,0.05,0.95,0.5954904691366785,0.4045095308633215
self_assembly,W16,S464,S572,0.95,0.05,0.778956526370924,0.22104347362907592
self_assembly,W16,S464,S743,0.05,0.95,0.027945456505335777,0.9720545434946644
self_assembly,W16,S464,S743,0.95,0.05,0.5731441339588546,0.42685586604114556
self_assembly,W16,S464,S859,0.05,0.95,0.8390557557164771,0.160944244283523
self_assembly,W16,S464,S859,0.95,0.05,0.8766133933998356,0.12338660660016446
self_assembly,W16,S572,S743,0.05,0.95,5.753067553597915e-4,0.9994246932446401
self_assembly,W16,S572,S743,0.95,0.05,0.09346886318495151,0.9065311368150484
self_assembly,W16,S572,S859,0.05,0.95,0.9821165787301245,0.017883421269875452
self_assembly,W16,S572,S859,0.95,0.05,0.9998654141207504,1.3458587924954912e-4
self_assembly,W16,S743,S859,0.05,0.95,0.9994786235662149,5.213764337851929e-4
self_assembly,W16,S743,S859,0.95,0.05,0.9999910108319475,8.989168052496742e-6
self_assembly,W17,S29,S88,0.05,0.95,0.14467582974621485,0.8553241702537853
self_assembly,W17,S29,S88,0.95,0.05,0.7970957550876405,0.20290424491235948
self_assembly,W17,S29,S247,0.05,0.95,0.027241134813855167,0.972758865186145
self_assembly,W17,S29,S247,0.95,0.05,0.6040130394751031,0.39598696052489696
self_assembly,W17,S29,S277,0.05,0.95,0.29885351572110413,0.7011464842788958
self_assembly,W17,S29,S277,0.95,0.05,0.9468639804803048,0.053136019519695175
self_assembly,W17,S29,S305,0.05,0.95,0.2666069037514468,0.7333930962485532
self_assembly,W17,S29,S305,0.95,0.05,0.8738393605138229,0.12616063948617703
self_assembly,W17,S29,S360,0.05,0.95,0.28926871295917567,0.7107312870408243
self_assembly,W17,S29,S360,0.95,0.05,0.9586925108376102,0.04130748916238975
self_assembly,W17,S29,S459,0.05,0.95,0.36963416634767865,0.6303658336523212
self_assembly,W17,S29,S459,0.95,0.05,0.9908377072572367,0.009162292742763208
self_assembly,W17,S29,S502,0.05,0.95,0.5286199160098948,0.47138008399010534
self_assembly,W17,S29,S502,0.95,0.05,0.8140057873822171,0.18599421261778287
self_assembly,W17,S29,S520,0.05,0.95,0.6995457755521316,0.3004542244478685
self_assembly,W17,S29,S520,0.95,0.05,0.7760643058041422,0.22393569419585782
self_assembly,W17,S29,S523,0.05,0.95,0.9517437244743454,0.04825627552565456
self_assembly,W17,S29,S523,0.95,0.05,0.995024792838364,0.004975207161635995
self_assembly,W17,S88,S247,0.05,0.95,0.1512208162537872,0.8487791837462128
self_assembly,W17,S88,S247,0.95,0.05,0.5764541455995397,0.4235458544004604
self_assembly,W17,S88,S277,0.05,0.95,0.4160492399647778,0.5839507600352222
self_assembly,W17,S88,S277,0.95,0.05,0.906829923186731,0.09317007681326898
self_assembly,W17,S88,S305,0.05,0.95,0.38529663941111275,0.6147033605888873
self_assembly,W17,S88,S305,0.95,0.05,0.768818370852545,0.23118162914745505
self_assembly,W17,S88,S360,0.05,0.95,0.5980829019601701,0.4019170980398299
self_assembly,W17,S88,S360,0.95,0.05,0.9465466169062641,0.05345338309373587
self_assembly,W17,S88,S459,0.05,0.95,0.3771984706291276,0.6228015293708725
self_assembly,W17,S88,S459,0.95,0.05,0.9485570679215368,0.05144293207846312
self_assembly,W17,S88,S502,0.05,0.95,0.45080035477467584,0.5491996452253242
self_assembly,W17,S88,S502,0.95,0.05,0.7164452361513151,0.283554763848685
self_assembly,W17,S88,S520,0.05,0.95,0.5914915088799001,0.4085084911201
self_assembly,W17,S88,S520,0.95,0.05,0.6487777558147196,0.3512222441852803
self_assembly,W17,S88,S523,0.05,0.95,0.8540318413346785,0.14596815866532148
self_assembly,W17,S88,S523,0.95,0.05,0.9269144321603038,0.07308556783969611
self_assembly,W17,S247,S277,0.05,0.95,0.6435077899390352,0.35649221006096476
self_assembly,W17,S247,S277,0.95,0.05,0.9660664517425455,0.03393354825745464
self_assembly,W17,S247,S305,0.05,0.95,0.49350410024877917,0.5064958997512209
self_assembly,W17,S247,S305,0.95,0.05,0.9456185567010309,0.054381443298969066
self_assembly,W17,S247,S360,0.05,0.95,0.6095797043482519,0.3904202956517481
self_assembly,W17,S247,S360,0.95,0.05,0.9803775175890874,0.0196224824109127
self_assembly,W17,S247,S459,0.05,0.95,0.8001068716764201,0.19989312832357986
self_assembly,W17,S247,S459,0.95,0.05,0.9940993569359056,0.005900643064094409
self_assembly,W17,S247,S502,0.05,0.95,0.6792662325817478,0.32073376741825216
self_assembly,W17,S247,S502,0.95,0.05,0.7344799551665075,0.2655200448334925
self_assembly,W17,S247,S520,0.05,0.95,0.7618322057047218,0.23816779429527815
self_assembly,W17,S247,S520,0.95,0.05,0.7998257011567105,0.2001742988432895
self_assembly,W17,S247,S523,0.05,0.95,0.7906595593572204,0.20934044064277968
self_assembly,W17,S247,S523,0.95,0.05,0.7926657924316224,0.2073342075683777
self_assembly,W17,S277,S305,0.05,0.95,0.4328153466938163,0.5671846533061837
self_assembly,W17,S277,S305,0.95,0.05,0.6523817956437046,0.34761820435629537
self_assembly,W17,S277,S360,0.05,0.95,0.417602644864406,0.5823973551355939
self_assembly,W17,S277,S360,0.95,0.05,0.8070862537257256,0.19291374627427443
self_assembly,W17,S277,S459,0.05,0.95,0.19266689389881678,0.8073331061011833
self_assembly,W17,S277,S459,0.95,0.05,0.8932355511970496,0.10676444880295052
self_assembly,W17,S277,S502,0.05,0.95,0.21939323347953482,0.7806067665204651
self_assembly,W17,S277,S502,0.95,0.05,0.5554388834166558,0.44456111658334413
self_assembly,W17,S277,S520,0.05,0.95,0.5907531237572025,0.40924687624279754
self_assembly,W17,S277,S520,0.95,0.05,0.6333982022055417,0.3666017977944584
self_assembly,W17,S277,S523,0.05,0.95,0.7785214394149155,0.22147856058508456
self_assembly,W17,S277,S523,0.95,0.05,0.8388654491094523,0.1611345508905477
self_assembly,W17,S305,S360,0.05,0.95,0.44185818687670214,0.5581418131232979
self_assembly,W17,S305,S360,0.95,0.05,0.8451212471131639,0.154878752886836
self_assembly,W17,S305,S459,0.05,0.95,0.3905232025765437,0.6094767974234562
self_assembly,W17,S305,S459,0.95,0.05,0.9209048261679841,0.07909517383201595
self_assembly,W17,S305,S502,0.05,0.95,0.42300107826661354,0.5769989217333864
self_assembly,W17,S305,S502,0.95,0.05,0.47859387274155535,0.5214061272584446
self_assembly,W17,S305,S520,0.05,0.95,0.5122787146163084,0.48772128538369147
self_assembly,W17,S305,S520,0.95,0.05,0.5286217697729052,0.4713782302270948
self_assembly,W17,S305,S523,0.05,0.95,0.5816076509642744,0.4183923490357256
self_assembly,W17,S305,S523,0.95,0.05,0.5817418366842859,0.4182581633157141
self_assembly,W17,S360,S459,0.05,0.95,0.28698916289939813,0.7130108371006018
self_assembly,W17,S360,S459,0.95,0.05,0.7373209743773579,0.26267902562264217
self_assembly,W17,S360,S502,0.05,0.95,0.29883414630092825,0.7011658536990718
self_assembly,W17,S360,S502,0.95,0.05,0.4150662786938248,0.5849337213061753
self_assembly,W17,S360,S520,0.05,0.95,0.4982041340596085,0.5017958659403915
self_assembly,W17,S360,S520,0.95,0.05,0.519284997748833,0.4807150022511671
self_assembly,W17,S360,S523,0.05,0.95,0.6633113960202404,0.3366886039797597
self_assembly,W17,S360,S523,0.95,0.05,0.6651066042641706,0.3348933957358295
self_assembly,W17,S459,S502,0.05,0.95,0.07950785958261056,0.9204921404173894
self_assembly,W17,S459,S502,0.95,0.05,0.5423617286146186,0.4576382713853815
self_assembly,W17,S459,S520,0.05,0.95,0.45377616818302274,0.5462238318169773
self_assembly,W17,S459,S520,0.95,0.05,0.6400936301254038,0.3599063698745961
self_assembly,W17,S459,S523,0.05,0.95,0.8831686841983211,0.11683131580167896
self_assembly,W17,S459,S523,0.95,0.05,0.9709467052123052,0.029053294787694847
self_assembly,W17,S502,S520,0.05,0.95,0.7578635602527861,0.24213643974721377
self_assembly,W17,S502,S520,0.95,0.05,0.998505298985224,0.0014947010147759296
self_assembly,W17,S502,S523,0.05,0.95,0.9999909956959426,9.00430405733941e-6
self_assembly,W17,S502,S523,0.95,0.05,1,0
self_assembly,W17,S520,S523,0.05,0.95,0.9999550108873653,4.49891126347424e-5
self_assembly,W17,S520,S523,0.95,0.05,1,0
self_assembly,W18,S104,S149,0.05,0.95,0.7345052250684646,0.2654947749315353
self_assembly,W18,S104,S149,0.95,0.05,0.969743369235771,0.03025663076422901
self_assembly,W18,S104,S246,0.05,0.95,0.6650005266534526,0.3349994733465476
self_assembly,W18,S104,S246,0.95,0.05,0.8090357727241552,0.19096422727584483
self_assembly,W18,S104,S305,0.05,0.95,0.7505499999999999,0.24944999999999998
self_assembly,W18,S104,S305,0.95,0.05,0.8671743406122345,0.1328256593877654
self_assembly,W18,S104,S344,0.05,0.95,0.7336964590602034,0.2663035409397966
self_assembly,W18,S104,S344,0.95,0.05,0.74383970679888,0.25616029320112
self_assembly,W18,S104,S364,0.05,0.95,0.5590208838885211,0.4409791161114788
self_assembly,W18,S104,S364,0.95,0.05,0.895721518216775,0.10427848178322495
self_assembly,W18,S104,S409,0.05,0.95,0.7057734546595544,0.29422654534044557
self_assembly,W18,S104,S409,0.95,0.05,0.9877077507097818,0.012292249290218306
self_assembly,W18,S104,S572,0.05,0.95,0.5953045882816147,0.40469541171838513
self_assembly,W18,S104,S572,0.95,0.05,0.6100337268128162,0.38996627318718385
self_assembly,W18,S104,S588,0.05,0.95,0.6180959701328648,0.3819040298671351
self_assembly,W18,S104,S588,0.95,0.05,0.6195836193090826,0.3804163806909174
self_assembly,W18,S104,S600,0.05,0.95,0.6686407400936152,0.33135925990638476
self_assembly,W18,S104,S600,0.95,0.05,0.6699683625795533,0.33003163742044656
self_assembly,W18,S104,S643,0.05,0.95,0.6373713017887104,0.3626286982112897
self_assembly,W18,S104,S643,0.95,0.05,0.6480730409249403,0.3519269590750596
self_assembly,W18,S104,S851,0.05,0.95,0.6318488775323965,0.3681511224676036
self_assembly,W18,S104,S851,0.95,0.05,0.6335593622516497,0.3664406377483504
self_assembly,W18,S104,S975,0.05,0.95,0.6457556974588491,0.3542443025411509
self_assembly,W18,S104,S975,0.95,0.05,0.6717262912387616,0.3282737087612384
self_assembly,W18,S149,S246,0.05,0.95,0.17055257105978383,0.8294474289402161
self_assembly,W18,S149,S246,0.95,0.05,0.7415243707621854,0.25847562923781464
self_assembly,W18,S149,S305,0.05,0.95,0.2671089637268335,0.7328910362731665
self_assembly,W18,S149,S305,0.95,0.05,0.919434287554705,0.08056571244529488
self_assembly,W18,S149,S344,0.05,0.95,0.7944821703351843,0.2055178296648157
self_assembly,W18,S149,S344,0.95,0.05,0.8180097577388964,0.18199024226110364
self_assembly,W18,S149,S364,0.05,0.95,0.2843833261710357,0.7156166738289643
self_assembly,W18,S149,S364,0.95,0.05,0.6900015295977159,0.30999847040228423
self_assembly,W18,S149,S409,0.05,0.95,0.34710791756525444,0.6528920824347456
self_assembly,W18,S149,S409,0.95,0.05,0.738080684596577,0.26191931540342295
self_assembly,W18,S149,S572,0.05,0.95,0.6905640312487219,0.3094359687512782
self_assembly,W18,S149,S572,0.95,0.05,0.7086237361342888,0.2913762638657112
self_assembly,W18,S149,S588,0.05,0.95,0.7455545699427892,0.25444543005721076
self_assembly,W18,S149,S588,0.95,0.05,0.7484960722862143,0.25150392771378566
self_assembly,W18,S149,S600,0.05,0.95,0.7654962204340405,0.23450377956595952
self_assembly,W18,S149,S600,0.95,0.05,0.7673800269949426,0.2326199730050575
self_assembly,W18,S149,S643,0.05,0.95,0.6900097104015537,0.3099902895984463
self_assembly,W18,S149,S643,0.95,0.05,0.703773538702647,0.29622646129735286
self_assembly,W18,S149,S851,0.05,0.95,0.7482843854685011,0.25171561453149904
self_assembly,W18,S149,S851,0.95,0.05,0.7539208668206814,0.24607913317931865
self_assembly,W18,S149,S975,0.05,0.95,0.7069260700389105,0.2930739299610895
self_assembly,W18,S149,S975,0.95,0.05,0.717401281820119,0.28259871817988097
self_assembly,W18,S246,S305,0.05,0.95,0.4707166242269916,0.5292833757730083
self_assembly,W18,S246,S305,0.95,0.05,0.9410035849003622,0.05899641509963776
self_assembly,W18,S246,S344,0.05,0.95,0.8066716878021438,0.19332831219785607
self_assembly,W18,S246,S344,0.95,0.05,0.8908581591818586,0.1091418408181414
self_assembly,W18,S246,S364,0.05,0.95,0.03937225652189429,0.9606277434781056
self_assembly,W18,S246,S364,0.95,0.05,0.6524597799992833,0.3475402200007166
self_assembly,W18,S246,S409,0.05,0.95,0.48181030538438324,0.5181896946156167
self_assembly,W18,S246,S409,0.95,0.05,0.8660912776252125,0.13390872237478751
self_assembly,W18,S246,S572,0.05,0.95,0.6633936066032456,0.33660639339675436
self_assembly,W18,S246,S572,0.95,0.05,0.7160748644393913,0.28392513556060867
self_assembly,W18,S246,S588,0.05,0.95,0.8338853013395784,0.16611469866042172
self_assembly,W18,S246,S588,0.95,0.05,0.8939360451238165,0.10606395487618359
self_assembly,W18,S246,S600,0.05,0.95,0.9247712030494273,0.07522879695057266
self_assembly,W18,S246,S600,0.95,0.05,0.9742178527128222,0.02578214728717784
self_assembly,W18,S246,S643,0.05,0.95,0.7174468973435625,0.2825531026564375
self_assembly,W18,S246,S643,0.95,0.05,0.7556824115005744,0.2443175884994257
self_assembly,W18,S246,S851,0.05,0.95,0.8040500556947925,0.19594994430520743
self_assembly,W18,S246,S851,0.95,0.05,0.8385945002182453,0.16140549978175467
self_assembly,W18,S246,S975,0.05,0.95,0.7198230150037379,0.2801769849962621
self_assembly,W18,S246,S975,0.95,0.05,0.747883308124272,0.252116691875728
self_assembly,W18,S305,S344,0.05,0.95,0.5847572767392275,0.41524272326077255
self_assembly,W18,S305,S344,0.95,0.05,0.610686410240976,0.3893135897590241
self_assembly,W18,S305,S364,0.05,0.95,0.10837034262578699,0.891629657374213
self_assembly,W18,S305,S364,0.95,0.05,0.41609579071978886,0.5839042092802111
self_assembly,W18,S305,S409,0.05,0.95,0.1826308930129358,0.8173691069870641
self_assembly,W18,S305,S409,0.95,0.05,0.4447333789545718,0.5552666210454282
self_assembly,W18,S305,S572,0.05,0.95,0.48726940674755453,0.5127305932524456
self_assembly,W18,S305,S572,0.95,0.05,0.4976504353748115,0.5023495646251885
self_assembly,W18,S305,S588,0.05,0.95,0.5907415319495642,0.4092584680504357
self_assembly,W18,S305,S588,0.95,0.05,0.5933815781625876,0.40661842183741226
self_assembly,W18,S305,S600,0.05,0.95,0.6088044962498268,0.3911955037501732
self_assembly,W18,S305,S600,0.95,0.05,0.6089589455873186,0.3910410544126815
self_assembly,W18,S305,S643,0.05,0.95,0.5126924839820169,0.487307516017983
self_assembly,W18,S305,S643,0.95,0.05,0.5178689932466722,0.48213100675332793
self_assembly,W18,S305,S851,0.05,0.95,0.5795970320085251,0.4204029679914749
self_assembly,W18,S305,S851,0.95,0.05,0.5812707247749882,0.41872927522501185
self_assembly,W18,S305,S975,0.05,0.95,0.5104590666393355,0.4895409333606645
self_assembly,W18,S305,S975,0.95,0.05,0.5145078276835331,0.4854921723164669
self_assembly,W18,S344,S364,0.05,0.95,0.018900572341275124,0.9810994276587249
self_assembly,W18,S344,S364,0.95,0.05,0.08203459644689819,0.9179654035531019
self_assembly,W18,S344,S409,0.05,0.95,0.23120436823926035,0.7687956317607396
self_assembly,W18,S344,S409,0.95,0.05,0.36427452516154296,0.635725474838457
self_assembly,W18,S344,S572,0.05,0.95,0.034198522154346836,0.9658014778456532
self_assembly,W18,S344,S572,0.95,0.05,0.48476425279577173,0.5152357472042284
self_assembly,W18,S344,S588,0.05,0.95,0.7950515527805967,0.2049484472194034
self_assembly,W18,S344,S588,0.95,0.05,0.8650902409019419,0.13490975909805816
self_assembly,W18,S344,S600,0.05,0.95,0.842924033075078,0.157075966924922
self_assembly,W18,S344,S600,0.95,0.05,0.8746299187166927,0.12537008128330732
self_assembly,W18,S344,S643,0.05,0.95,0.2208075168516375,0.7791924831483624
self_assembly,W18,S344,S643,0.95,0.05,0.7015292104312876,0.2984707895687124
self_assembly,W18,S344,S851,0.05,0.95,0.8113297118931623,0.18867028810683767
self_assembly,W18,S344,S851,0.95,0.05,0.8964254699931935,0.10357453000680637
self_assembly,W18,S344,S975,0.05,0.95,0.28273168442138613,0.7172683155786139
self_assembly,W18,S344,S975,0.95,0.05,0.6743659455774852,0.3256340544225149
self_assembly,W18,S364,S409,0.05,0.95,0.5557389037859326,0.4442610962140674
self_assembly,W18,S364,S409,0.95,0.05,0.9443648243263693,0.0556351756736307
self_assembly,W18,S364,S572,0.05,0.95,0.6859438289878651,0.3140561710121349
self_assembly,W18,S364,S572,0.95,0.05,0.7716835337439856,0.2283164662560144
self_assembly,W18,S364,S588,0.05,0.95,0.8535910667456222,0.14640893325437782
