Assembly,Community,ID1,ID2,Isolate1MeasuredFreq,Assembly1,Family1,Isolate1,Assembly2,Family2,Isolate2
self_assembly,W13,S255,S389,0.9731922313168984,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W13,S255,S502,0.6941614634680687,self_assembly,F0,3,self_assembly,F1,6
self_assembly,W13,S255,S502,0.7807717482779042,self_assembly,F0,3,self_assembly,F1,6
self_assembly,W13,S255,S515,0.8059343531401337,self_assembly,F0,3,self_assembly,F1,7
self_assembly,W13,S255,S515,0.831854255744563,self_assembly,F0,3,self_assembly,F1,7
self_assembly,W13,S255,S726,0.751558016845093,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W13,S255,S726,0.7794386327369159,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W13,S255,S978,0.7198202170700952,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W13,S255,S978,0.747766805895478,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W13,S359,S389,0.48208985869747817,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W13,S359,S389,0.8626141248899082,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W13,S359,S502,0.11358983032741646,self_assembly,F0,4,self_assembly,F1,6
self_assembly,W13,S359,S502,0.8213724774380874,self_assembly,F0,4,self_assembly,F1,6
self_assembly,W13,S359,S515,0.8462228313747387,self_assembly,F0,4,self_assembly,F1,7
self_assembly,W13,S359,S515,0.9540569198795436,self_assembly,F0,4,self_assembly,F1,7
self_assembly,W13,S359,S726,0.9136579301245783,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W13,S359,S726,0.9940622737146995,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W13,S359,S978,0.6196455074293318,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W13,S359,S978,0.8268697358184216,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W13,S389,S502,0.2638900504585877,self_assembly,F0,5,self_assembly,F1,6
self_assembly,W13,S389,S502,0.5486928355119408,self_assembly,F0,5,self_assembly,F1,6
self_assembly,W13,S389,S515,0.6304097639287821,self_assembly,F0,5,self_assembly,F1,7
self_assembly,W13,S389,S515,0.6714769891136512,self_assembly,F0,5,self_assembly,F1,7
self_assembly,W13,S389,S726,0.625158351787562,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W13,S389,S726,0.6714898751544757,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W13,S389,S978,0.4913604747683882,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W13,S389,S978,0.5706996312663065,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W13,S502,S515,0.9977939455059518,self_assembly,F1,6,self_assembly,F1,7
self_assembly,W13,S502,S515,0.9999819913918854,self_assembly,F1,6,self_assembly,F1,7
self_assembly,W13,S502,S726,0.9912390488110138,self_assembly,F1,6,self_assembly,F1,8
self_assembly,W13,S502,S726,0.9999279662161554,self_assembly,F1,6,self_assembly,F1,8
self_assembly,W13,S502,S978,0.8211582594609189,self_assembly,F1,6,self_assembly,F1,9
self_assembly,W13,S502,S978,0.9989104890193501,self_assembly,F1,6,self_assembly,F1,9
self_assembly,W13,S515,S726,0.008368651677322033,self_assembly,F1,7,self_assembly,F1,8
self_assembly,W13,S515,S726,0.712260464113414,self_assembly,F1,7,self_assembly,F1,8
self_assembly,W13,S515,S978,3.6824803750740983e-4,self_assembly,F1,7,self_assembly,F1,9
self_assembly,W13,S515,S978,0.05686288598681493,self_assembly,F1,7,self_assembly,F1,9
self_assembly,W13,S726,S978,0.0016526253390576446,self_assembly,F1,8,self_assembly,F1,9
self_assembly,W13,S726,S978,0.266177553476176,self_assembly,F1,8,self_assembly,F1,9
self_assembly,W14,S257,S295,0.53843751829661,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W14,S257,S295,0.9383765733367583,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W14,S257,S379,0.2455430135261561,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W14,S257,S379,0.7851681829563476,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W14,S257,S418,0.5833048777284547,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W14,S257,S418,0.9819807498333134,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W14,S257,S434,0.2509140647605019,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W14,S257,S434,0.8231695515706389,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W14,S257,S552,0.3683138734257505,self_assembly,F0,1,self_assembly,F1,6
self_assembly,W14,S257,S552,0.5752765285037073,self_assembly,F0,1,self_assembly,F1,6
self_assembly,W14,S257,S754,0.6977542233589634,self_assembly,F0,1,self_assembly,F1,7
self_assembly,W14,S257,S754,0.74299948737665,self_assembly,F0,1,self_assembly,F1,7
self_assembly,W14,S257,S978,0.7167119510768072,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W14,S257,S978,0.7609629991276021,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W14,S295,S379,0.09095764764386816,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W14,S295,S379,0.6096828332282168,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W14,S295,S418,0.26441478439425053,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W14,S295,S418,0.8161375188981347,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W14,S295,S434,0.3263776634827332,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W14,S295,S434,0.5895162355139807,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W14,S295,S552,0.1660904912054097,self_assembly,F0,2,self_assembly,F1,6
self_assembly,W14,S295,S552,0.4779411764705882,self_assembly,F0,2,self_assembly,F1,6
self_assembly,W14,S295,S754,0.5311961682282258,self_assembly,F0,2,self_assembly,F1,7
self_assembly,W14,S295,S754,0.5545093734166525,self_assembly,F0,2,self_assembly,F1,7
self_assembly,W14,S295,S978,0.50649662886113,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W14,S295,S978,0.540563027245632,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W14,S379,S418,0.3972424935555313,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W14,S379,S418,0.984480696725427,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W14,S379,S434,0.34165410944159813,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W14,S379,S434,0.6084600120632534,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W14,S379,S552,0.23641686287499664,self_assembly,F0,3,self_assembly,F1,6
self_assembly,W14,S379,S552,0.6581881223328591,self_assembly,F0,3,self_assembly,F1,6
self_assembly,W14,S379,S754,0.8449493480043379,self_assembly,F0,3,self_assembly,F1,7
self_assembly,W14,S379,S754,0.8990350629153117,self_assembly,F0,3,self_assembly,F1,7
self_assembly,W14,S379,S978,0.7685694848166245,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W14,S379,S978,0.8470125217299225,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W14,S418,S434,0.27616770452893313,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W14,S418,S434,0.4380821821505149,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W14,S418,S552,0.09012419531968464,self_assembly,F0,4,self_assembly,F1,6
self_assembly,W14,S418,S552,0.4386433060636916,self_assembly,F0,4,self_assembly,F1,6
self_assembly,W14,S418,S754,0.6280045550105116,self_assembly,F0,4,self_assembly,F1,7
self_assembly,W14,S418,S754,0.669955880676087,self_assembly,F0,4,self_assembly,F1,7
self_assembly,W14,S418,S978,0.6029866927798275,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W14,S418,S978,0.6558288807464606,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W14,S434,S552,0.43284557418543673,self_assembly,F0,5,self_assembly,F1,6
self_assembly,W14,S434,S552,0.48927316897015855,self_assembly,F0,5,self_assembly,F1,6
self_assembly,W14,S434,S754,0.5828675450484767,self_assembly,F0,5,self_assembly,F1,7
self_assembly,W14,S434,S754,0.5865670565036513,self_assembly,F0,5,self_assembly,F1,7
self_assembly,W14,S434,S978,0.6084080325723898,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W14,S434,S978,0.6194445798599262,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W14,S552,S754,0.9679859152399259,self_assembly,F1,6,self_assembly,F1,7
self_assembly,W14,S552,S754,0.9997844208105777,self_assembly,F1,6,self_assembly,F1,7
self_assembly,W14,S552,S978,0.9413106743793339,self_assembly,F1,6,self_assembly,F1,8
self_assembly,W14,S552,S978,0.9996227398072379,self_assembly,F1,6,self_assembly,F1,8
self_assembly,W14,S754,S978,0.025443441555525623,self_assembly,F1,7,self_assembly,F1,8
self_assembly,W14,S754,S978,0.8985977528089888,self_assembly,F1,7,self_assembly,F1,8
self_assembly,W15,S83,S225,0.007437587684738531,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W15,S83,S225,0.2279360734114744,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W15,S83,S295,0.31771240893610925,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W15,S83,S295,0.5114317587080497,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W15,S83,S302,0.06937559207924435,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W15,S83,S302,0.3055436419217959,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W15,S83,S572,0.4433826229478832,self_assembly,F0,1,self_assembly,F1,5
self_assembly,W15,S83,S572,0.5290712805003903,self_assembly,F0,1,self_assembly,F1,5
self_assembly,W15,S83,S644,0.36359802602063707,self_assembly,F0,1,self_assembly,F1,6
self_assembly,W15,S83,S644,0.5258082813386273,self_assembly,F0,1,self_assembly,F1,6
self_assembly,W15,S83,S978,0.48907749606073625,self_assembly,F0,1,self_assembly,F1,7
self_assembly,W15,S83,S978,0.5236294896030246,self_assembly,F0,1,self_assembly,F1,7
self_assembly,W15,S225,S295,0.5053287877391812,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W15,S225,S295,0.8313687059592141,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W15,S225,S302,0.04192000892508507,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W15,S225,S302,0.48123428735025453,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W15,S225,S572,0.6500396350204921,self_assembly,F0,2,self_assembly,F1,5
self_assembly,W15,S225,S572,0.6940159978399542,self_assembly,F0,2,self_assembly,F1,5
self_assembly,W15,S225,S644,0.6201951194704143,self_assembly,F0,2,self_assembly,F1,6
self_assembly,W15,S225,S644,0.6518748782409093,self_assembly,F0,2,self_assembly,F1,6
self_assembly,W15,S225,S978,0.6392943885569254,self_assembly,F0,2,self_assembly,F1,7
self_assembly,W15,S225,S978,0.6540299886597505,self_assembly,F0,2,self_assembly,F1,7
self_assembly,W15,S295,S302,0.1422785088523148,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W15,S295,S302,0.4152895690534115,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W15,S295,S572,0.5595272198703463,self_assembly,F0,3,self_assembly,F1,5
self_assembly,W15,S295,S572,0.6366714472109298,self_assembly,F0,3,self_assembly,F1,5
self_assembly,W15,S295,S644,0.4367622778501328,self_assembly,F0,3,self_assembly,F1,6
self_assembly,W15,S295,S644,0.5281025909447788,self_assembly,F0,3,self_assembly,F1,6
self_assembly,W15,S295,S978,0.5064913344343863,self_assembly,F0,3,self_assembly,F1,7
self_assembly,W15,S295,S978,0.540563027245632,self_assembly,F0,3,self_assembly,F1,7
self_assembly,W15,S302,S572,0.6596750616046443,self_assembly,F0,4,self_assembly,F1,5
self_assembly,W15,S302,S572,0.6753261931196834,self_assembly,F0,4,self_assembly,F1,5
self_assembly,W15,S302,S644,0.657155539177917,self_assembly,F0,4,self_assembly,F1,6
self_assembly,W15,S302,S644,0.6904000937065979,self_assembly,F0,4,self_assembly,F1,6
self_assembly,W15,S302,S978,0.6508593704349859,self_assembly,F0,4,self_assembly,F1,7
self_assembly,W15,S302,S978,0.660823056255528,self_assembly,F0,4,self_assembly,F1,7
self_assembly,W15,S572,S644,0.014345793971704653,self_assembly,F1,5,self_assembly,F1,6
self_assembly,W15,S572,S644,0.8224398915444148,self_assembly,F1,5,self_assembly,F1,6
self_assembly,W15,S572,S978,0.18659363354734432,self_assembly,F1,5,self_assembly,F1,7
self_assembly,W15,S572,S978,0.9866310160427807,self_assembly,F1,5,self_assembly,F1,7
self_assembly,W15,S644,S978,0.48912251670518836,self_assembly,F1,6,self_assembly,F1,7
self_assembly,W15,S644,S978,0.9959563028540036,self_assembly,F1,6,self_assembly,F1,7
self_assembly,W16,S35,S305,0.3297120389099752,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W16,S35,S305,0.8411168123145996,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W16,S35,S348,0.30932921996574086,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W16,S35,S348,0.9077275329135661,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W16,S35,S351,0.029625647541784775,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W16,S35,S351,0.3888159252518809,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W16,S35,S386,0.24143108672142433,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W16,S35,S386,0.9271663598600577,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W16,S35,S409,0.07964074548683707,self_assembly,F0,1,self_assembly,F0,6
self_assembly,W16,S35,S409,0.5660635667924083,self_assembly,F0,1,self_assembly,F0,6
self_assembly,W16,S35,S464,0.28391932207112397,self_assembly,F0,1,self_assembly,F0,7
self_assembly,W16,S35,S464,0.8573537483203059,self_assembly,F0,1,self_assembly,F0,7
self_assembly,W16,S35,S572,0.5566272129674621,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W16,S35,S572,0.645214036376998,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W16,S35,S743,0.15981879954699887,self_assembly,F0,1,self_assembly,F1,9
self_assembly,W16,S35,S743,0.4848523783739136,self_assembly,F0,1,self_assembly,F1,9
self_assembly,W16,S35,S859,0.7443800223781913,self_assembly,F0,1,self_assembly,F1,10
self_assembly,W16,S35,S859,0.7977857315060364,self_assembly,F0,1,self_assembly,F1,10
self_assembly,W16,S305,S348,0.33544346812952086,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W16,S305,S348,0.7406885845761491,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W16,S305,S351,0.14352364680922966,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W16,S305,S351,0.3385972481902297,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W16,S305,S386,0.16067690979229043,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W16,S305,S386,0.8277383651478584,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W16,S305,S409,0.1826308930129358,self_assembly,F0,2,self_assembly,F0,6
self_assembly,W16,S305,S409,0.4447333789545718,self_assembly,F0,2,self_assembly,F0,6
self_assembly,W16,S305,S464,0.35637221185025053,self_assembly,F0,2,self_assembly,F0,7
self_assembly,W16,S305,S464,0.555635882924008,self_assembly,F0,2,self_assembly,F0,7
self_assembly,W16,S305,S572,0.48726940674755453,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W16,S305,S572,0.4976504353748115,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W16,S305,S743,0.2674944734490381,self_assembly,F0,2,self_assembly,F1,9
self_assembly,W16,S305,S743,0.37811507101022085,self_assembly,F0,2,self_assembly,F1,9
self_assembly,W16,S305,S859,0.5571688019424759,self_assembly,F0,2,self_assembly,F1,10
self_assembly,W16,S305,S859,0.5621277226255742,self_assembly,F0,2,self_assembly,F1,10
self_assembly,W16,S348,S351,0.062406619928743814,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W16,S348,S351,0.3167985473835993,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W16,S348,S386,0.0715381699370002,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W16,S348,S386,0.8401500537811242,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W16,S348,S409,0.09347625249051102,self_assembly,F0,3,self_assembly,F0,6
self_assembly,W16,S348,S409,0.6317544103347689,self_assembly,F0,3,self_assembly,F0,6
self_assembly,W16,S348,S464,0.23599580451903077,self_assembly,F0,3,self_assembly,F0,7
self_assembly,W16,S348,S464,0.7429566265463615,self_assembly,F0,3,self_assembly,F0,7
self_assembly,W16,S348,S572,0.5904104988080707,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W16,S348,S572,0.6472312703583062,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W16,S348,S743,0.11699031694798666,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W16,S348,S743,0.5844753426027809,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W16,S348,S859,0.736399217221135,self_assembly,F0,3,self_assembly,F1,10
self_assembly,W16,S348,S859,0.7467853852237796,self_assembly,F0,3,self_assembly,F1,10
self_assembly,W16,S351,S386,0.6456501970294029,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W16,S351,S386,0.8804951785730795,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W16,S351,S409,0.3969259517844675,self_assembly,F0,4,self_assembly,F0,6
self_assembly,W16,S351,S409,0.7208971231693543,self_assembly,F0,4,self_assembly,F0,6
self_assembly,W16,S351,S464,0.7196797405115203,self_assembly,F0,4,self_assembly,F0,7
self_assembly,W16,S351,S464,0.9727370689655171,self_assembly,F0,4,self_assembly,F0,7
self_assembly,W16,S351,S572,0.6451487596009534,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W16,S351,S572,0.6713519152058416,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W16,S351,S743,0.5333853617006181,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W16,S351,S743,0.6571686010723238,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W16,S351,S859,0.6947752339939359,self_assembly,F0,4,self_assembly,F1,10
self_assembly,W16,S351,S859,0.697084750529526,self_assembly,F0,4,self_assembly,F1,10
self_assembly,W16,S386,S409,0.0478608945139869,self_assembly,F0,5,self_assembly,F0,6
self_assembly,W16,S386,S409,0.648925925572792,self_assembly,F0,5,self_assembly,F0,6
self_assembly,W16,S386,S464,0.3507050889025138,self_assembly,F0,5,self_assembly,F0,7
self_assembly,W16,S386,S464,0.817998244073749,self_assembly,F0,5,self_assembly,F0,7
self_assembly,W16,S386,S572,0.6188813804453532,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W16,S386,S572,0.6568179746226971,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W16,S386,S743,0.26372243580286553,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W16,S386,S743,0.5490019825935011,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W16,S386,S859,0.7371329821427082,self_assembly,F0,5,self_assembly,F1,10
self_assembly,W16,S386,S859,0.7757985360869638,self_assembly,F0,5,self_assembly,F1,10
self_assembly,W16,S409,S464,0.4999854021702107,self_assembly,F0,6,self_assembly,F0,7
self_assembly,W16,S409,S464,0.7455151888341544,self_assembly,F0,6,self_assembly,F0,7
self_assembly,W16,S409,S572,0.5350018101099404,self_assembly,F0,6,self_assembly,F1,8
self_assembly,W16,S409,S572,0.5648372021903879,self_assembly,F0,6,self_assembly,F1,8
self_assembly,W16,S409,S743,0.2917656667656668,self_assembly,F0,6,self_assembly,F1,9
self_assembly,W16,S409,S743,0.4619542619542619,self_assembly,F0,6,self_assembly,F1,9
self_assembly,W16,S409,S859,0.6178115671822019,self_assembly,F0,6,self_assembly,F1,10
self_assembly,W16,S409,S859,0.6476781569004535,self_assembly,F0,6,self_assembly,F1,10
self_assembly,W16,S464,S572,0.5954904691366785,self_assembly,F0,7,self_assembly,F1,8
self_assembly,W16,S464,S572,0.778956526370924,self_assembly,F0,7,self_assembly,F1,8
self_assembly,W16,S464,S743,0.027945456505335777,self_assembly,F0,7,self_assembly,F1,9
self_assembly,W16,S464,S743,0.5731441339588546,self_assembly,F0,7,self_assembly,F1,9
self_assembly,W16,S464,S859,0.8390557557164771,self_assembly,F0,7,self_assembly,F1,10
self_assembly,W16,S464,S859,0.8766133933998356,self_assembly,F0,7,self_assembly,F1,10
self_assembly,W16,S572,S743,5.753067553597915e-4,self_assembly,F1,8,self_assembly,F1,9
self_assembly,W16,S572,S743,0.09346886318495151,self_assembly,F1,8,self_assembly,F1,9
self_assembly,W16,S572,S859,0.9821165787301245,self_assembly,F1,8,self_assembly,F1,10
self_assembly,W16,S572,S859,0.9998654141207504,self_assembly,F1,8,self_assembly,F1,10
self_assembly,W16,S743,S859,0.9994786235662149,self_assembly,F1,9,self_assembly,F1,10
self_assembly,W16,S743,S859,0.9999910108319475,self_assembly,F1,9,self_assembly,F1,10
self_assembly,W17,S29,S88,0.14467582974621485,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W17,S29,S88,0.7970957550876405,self_assembly,F0,1,self_assembly,F0,2
self_assembly,W17,S29,S247,0.027241134813855167,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W17,S29,S247,0.6040130394751031,self_assembly,F0,1,self_assembly,F0,3
self_assembly,W17,S29,S277,0.29885351572110413,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W17,S29,S277,0.9468639804803048,self_assembly,F0,1,self_assembly,F0,4
self_assembly,W17,S29,S305,0.2666069037514468,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W17,S29,S305,0.8738393605138229,self_assembly,F0,1,self_assembly,F0,5
self_assembly,W17,S29,S360,0.28926871295917567,self_assembly,F0,1,self_assembly,F0,6
self_assembly,W17,S29,S360,0.9586925108376102,self_assembly,F0,1,self_assembly,F0,6
self_assembly,W17,S29,S459,0.36963416634767865,self_assembly,F0,1,self_assembly,F0,7
self_assembly,W17,S29,S459,0.9908377072572367,self_assembly,F0,1,self_assembly,F0,7
self_assembly,W17,S29,S502,0.5286199160098948,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W17,S29,S502,0.8140057873822171,self_assembly,F0,1,self_assembly,F1,8
self_assembly,W17,S29,S520,0.6995457755521316,self_assembly,F0,1,self_assembly,F1,9
self_assembly,W17,S29,S520,0.7760643058041422,self_assembly,F0,1,self_assembly,F1,9
self_assembly,W17,S29,S523,0.9517437244743454,self_assembly,F0,1,self_assembly,F1,10
self_assembly,W17,S29,S523,0.995024792838364,self_assembly,F0,1,self_assembly,F1,10
self_assembly,W17,S88,S247,0.1512208162537872,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W17,S88,S247,0.5764541455995397,self_assembly,F0,2,self_assembly,F0,3
self_assembly,W17,S88,S277,0.4160492399647778,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W17,S88,S277,0.906829923186731,self_assembly,F0,2,self_assembly,F0,4
self_assembly,W17,S88,S305,0.38529663941111275,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W17,S88,S305,0.768818370852545,self_assembly,F0,2,self_assembly,F0,5
self_assembly,W17,S88,S360,0.5980829019601701,self_assembly,F0,2,self_assembly,F0,6
self_assembly,W17,S88,S360,0.9465466169062641,self_assembly,F0,2,self_assembly,F0,6
self_assembly,W17,S88,S459,0.3771984706291276,self_assembly,F0,2,self_assembly,F0,7
self_assembly,W17,S88,S459,0.9485570679215368,self_assembly,F0,2,self_assembly,F0,7
self_assembly,W17,S88,S502,0.45080035477467584,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W17,S88,S502,0.7164452361513151,self_assembly,F0,2,self_assembly,F1,8
self_assembly,W17,S88,S520,0.5914915088799001,self_assembly,F0,2,self_assembly,F1,9
self_assembly,W17,S88,S520,0.6487777558147196,self_assembly,F0,2,self_assembly,F1,9
self_assembly,W17,S88,S523,0.8540318413346785,self_assembly,F0,2,self_assembly,F1,10
self_assembly,W17,S88,S523,0.9269144321603038,self_assembly,F0,2,self_assembly,F1,10
self_assembly,W17,S247,S277,0.6435077899390352,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W17,S247,S277,0.9660664517425455,self_assembly,F0,3,self_assembly,F0,4
self_assembly,W17,S247,S305,0.49350410024877917,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W17,S247,S305,0.9456185567010309,self_assembly,F0,3,self_assembly,F0,5
self_assembly,W17,S247,S360,0.6095797043482519,self_assembly,F0,3,self_assembly,F0,6
self_assembly,W17,S247,S360,0.9803775175890874,self_assembly,F0,3,self_assembly,F0,6
self_assembly,W17,S247,S459,0.8001068716764201,self_assembly,F0,3,self_assembly,F0,7
self_assembly,W17,S247,S459,0.9940993569359056,self_assembly,F0,3,self_assembly,F0,7
self_assembly,W17,S247,S502,0.6792662325817478,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W17,S247,S502,0.7344799551665075,self_assembly,F0,3,self_assembly,F1,8
self_assembly,W17,S247,S520,0.7618322057047218,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W17,S247,S520,0.7998257011567105,self_assembly,F0,3,self_assembly,F1,9
self_assembly,W17,S247,S523,0.7906595593572204,self_assembly,F0,3,self_assembly,F1,10
self_assembly,W17,S247,S523,0.7926657924316224,self_assembly,F0,3,self_assembly,F1,10
self_assembly,W17,S277,S305,0.4328153466938163,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W17,S277,S305,0.6523817956437046,self_assembly,F0,4,self_assembly,F0,5
self_assembly,W17,S277,S360,0.417602644864406,self_assembly,F0,4,self_assembly,F0,6
self_assembly,W17,S277,S360,0.8070862537257256,self_assembly,F0,4,self_assembly,F0,6
self_assembly,W17,S277,S459,0.19266689389881678,self_assembly,F0,4,self_assembly,F0,7
self_assembly,W17,S277,S459,0.8932355511970496,self_assembly,F0,4,self_assembly,F0,7
self_assembly,W17,S277,S502,0.21939323347953482,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W17,S277,S502,0.5554388834166558,self_assembly,F0,4,self_assembly,F1,8
self_assembly,W17,S277,S520,0.5907531237572025,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W17,S277,S520,0.6333982022055417,self_assembly,F0,4,self_assembly,F1,9
self_assembly,W17,S277,S523,0.7785214394149155,self_assembly,F0,4,self_assembly,F1,10
self_assembly,W17,S277,S523,0.8388654491094523,self_assembly,F0,4,self_assembly,F1,10
self_assembly,W17,S305,S360,0.44185818687670214,self_assembly,F0,5,self_assembly,F0,6
self_assembly,W17,S305,S360,0.8451212471131639,self_assembly,F0,5,self_assembly,F0,6
self_assembly,W17,S305,S459,0.3905232025765437,self_assembly,F0,5,self_assembly,F0,7
self_assembly,W17,S305,S459,0.9209048261679841,self_assembly,F0,5,self_assembly,F0,7
self_assembly,W17,S305,S502,0.42300107826661354,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W17,S305,S502,0.47859387274155535,self_assembly,F0,5,self_assembly,F1,8
self_assembly,W17,S305,S520,0.5122787146163084,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W17,S305,S520,0.5286217697729052,self_assembly,F0,5,self_assembly,F1,9
self_assembly,W17,S305,S523,0.5816076509642744,self_assembly,F0,5,self_assembly,F1,10
self_assembly,W17,S305,S523,0.5817418366842859,self_assembly,F0,5,self_assembly,F1,10
self_assembly,W17,S360,S459,0.28698916289939813,self_assembly,F0,6,self_assembly,F0,7
self_assembly,W17,S360,S459,0.7373209743773579,self_assembly,F0,6,self_assembly,F0,7
self_assembly,W17,S360,S502,0.29883414630092825,self_assembly,F0,6,self_assembly,F1,8
self_assembly,W17,S360,S502,0.4150662786938248,self_assembly,F0,6,self_assembly,F1,8
self_assembly,W17,S360,S520,0.4982041340596085,self_assembly,F0,6,self_assembly,F1,9
self_assembly,W17,S360,S520,0.519284997748833,self_assembly,F0,6,self_assembly,F1,9
